DATES,EMBI
10/02/2026,129.881
09/02/2026,127.45
06/02/2026,126.493
05/02/2026,129.053
04/02/2026,128.048
03/02/2026,127.551
02/02/2026,127.537
30/01/2026,130.094
29/01/2026,129.083
28/01/2026,131.002
27/01/2026,131.173
26/01/2026,131.481
23/01/2026,131.436
22/01/2026,133.107
21/01/2026,133.146
20/01/2026,137.168
19/01/2026,136.267
16/01/2026,136.55
15/01/2026,136.429
14/01/2026,139.061
13/01/2026,138.525
12/01/2026,137.564
09/01/2026,136.739
08/01/2026,138.755
07/01/2026,140.582
06/01/2026,136.923
05/01/2026,137.398
02/01/2026,137.591
01/01/2026,137.957
31/12/2025,138.326
30/12/2025,138.501
29/12/2025,138.772
26/12/2025,137.608
25/12/2025,139.391
24/12/2025,138.537
23/12/2025,138.486
22/12/2025,138.962
19/12/2025,140.545
18/12/2025,142.053
17/12/2025,141.899
16/12/2025,136.502
15/12/2025,134.993
12/12/2025,135.777
11/12/2025,138.739
10/12/2025,139.081
09/12/2025,142.264
08/12/2025,141.926
05/12/2025,143.705
04/12/2025,136.145
03/12/2025,135.567
02/12/2025,140.0
01/12/2025,141.164
28/11/2025,141.754
27/11/2025,142.123
26/11/2025,142.313
25/11/2025,143.831
24/11/2025,144.957
21/11/2025,146.061
20/11/2025,146.61
19/11/2025,144.337
18/11/2025,145.117
17/11/2025,144.038
14/11/2025,142.317
13/11/2025,142.813
12/11/2025,141.945
11/11/2025,139.971
10/11/2025,141.051
07/11/2025,144.667
06/11/2025,144.45
05/11/2025,140.967
04/11/2025,141.488
03/11/2025,139.252
31/10/2025,139.213
30/10/2025,139.312
29/10/2025,138.737
28/10/2025,136.94
27/10/2025,136.513
24/10/2025,141.394
23/10/2025,143.9
22/10/2025,144.337
21/10/2025,140.774
20/10/2025,142.241
17/10/2025,147.174
16/10/2025,148.876
15/10/2025,145.338
14/10/2025,151.998
13/10/2025,159.324
10/10/2025,157.138
09/10/2025,143.48
08/10/2025,138.825
07/10/2025,135.004
06/10/2025,133.703
03/10/2025,134.677
02/10/2025,135.672
01/10/2025,135.234
30/09/2025,136.273
29/09/2025,136.739
26/09/2025,138.247
25/09/2025,137.799
24/09/2025,134.787
23/09/2025,135.443
22/09/2025,137.093
19/09/2025,126.642
18/09/2025,126.482
17/09/2025,126.956
16/09/2025,128.517
15/09/2025,130.858
12/09/2025,132.468
11/09/2025,131.315
10/09/2025,134.007
09/09/2025,136.615
08/09/2025,136.834
05/09/2025,136.845
04/09/2025,137.084
03/09/2025,138.27
02/09/2025,139.207
01/09/2025,136.975
29/08/2025,136.859
28/08/2025,136.803
27/08/2025,139.449
26/08/2025,140.836
25/08/2025,140.642
22/08/2025,139.953
21/08/2025,141.872
20/08/2025,141.666
19/08/2025,140.915
18/08/2025,138.049
15/08/2025,137.279
14/08/2025,136.912
13/08/2025,136.313
12/08/2025,135.787
11/08/2025,139.789
08/08/2025,142.629
07/08/2025,144.763
06/08/2025,148.065
05/08/2025,150.576
04/08/2025,150.218
01/08/2025,151.71
31/07/2025,149.718
30/07/2025,151.124
29/07/2025,149.825
28/07/2025,148.999
25/07/2025,148.343
24/07/2025,146.072
23/07/2025,146.383
22/07/2025,147.907
21/07/2025,146.344
18/07/2025,147.616
17/07/2025,147.326
16/07/2025,150.015
15/07/2025,149.523
14/07/2025,148.477
11/07/2025,148.083
10/07/2025,147.575
09/07/2025,148.727
08/07/2025,145.982
07/07/2025,145.506
04/07/2025,141.016
03/07/2025,140.724
02/07/2025,144.194
01/07/2025,146.164
30/06/2025,149.032
27/06/2025,152.794
26/06/2025,152.925
25/06/2025,152.091
24/06/2025,150.742
23/06/2025,154.878
20/06/2025,157.42
19/06/2025,158.872
18/06/2025,157.823
17/06/2025,155.553
16/06/2025,151.4
13/06/2025,154.601
12/06/2025,151.911
11/06/2025,151.945
10/06/2025,154.808
09/06/2025,156.545
06/06/2025,157.922
05/06/2025,160.809
04/06/2025,157.657
03/06/2025,156.615
02/06/2025,158.396
30/05/2025,161.814
29/05/2025,161.982
28/05/2025,163.643
27/05/2025,164.652
26/05/2025,170.246
23/05/2025,169.517
22/05/2025,166.218
21/05/2025,167.233
20/05/2025,164.455
19/05/2025,165.489
16/05/2025,166.113
15/05/2025,166.785
14/05/2025,163.751
13/05/2025,162.663
12/05/2025,166.864
09/05/2025,178.145
08/05/2025,179.05
07/05/2025,180.738
06/05/2025,180.733
05/05/2025,182.481
02/05/2025,182.093
01/05/2025,183.672
30/04/2025,180.233
29/04/2025,180.23
28/04/2025,183.119
25/04/2025,182.397
24/04/2025,187.084
23/04/2025,193.482
22/04/2025,200.683
21/04/2025,201.049
18/04/2025,197.433
17/04/2025,197.553
16/04/2025,200.117
15/04/2025,196.089
14/04/2025,195.599
11/04/2025,199.137
10/04/2025,197.001
09/04/2025,183.613
08/04/2025,213.182
07/04/2025,204.977
04/04/2025,198.824
03/04/2025,189.283
02/04/2025,185.369
01/04/2025,185.223
31/03/2025,186.544
28/03/2025,186.913
27/03/2025,184.197
26/03/2025,183.074
25/03/2025,181.307
24/03/2025,184.695
21/03/2025,190.566
20/03/2025,190.302
19/03/2025,170.002
18/03/2025,172.962
17/03/2025,175.789
14/03/2025,178.104
13/03/2025,179.882
12/03/2025,176.738
11/03/2025,178.795
10/03/2025,178.583
07/03/2025,174.311
06/03/2025,176.346
05/03/2025,177.672
04/03/2025,182.116
03/03/2025,182.408
28/02/2025,180.12
27/02/2025,176.869
26/02/2025,172.978
25/02/2025,171.536
24/02/2025,171.314
21/02/2025,168.464
20/02/2025,164.704
19/02/2025,164.006
18/02/2025,164.843
17/02/2025,166.847
14/02/2025,166.788
13/02/2025,168.154
12/02/2025,169.759
11/02/2025,172.354
10/02/2025,173.344
07/02/2025,173.872
06/02/2025,173.704
05/02/2025,173.497
04/02/2025,174.12
03/02/2025,179.77
31/01/2025,179.815
30/01/2025,177.725
29/01/2025,178.543
28/01/2025,179.162
27/01/2025,179.136
24/01/2025,176.065
23/01/2025,177.443
22/01/2025,177.525
21/01/2025,182.461
20/01/2025,185.96
17/01/2025,188.337
16/01/2025,189.627
15/01/2025,187.041
14/01/2025,192.453
13/01/2025,195.621
10/01/2025,195.871
09/01/2025,190.905
08/01/2025,193.411
07/01/2025,191.198
06/01/2025,194.39
03/01/2025,202.739
02/01/2025,210.812
01/01/2025,217.687
31/12/2024,216.433
30/12/2024,214.996
27/12/2024,210.88
26/12/2024,206.595
25/12/2024,204.421
24/12/2024,204.813
23/12/2024,202.534
20/12/2024,197.465
19/12/2024,210.856
18/12/2024,220.789
17/12/2024,189.515
16/12/2024,182.471
13/12/2024,173.089
12/12/2024,167.835
11/12/2024,165.061
10/12/2024,170.773
09/12/2024,174.223
06/12/2024,167.426
05/12/2024,165.931
04/12/2024,169.122
03/12/2024,171.737
02/12/2024,170.167
29/11/2024,163.126
28/11/2024,159.936
27/11/2024,158.49
26/11/2024,154.033
25/11/2024,154.946
22/11/2024,155.509
21/11/2024,155.592
20/11/2024,156.986
19/11/2024,160.704
18/11/2024,164.569
15/11/2024,166.317
14/11/2024,163.142
13/11/2024,162.353
12/11/2024,161.03
11/11/2024,157.72
08/11/2024,157.187
07/11/2024,154.146
06/11/2024,155.828
05/11/2024,164.684
04/11/2024,166.743
01/11/2024,163.63
31/10/2024,158.296
30/10/2024,155.179
29/10/2024,154.33
28/10/2024,154.926
25/10/2024,157.738
24/10/2024,158.967
23/10/2024,160.009
22/10/2024,157.404
21/10/2024,155.927
18/10/2024,152.969
17/10/2024,154.383
16/10/2024,153.318
15/10/2024,154.118
14/10/2024,155.73
11/10/2024,154.908
10/10/2024,152.024
09/10/2024,150.598
08/10/2024,147.46
07/10/2024,147.639
04/10/2024,145.909
03/10/2024,147.133
02/10/2024,147.233
01/10/2024,152.025
30/09/2024,152.539
27/09/2024,154.039
26/09/2024,155.046
25/09/2024,158.096
24/09/2024,156.14
23/09/2024,158.597
20/09/2024,154.91
19/09/2024,136.993
18/09/2024,147.73
17/09/2024,148.933
16/09/2024,152.546
13/09/2024,152.707
12/09/2024,153.271
11/09/2024,155.934
10/09/2024,157.445
09/09/2024,155.298
06/09/2024,156.849
05/09/2024,155.406
04/09/2024,155.827
03/09/2024,157.408
02/09/2024,151.963
30/08/2024,150.193
29/08/2024,146.635
28/08/2024,145.2
27/08/2024,143.647
26/08/2024,143.063
23/08/2024,143.258
22/08/2024,147.787
21/08/2024,147.259
20/08/2024,147.315
19/08/2024,146.383
16/08/2024,152.88
15/08/2024,155.141
14/08/2024,159.52
13/08/2024,163.761
12/08/2024,165.751
09/08/2024,166.208
08/08/2024,166.205
07/08/2024,172.657
06/08/2024,177.086
05/08/2024,177.049
02/08/2024,170.822
01/08/2024,162.202
31/07/2024,158.257
30/07/2024,158.845
29/07/2024,157.356
26/07/2024,157.356
25/07/2024,158.886
24/07/2024,159.264
23/07/2024,154.223
22/07/2024,155.047
19/07/2024,158.046
18/07/2024,157.763
17/07/2024,151.988
16/07/2024,148.619
15/07/2024,149.065
12/07/2024,146.671
11/07/2024,149.518
10/07/2024,148.514
09/07/2024,154.348
08/07/2024,154.234
05/07/2024,158.166
04/07/2024,165.464
03/07/2024,166.394
02/07/2024,170.179
01/07/2024,170.267
28/06/2024,170.414
27/06/2024,168.089
26/06/2024,164.972
25/06/2024,161.451
24/06/2024,162.519
21/06/2024,165.484
20/06/2024,162.112
19/06/2024,159.127
18/06/2024,159.257
17/06/2024,159.29
14/06/2024,158.15
13/06/2024,157.421
12/06/2024,154.65
11/06/2024,150.012
10/06/2024,147.746
07/06/2024,146.407
06/06/2024,145.158
05/06/2024,144.603
04/06/2024,144.631
03/06/2024,142.323
31/05/2024,142.959
30/05/2024,144.794
29/05/2024,147.104
28/05/2024,146.315
27/05/2024,147.019
24/05/2024,147.718
23/05/2024,148.414
22/05/2024,143.924
21/05/2024,141.306
20/05/2024,140.778
17/05/2024,140.808
16/05/2024,141.148
15/05/2024,143.0
14/05/2024,142.12
13/05/2024,139.571
10/05/2024,140.38
09/05/2024,139.271
08/05/2024,138.095
07/05/2024,136.224
06/05/2024,136.596
03/05/2024,139.449
02/05/2024,143.491
01/05/2024,146.549
30/04/2024,150.509
29/04/2024,149.235
26/04/2024,152.056
25/04/2024,154.865
24/04/2024,153.286
23/04/2024,153.662
22/04/2024,160.135
19/04/2024,162.709
18/04/2024,162.469
17/04/2024,163.105
16/04/2024,162.984
15/04/2024,158.973
12/04/2024,152.779
11/04/2024,148.358
10/04/2024,146.272
09/04/2024,142.652
08/04/2024,146.203
05/04/2024,148.685
04/04/2024,148.999
03/04/2024,145.989
02/04/2024,144.222
01/04/2024,140.436
29/03/2024,137.932
28/03/2024,137.174
27/03/2024,135.379
26/03/2024,135.099
25/03/2024,134.506
22/03/2024,135.335
21/03/2024,133.078
20/03/2024,136.731
19/03/2024,124.888
18/03/2024,125.434
15/03/2024,124.426
14/03/2024,123.513
13/03/2024,121.73
12/03/2024,125.394
11/03/2024,128.08
08/03/2024,129.899
07/03/2024,129.132
06/03/2024,129.004
05/03/2024,128.016
04/03/2024,125.317
01/03/2024,125.183
29/02/2024,125.968
28/02/2024,127.102
27/02/2024,126.816
26/02/2024,123.932
23/02/2024,123.665
22/02/2024,127.754
21/02/2024,133.795
20/02/2024,134.916
19/02/2024,130.933
16/02/2024,131.242
15/02/2024,131.366
14/02/2024,133.677
13/02/2024,136.51
12/02/2024,135.416
09/02/2024,135.558
08/02/2024,135.437
07/02/2024,134.347
06/02/2024,136.707
05/02/2024,138.175
02/02/2024,135.963
01/02/2024,136.778
31/01/2024,138.804
30/01/2024,136.212
29/01/2024,137.336
26/01/2024,138.221
25/01/2024,140.353
24/01/2024,141.602
23/01/2024,140.809
22/01/2024,135.333
19/01/2024,132.592
18/01/2024,133.769
17/01/2024,132.643
16/01/2024,131.024
15/01/2024,128.098
12/01/2024,128.848
11/01/2024,131.724
10/01/2024,133.077
09/01/2024,137.625
08/01/2024,139.224
05/01/2024,141.496
04/01/2024,142.996
03/01/2024,141.471
02/01/2024,137.895
01/01/2024,132.836
29/12/2023,132.531
28/12/2023,132.462
27/12/2023,132.812
26/12/2023,133.277
25/12/2023,132.824
22/12/2023,133.2
21/12/2023,134.666
20/12/2023,136.141
19/12/2023,136.669
18/12/2023,138.034
15/12/2023,138.103
14/12/2023,138.527
13/12/2023,141.734
12/12/2023,145.458
11/12/2023,146.15
08/12/2023,147.873
07/12/2023,149.755
06/12/2023,149.909
05/12/2023,146.782
04/12/2023,143.623
01/12/2023,146.073
30/11/2023,146.617
29/11/2023,144.165
28/11/2023,146.887
27/11/2023,147.789
24/11/2023,148.147
23/11/2023,149.407
22/11/2023,149.245
21/11/2023,147.075
20/11/2023,148.685
17/11/2023,153.024
16/11/2023,157.748
15/11/2023,159.262
14/11/2023,162.239
13/11/2023,166.209
10/11/2023,165.419
09/11/2023,167.748
08/11/2023,165.603
07/11/2023,166.819
06/11/2023,166.466
03/11/2023,162.96
02/11/2023,168.413
01/11/2023,177.552
31/10/2023,183.134
30/10/2023,186.697
27/10/2023,188.581
26/10/2023,188.526
25/10/2023,186.911
24/10/2023,186.704
23/10/2023,190.528
20/10/2023,192.303
19/10/2023,190.784
18/10/2023,185.877
17/10/2023,182.406
16/10/2023,181.374
13/10/2023,184.995
12/10/2023,181.59
11/10/2023,180.544
10/10/2023,184.594
09/10/2023,192.345
06/10/2023,192.426
05/10/2023,196.478
04/10/2023,198.079
03/10/2023,198.959
02/10/2023,190.831
29/09/2023,187.898
28/09/2023,187.602
27/09/2023,190.788
26/09/2023,186.289
25/09/2023,183.609
22/09/2023,182.972
21/09/2023,185.361
20/09/2023,180.997
19/09/2023,163.111
18/09/2023,165.422
15/09/2023,165.815
14/09/2023,166.817
13/09/2023,170.803
12/09/2023,173.543
11/09/2023,171.751
08/09/2023,171.128
07/09/2023,172.305
06/09/2023,172.023
05/09/2023,168.42
04/09/2023,165.341
01/09/2023,166.345
31/08/2023,167.938
30/08/2023,164.036
29/08/2023,165.428
28/08/2023,169.83
25/08/2023,176.302
24/08/2023,180.217
23/08/2023,180.042
22/08/2023,187.956
21/08/2023,190.264
18/08/2023,189.547
17/08/2023,187.382
16/08/2023,182.474
15/08/2023,180.894
14/08/2023,175.811
11/08/2023,171.723
10/08/2023,172.454
09/08/2023,174.456
08/08/2023,174.108
07/08/2023,172.477
04/08/2023,173.975
03/08/2023,176.101
02/08/2023,172.131
01/08/2023,166.166
31/07/2023,164.702
28/07/2023,163.886
27/07/2023,163.48
26/07/2023,166.582
25/07/2023,170.835
24/07/2023,172.433
21/07/2023,174.941
20/07/2023,176.854
19/07/2023,175.457
18/07/2023,176.408
17/07/2023,178.5
14/07/2023,176.926
13/07/2023,174.426
12/07/2023,178.776
11/07/2023,182.53
10/07/2023,183.656
07/07/2023,182.9
06/07/2023,181.328
05/07/2023,178.437
04/07/2023,176.232
03/07/2023,176.928
30/06/2023,176.689
29/06/2023,180.028
28/06/2023,179.521
27/06/2023,179.56
26/06/2023,179.017
23/06/2023,178.057
22/06/2023,177.842
21/06/2023,179.895
20/06/2023,183.013
19/06/2023,183.703
16/06/2023,184.134
15/06/2023,185.509
14/06/2023,188.3
13/06/2023,189.77
12/06/2023,192.849
09/06/2023,195.623
08/06/2023,196.869
07/06/2023,198.009
06/06/2023,198.909
05/06/2023,202.389
02/06/2023,204.553
01/06/2023,209.389
31/05/2023,212.332
30/05/2023,210.639
29/05/2023,209.891
26/05/2023,211.137
25/05/2023,213.714
24/05/2023,216.162
23/05/2023,215.55
22/05/2023,216.172
19/05/2023,217.274
18/05/2023,217.772
17/05/2023,221.576
16/05/2023,227.028
15/05/2023,226.804
12/05/2023,226.278
11/05/2023,226.033
10/05/2023,227.993
09/05/2023,229.029
08/05/2023,225.448
05/05/2023,225.712
04/05/2023,228.501
03/05/2023,223.214
02/05/2023,221.223
01/05/2023,218.4
28/04/2023,224.563
27/04/2023,227.15
26/04/2023,230.575
25/04/2023,230.753
24/04/2023,229.273
21/04/2023,229.931
20/04/2023,229.212
19/04/2023,224.815
18/04/2023,220.096
17/04/2023,217.341
14/04/2023,216.996
13/04/2023,219.489
12/04/2023,224.288
11/04/2023,228.969
10/04/2023,234.345
07/04/2023,233.088
06/04/2023,233.371
05/04/2023,230.219
04/04/2023,225.729
03/04/2023,224.172
31/03/2023,228.786
30/03/2023,232.516
29/03/2023,238.452
28/03/2023,241.461
27/03/2023,241.91
24/03/2023,248.81
23/03/2023,251.531
22/03/2023,246.697
21/03/2023,250.74
20/03/2023,264.287
17/03/2023,248.075
16/03/2023,242.211
15/03/2023,246.74
14/03/2023,238.625
13/03/2023,240.368
10/03/2023,227.784
09/03/2023,221.351
08/03/2023,217.849
07/03/2023,216.303
06/03/2023,211.372
03/03/2023,217.197
02/03/2023,228.69
01/03/2023,229.731
28/02/2023,232.069
27/02/2023,233.334
24/02/2023,235.78
23/02/2023,232.785
22/02/2023,238.794
21/02/2023,239.071
20/02/2023,228.352
17/02/2023,229.475
16/02/2023,223.442
15/02/2023,222.273
14/02/2023,225.833
13/02/2023,231.879
10/02/2023,234.521
09/02/2023,233.684
08/02/2023,230.057
07/02/2023,227.318
06/02/2023,229.575
03/02/2023,221.637
02/02/2023,218.064
01/02/2023,225.109
31/01/2023,231.237
30/01/2023,234.375
27/01/2023,232.569
26/01/2023,238.764
25/01/2023,242.101
24/01/2023,241.397
23/01/2023,245.735
20/01/2023,246.598
19/01/2023,245.133
18/01/2023,240.246
17/01/2023,242.306
16/01/2023,241.091
13/01/2023,241.247
12/01/2023,244.807
11/01/2023,247.84
10/01/2023,251.81
09/01/2023,250.152
06/01/2023,251.389
05/01/2023,261.741
04/01/2023,258.656
03/01/2023,257.914
02/01/2023,254.275
30/12/2022,254.42
29/12/2022,254.052
28/12/2022,255.521
27/12/2022,255.186
26/12/2022,252.01
23/12/2022,255.049
22/12/2022,256.699
21/12/2022,255.583
20/12/2022,262.549
19/12/2022,262.33
16/12/2022,257.063
15/12/2022,251.483
14/12/2022,248.073
13/12/2022,246.388
12/12/2022,244.462
09/12/2022,239.932
08/12/2022,242.471
07/12/2022,246.62
06/12/2022,249.317
05/12/2022,241.719
02/12/2022,236.031
01/12/2022,242.178
30/11/2022,246.944
29/11/2022,257.205
28/11/2022,266.447
25/11/2022,262.535
24/11/2022,260.484
23/11/2022,262.919
22/11/2022,264.929
21/11/2022,267.003
18/11/2022,269.05
17/11/2022,266.801
16/11/2022,259.238
15/11/2022,253.835
14/11/2022,261.264
11/11/2022,271.819
10/11/2022,273.575
09/11/2022,267.878
08/11/2022,259.617
07/11/2022,258.019
04/11/2022,262.324
03/11/2022,271.811
02/11/2022,269.432
01/11/2022,266.281
31/10/2022,277.019
28/10/2022,279.217
27/10/2022,281.706
26/10/2022,285.607
25/10/2022,282.447
24/10/2022,286.447
21/10/2022,288.986
20/10/2022,298.109
19/10/2022,299.573
18/10/2022,299.604
17/10/2022,307.739
14/10/2022,312.448
13/10/2022,304.479
12/10/2022,302.206
11/10/2022,299.666
10/10/2022,306.41
07/10/2022,298.37
06/10/2022,289.524
05/10/2022,288.325
04/10/2022,283.791
03/10/2022,292.789
30/09/2022,312.63
29/09/2022,308.919
28/09/2022,301.647
27/09/2022,312.362
26/09/2022,295.214
23/09/2022,280.25
22/09/2022,267.828
21/09/2022,263.925
20/09/2022,263.265
19/09/2022,240.676
16/09/2022,246.354
15/09/2022,243.719
14/09/2022,242.559
13/09/2022,242.592
12/09/2022,233.25
09/09/2022,235.96
08/09/2022,241.815
07/09/2022,247.777
06/09/2022,253.551
05/09/2022,255.59
02/09/2022,252.363
01/09/2022,259.672
31/08/2022,263.246
30/08/2022,261.421
29/08/2022,260.983
26/08/2022,258.345
25/08/2022,253.195
24/08/2022,255.616
23/08/2022,262.936
22/08/2022,272.427
19/08/2022,263.866
18/08/2022,254.262
17/08/2022,252.793
16/08/2022,248.35
15/08/2022,244.332
12/08/2022,244.78
11/08/2022,251.393
10/08/2022,253.269
09/08/2022,267.782
08/08/2022,265.605
05/08/2022,274.737
04/08/2022,272.998
03/08/2022,278.827
02/08/2022,283.556
01/08/2022,276.445
29/07/2022,273.589
28/07/2022,280.615
27/07/2022,288.785
26/07/2022,298.962
25/07/2022,293.697
22/07/2022,298.458
21/07/2022,295.965
20/07/2022,300.112
19/07/2022,316.315
18/07/2022,328.814
15/07/2022,328.545
14/07/2022,329.231
13/07/2022,319.372
12/07/2022,311.004
11/07/2022,299.46
08/07/2022,291.74
07/07/2022,293.13
06/07/2022,303.866
05/07/2022,300.938
04/07/2022,298.481
01/07/2022,296.485
30/06/2022,294.838
29/06/2022,296.489
28/06/2022,299.811
27/06/2022,288.234
24/06/2022,286.409
23/06/2022,292.194
22/06/2022,287.997
21/06/2022,281.726
20/06/2022,283.668
17/06/2022,283.846
16/06/2022,279.64
15/06/2022,266.747
14/06/2022,276.751
13/06/2022,270.954
10/06/2022,257.116
09/06/2022,250.567
08/06/2022,243.715
07/06/2022,239.282
06/06/2022,237.493
03/06/2022,233.492
02/06/2022,228.315
01/06/2022,224.827
31/05/2022,223.728
30/05/2022,221.275
27/05/2022,223.016
26/05/2022,225.55
25/05/2022,232.475
24/05/2022,242.132
23/05/2022,243.951
20/05/2022,250.063
19/05/2022,248.519
18/05/2022,246.556
17/05/2022,238.917
16/05/2022,242.092
13/05/2022,241.066
12/05/2022,244.824
11/05/2022,243.73
10/05/2022,243.62
09/05/2022,245.326
06/05/2022,236.799
05/05/2022,230.183
04/05/2022,226.531
03/05/2022,231.393
02/05/2022,234.723
29/04/2022,229.605
28/04/2022,222.333
27/04/2022,225.35
26/04/2022,227.116
25/04/2022,223.333
22/04/2022,224.552
21/04/2022,215.229
20/04/2022,211.111
19/04/2022,215.333
18/04/2022,219.83
15/04/2022,219.602
14/04/2022,218.474
13/04/2022,217.699
12/04/2022,221.338
11/04/2022,219.987
08/04/2022,215.252
07/04/2022,211.707
06/04/2022,209.824
05/04/2022,206.0
04/04/2022,203.005
01/04/2022,207.786
31/03/2022,208.786
30/03/2022,206.826
29/03/2022,207.244
28/03/2022,212.456
25/03/2022,215.009
24/03/2022,218.073
23/03/2022,221.755
22/03/2022,218.953
21/03/2022,217.75
18/03/2022,203.603
17/03/2022,204.475
16/03/2022,211.112
15/03/2022,221.768
14/03/2022,224.677
11/03/2022,224.719
10/03/2022,220.313
09/03/2022,220.265
08/03/2022,229.89
07/03/2022,233.675
04/03/2022,228.139
03/03/2022,221.836
02/03/2022,224.943
01/03/2022,226.427
28/02/2022,223.391
25/02/2022,221.556
24/02/2022,227.263
23/02/2022,230.384
22/02/2022,227.428
21/02/2022,228.831
18/02/2022,227.624
17/02/2022,224.471
16/02/2022,221.517
15/02/2022,225.568
14/02/2022,231.119
11/02/2022,231.23
10/02/2022,222.613
09/02/2022,217.956
08/02/2022,221.865
07/02/2022,223.334
04/02/2022,221.372
03/02/2022,217.699
02/02/2022,213.299
01/02/2022,219.638
31/01/2022,227.732
28/01/2022,229.565
27/01/2022,228.929
26/01/2022,226.6
25/01/2022,224.979
24/01/2022,224.682
21/01/2022,220.592
20/01/2022,218.03
19/01/2022,221.901
18/01/2022,226.831
17/01/2022,225.547
14/01/2022,222.921
13/01/2022,218.244
12/01/2022,210.533
11/01/2022,211.706
10/01/2022,214.172
07/01/2022,212.961
06/01/2022,213.951
05/01/2022,211.694
04/01/2022,205.078
03/01/2022,202.463
31/12/2021,205.251
30/12/2021,204.795
29/12/2021,206.611
28/12/2021,207.743
27/12/2021,209.41
24/12/2021,212.43
23/12/2021,213.928
22/12/2021,218.539
21/12/2021,220.691
20/12/2021,224.588
17/12/2021,223.537
16/12/2021,222.622
15/12/2021,223.317
14/12/2021,223.44
13/12/2021,221.376
10/12/2021,220.796
09/12/2021,220.769
08/12/2021,215.033
07/12/2021,222.576
06/12/2021,234.468
03/12/2021,238.229
02/12/2021,239.784
01/12/2021,250.792
30/11/2021,257.442
29/11/2021,259.405
26/11/2021,265.048
25/11/2021,247.545
24/11/2021,249.64
23/11/2021,247.116
22/11/2021,241.849
19/11/2021,238.655
18/11/2021,238.471
17/11/2021,239.625
16/11/2021,238.238
15/11/2021,237.27
12/11/2021,236.464
11/11/2021,238.674
10/11/2021,238.699
09/11/2021,235.962
08/11/2021,237.455
05/11/2021,238.522
04/11/2021,242.555
03/11/2021,250.072
02/11/2021,254.546
01/11/2021,251.282
29/10/2021,246.86
28/10/2021,235.854
27/10/2021,230.16
26/10/2021,227.376
25/10/2021,228.244
22/10/2021,236.05
21/10/2021,226.187
20/10/2021,213.29
19/10/2021,208.953
18/10/2021,204.446
15/10/2021,202.468
14/10/2021,204.571
