DATES,EMBI
17/12/2024,56.939
16/12/2024,56.489
13/12/2024,55.087
12/12/2024,54.491
11/12/2024,54.197
10/12/2024,55.113
09/12/2024,54.833
06/12/2024,54.315
05/12/2024,54.781
04/12/2024,55.48
03/12/2024,55.926
02/12/2024,55.215
29/11/2024,54.987
28/11/2024,55.952
27/11/2024,56.103
26/11/2024,55.411
25/11/2024,55.849
22/11/2024,57.826
21/11/2024,56.958
20/11/2024,58.122
19/11/2024,58.694
18/11/2024,60.728
15/11/2024,58.872
14/11/2024,58.098
13/11/2024,57.386
12/11/2024,56.824
11/11/2024,55.001
08/11/2024,57.067
07/11/2024,56.416
06/11/2024,57.469
05/11/2024,60.364
04/11/2024,62.236
01/11/2024,59.074
31/10/2024,58.03
30/10/2024,56.51
29/10/2024,55.36
28/10/2024,55.519
25/10/2024,56.684
24/10/2024,55.923
23/10/2024,56.919
22/10/2024,58.109
21/10/2024,57.914
18/10/2024,57.427
17/10/2024,57.873
16/10/2024,57.258
15/10/2024,57.604
14/10/2024,57.095
11/10/2024,55.843
10/10/2024,56.388
09/10/2024,54.991
08/10/2024,54.661
07/10/2024,54.607
04/10/2024,53.659
03/10/2024,54.437
02/10/2024,54.155
01/10/2024,54.34
30/09/2024,54.1
27/09/2024,54.026
26/09/2024,54.785
25/09/2024,56.547
24/09/2024,54.894
23/09/2024,56.242
20/09/2024,54.632
19/09/2024,46.893
18/09/2024,49.286
17/09/2024,49.565
16/09/2024,51.158
13/09/2024,51.56
12/09/2024,52.487
11/09/2024,53.551
10/09/2024,54.157
09/09/2024,52.75
06/09/2024,53.265
05/09/2024,53.27
04/09/2024,53.332
03/09/2024,53.603
02/09/2024,50.32
30/08/2024,50.275
29/08/2024,49.88
28/08/2024,49.415
27/08/2024,48.736
26/08/2024,48.955
23/08/2024,49.182
22/08/2024,51.891
21/08/2024,50.805
20/08/2024,51.119
19/08/2024,50.059
16/08/2024,53.87
15/08/2024,58.167
14/08/2024,61.744
13/08/2024,62.178
12/08/2024,61.36
09/08/2024,59.296
08/08/2024,60.185
07/08/2024,63.173
06/08/2024,62.385
05/08/2024,63.327
02/08/2024,63.763
01/08/2024,58.538
31/07/2024,57.385
30/07/2024,58.444
29/07/2024,57.178
26/07/2024,56.037
25/07/2024,58.304
24/07/2024,58.395
23/07/2024,54.253
22/07/2024,54.299
19/07/2024,56.02
18/07/2024,53.704
17/07/2024,50.22
16/07/2024,48.856
15/07/2024,48.676
12/07/2024,48.523
11/07/2024,50.667
10/07/2024,50.179
09/07/2024,52.119
08/07/2024,50.76
05/07/2024,52.217
04/07/2024,54.215
03/07/2024,53.922
02/07/2024,56.223
01/07/2024,56.867
28/06/2024,57.379
27/06/2024,56.804
26/06/2024,54.814
25/06/2024,54.087
24/06/2024,54.418
21/06/2024,54.907
20/06/2024,53.553
19/06/2024,52.359
18/06/2024,52.888
17/06/2024,53.682
14/06/2024,52.09
13/06/2024,50.598
12/06/2024,50.257
11/06/2024,50.08
10/06/2024,49.472
07/06/2024,49.843
06/06/2024,49.685
05/06/2024,49.441
04/06/2024,50.91
03/06/2024,49.449
31/05/2024,50.223
30/05/2024,50.832
29/05/2024,51.871
28/05/2024,52.167
27/05/2024,53.013
24/05/2024,52.939
23/05/2024,52.756
22/05/2024,50.649
21/05/2024,49.394
20/05/2024,49.054
17/05/2024,48.529
16/05/2024,47.646
15/05/2024,48.765
14/05/2024,51.875
13/05/2024,52.048
10/05/2024,53.628
09/05/2024,55.288
08/05/2024,56.813
07/05/2024,56.076
06/05/2024,56.756
03/05/2024,58.233
02/05/2024,60.729
01/05/2024,62.342
30/04/2024,61.703
29/04/2024,59.82
26/04/2024,61.534
25/04/2024,61.48
24/04/2024,60.086
23/04/2024,59.966
22/04/2024,62.264
19/04/2024,64.777
18/04/2024,63.921
17/04/2024,64.201
16/04/2024,66.021
15/04/2024,65.896
12/04/2024,61.972
11/04/2024,57.039
10/04/2024,55.695
09/04/2024,53.288
08/04/2024,54.71
05/04/2024,56.996
04/04/2024,57.597
03/04/2024,56.714
02/04/2024,55.812
01/04/2024,55.112
29/03/2024,54.613
28/03/2024,54.694
27/03/2024,55.061
26/03/2024,54.861
25/03/2024,54.586
22/03/2024,54.257
21/03/2024,52.456
20/03/2024,54.744
19/03/2024,49.688
18/03/2024,50.459
15/03/2024,51.168
14/03/2024,49.728
13/03/2024,47.675
12/03/2024,47.493
11/03/2024,49.174
08/03/2024,49.107
07/03/2024,47.908
06/03/2024,46.463
05/03/2024,46.106
04/03/2024,44.601
01/03/2024,45.009
29/02/2024,47.157
28/02/2024,49.67
27/02/2024,48.908
26/02/2024,47.405
23/02/2024,48.163
22/02/2024,50.834
21/02/2024,53.248
20/02/2024,54.174
19/02/2024,51.604
16/02/2024,51.356
15/02/2024,52.378
14/02/2024,54.668
13/02/2024,57.746
12/02/2024,57.746
09/02/2024,56.807
08/02/2024,55.191
07/02/2024,53.245
06/02/2024,54.073
05/02/2024,54.645
02/02/2024,52.99
01/02/2024,53.269
31/01/2024,54.228
30/01/2024,52.566
29/01/2024,53.238
26/01/2024,53.665
25/01/2024,55.592
24/01/2024,57.186
23/01/2024,56.187
22/01/2024,55.065
19/01/2024,55.1
18/01/2024,55.012
17/01/2024,55.546
16/01/2024,53.634
15/01/2024,53.047
12/01/2024,53.657
11/01/2024,54.436
10/01/2024,55.689
09/01/2024,57.73
08/01/2024,58.277
05/01/2024,59.431
04/01/2024,59.621
03/01/2024,58.839
02/01/2024,55.382
01/01/2024,50.293
29/12/2023,50.128
28/12/2023,50.285
27/12/2023,50.905
26/12/2023,51.067
25/12/2023,50.628
22/12/2023,50.93
21/12/2023,51.392
20/12/2023,52.835
19/12/2023,52.631
18/12/2023,52.901
15/12/2023,52.635
14/12/2023,52.118
13/12/2023,54.317
12/12/2023,56.304
11/12/2023,56.092
08/12/2023,57.471
07/12/2023,58.168
06/12/2023,56.78
05/12/2023,54.794
04/12/2023,53.993
01/12/2023,55.333
30/11/2023,55.703
29/11/2023,55.474
28/11/2023,57.549
27/11/2023,57.94
24/11/2023,58.086
23/11/2023,58.901
22/11/2023,58.727
21/11/2023,58.115
20/11/2023,58.48
17/11/2023,60.828
16/11/2023,61.799
15/11/2023,62.324
14/11/2023,63.795
13/11/2023,66.783
10/11/2023,67.285
09/11/2023,68.37
08/11/2023,67.056
07/11/2023,67.343
06/11/2023,67.102
03/11/2023,66.889
02/11/2023,70.742
01/11/2023,76.019
31/10/2023,78.579
30/10/2023,79.51
27/10/2023,80.526
26/10/2023,79.595
25/10/2023,78.31
24/10/2023,78.256
23/10/2023,79.85
20/10/2023,80.963
19/10/2023,79.346
18/10/2023,77.286
17/10/2023,74.182
16/10/2023,74.796
13/10/2023,77.324
12/10/2023,75.581
11/10/2023,74.951
10/10/2023,76.651
09/10/2023,80.624
06/10/2023,80.686
05/10/2023,81.731
04/10/2023,81.405
03/10/2023,80.995
02/10/2023,75.409
29/09/2023,73.444
28/09/2023,73.487
27/09/2023,73.509
26/09/2023,70.666
25/09/2023,68.777
22/09/2023,68.243
21/09/2023,69.637
20/09/2023,66.514
19/09/2023,58.676
18/09/2023,59.396
15/09/2023,58.591
14/09/2023,58.535
13/09/2023,60.483
12/09/2023,61.036
11/09/2023,60.153
08/09/2023,59.482
07/09/2023,59.97
06/09/2023,59.479
05/09/2023,57.561
04/09/2023,56.135
01/09/2023,56.166
31/08/2023,57.02
30/08/2023,56.12
29/08/2023,56.938
28/08/2023,58.384
25/08/2023,61.255
24/08/2023,61.18
23/08/2023,62.16
22/08/2023,66.337
21/08/2023,68.071
18/08/2023,69.615
17/08/2023,69.457
16/08/2023,68.859
15/08/2023,68.355
14/08/2023,65.344
11/08/2023,62.507
10/08/2023,62.569
09/08/2023,62.931
08/08/2023,61.592
07/08/2023,62.342
04/08/2023,63.445
03/08/2023,64.06
02/08/2023,63.731
01/08/2023,62.802
31/07/2023,62.693
28/07/2023,63.453
27/07/2023,66.751
26/07/2023,69.323
25/07/2023,71.449
24/07/2023,73.012
21/07/2023,74.601
20/07/2023,75.833
19/07/2023,74.871
18/07/2023,75.764
17/07/2023,75.874
14/07/2023,74.914
13/07/2023,74.667
12/07/2023,77.212
11/07/2023,79.457
10/07/2023,79.924
07/07/2023,77.159
06/07/2023,75.629
05/07/2023,72.919
04/07/2023,72.118
03/07/2023,72.368
30/06/2023,72.436
29/06/2023,73.568
28/06/2023,73.233
27/06/2023,73.201
26/06/2023,72.911
23/06/2023,72.122
22/06/2023,71.709
21/06/2023,72.459
20/06/2023,73.344
19/06/2023,74.04
16/06/2023,74.0
15/06/2023,74.463
14/06/2023,74.825
13/06/2023,74.462
12/06/2023,76.901
09/06/2023,77.966
08/06/2023,79.292
07/06/2023,79.501
06/06/2023,80.402
05/06/2023,81.218
02/06/2023,82.297
01/06/2023,84.343
31/05/2023,85.281
30/05/2023,84.153
29/05/2023,84.047
26/05/2023,84.903
25/05/2023,85.464
24/05/2023,86.828
23/05/2023,86.176
22/05/2023,87.382
19/05/2023,88.241
18/05/2023,88.758
17/05/2023,91.988
16/05/2023,95.294
15/05/2023,95.606
12/05/2023,95.075
11/05/2023,94.76
10/05/2023,97.653
09/05/2023,99.796
08/05/2023,98.857
05/05/2023,98.754
04/05/2023,99.902
03/05/2023,97.371
02/05/2023,96.715
01/05/2023,96.986
28/04/2023,103.186
27/04/2023,104.884
26/04/2023,106.194
25/04/2023,105.54
24/04/2023,105.561
21/04/2023,105.346
20/04/2023,105.209
19/04/2023,103.973
18/04/2023,103.555
17/04/2023,103.44
14/04/2023,103.239
13/04/2023,104.398
12/04/2023,105.986
11/04/2023,108.187
10/04/2023,110.388
07/04/2023,110.662
06/04/2023,110.392
05/04/2023,109.822
04/04/2023,105.553
03/04/2023,103.754
31/03/2023,104.242
30/03/2023,106.06
29/03/2023,106.851
28/03/2023,109.527
27/03/2023,111.385
24/03/2023,119.856
23/03/2023,120.772
22/03/2023,119.189
21/03/2023,120.53
20/03/2023,127.165
17/03/2023,114.735
16/03/2023,112.295
15/03/2023,115.04
14/03/2023,110.354
13/03/2023,110.387
10/03/2023,100.473
09/03/2023,96.915
08/03/2023,94.55
07/03/2023,91.489
06/03/2023,86.878
03/03/2023,89.113
02/03/2023,91.619
01/03/2023,91.932
28/02/2023,92.152
27/02/2023,92.003
24/02/2023,92.523
23/02/2023,90.432
22/02/2023,93.298
21/02/2023,96.311
20/02/2023,94.49
17/02/2023,95.234
16/02/2023,94.055
15/02/2023,94.005
14/02/2023,95.472
13/02/2023,98.909
10/02/2023,99.943
09/02/2023,99.844
08/02/2023,98.788
07/02/2023,96.845
06/02/2023,98.054
03/02/2023,95.411
02/02/2023,94.342
01/02/2023,97.8
31/01/2023,99.917
30/01/2023,102.585
27/01/2023,101.365
26/01/2023,105.411
25/01/2023,108.734
24/01/2023,108.83
23/01/2023,111.178
20/01/2023,112.994
19/01/2023,115.07
18/01/2023,114.995
17/01/2023,115.07
16/01/2023,114.419
13/01/2023,114.265
12/01/2023,115.63
11/01/2023,116.907
10/01/2023,116.271
09/01/2023,113.875
06/01/2023,115.458
05/01/2023,115.828
04/01/2023,109.678
03/01/2023,108.205
02/01/2023,108.322
30/12/2022,107.945
29/12/2022,108.107
28/12/2022,108.66
27/12/2022,109.093
26/12/2022,108.919
23/12/2022,109.693
22/12/2022,109.876
21/12/2022,109.066
20/12/2022,114.172
19/12/2022,113.844
16/12/2022,111.073
15/12/2022,104.935
14/12/2022,103.021
13/12/2022,105.816
12/12/2022,110.156
09/12/2022,110.187
08/12/2022,112.158
07/12/2022,113.829
06/12/2022,113.775
05/12/2022,110.982
02/12/2022,108.504
01/12/2022,109.584
30/11/2022,112.698
29/11/2022,116.677
28/11/2022,117.409
25/11/2022,113.721
24/11/2022,113.088
23/11/2022,114.855
22/11/2022,118.48
21/11/2022,122.756
18/11/2022,122.639
17/11/2022,121.967
16/11/2022,120.118
15/11/2022,116.187
14/11/2022,117.404
11/11/2022,115.614
10/11/2022,121.586
09/11/2022,135.559
08/11/2022,134.425
07/11/2022,142.437
04/11/2022,150.705
03/11/2022,155.022
02/11/2022,153.166
01/11/2022,151.158
31/10/2022,152.665
28/10/2022,151.451
27/10/2022,156.716
26/10/2022,163.311
25/10/2022,165.743
24/10/2022,169.106
21/10/2022,172.181
20/10/2022,175.054
19/10/2022,172.768
18/10/2022,170.572
17/10/2022,175.4
14/10/2022,177.008
13/10/2022,171.159
12/10/2022,170.172
11/10/2022,168.527
10/10/2022,170.371
07/10/2022,165.264
06/10/2022,156.635
05/10/2022,155.402
04/10/2022,152.252
03/10/2022,162.26
30/09/2022,169.173
29/09/2022,164.924
28/09/2022,161.734
27/09/2022,163.836
26/09/2022,155.105
23/09/2022,149.592
22/09/2022,147.417
21/09/2022,147.909
20/09/2022,147.859
19/09/2022,132.769
16/09/2022,134.179
15/09/2022,131.363
14/09/2022,128.686
13/09/2022,125.063
12/09/2022,116.25
09/09/2022,116.692
08/09/2022,121.01
07/09/2022,125.089
06/09/2022,133.703
05/09/2022,144.684
02/09/2022,145.061
01/09/2022,151.639
31/08/2022,152.534
30/08/2022,150.557
29/08/2022,150.428
26/08/2022,148.082
25/08/2022,144.737
24/08/2022,146.371
23/08/2022,150.92
22/08/2022,153.397
19/08/2022,145.183
18/08/2022,130.518
17/08/2022,130.627
16/08/2022,128.108
15/08/2022,122.931
12/08/2022,122.025
11/08/2022,124.968
10/08/2022,128.155
09/08/2022,136.268
08/08/2022,134.083
05/08/2022,135.631
04/08/2022,132.359
03/08/2022,133.788
02/08/2022,133.841
01/08/2022,129.898
29/07/2022,128.913
28/07/2022,132.636
27/07/2022,137.138
26/07/2022,140.927
25/07/2022,135.605
22/07/2022,138.723
21/07/2022,138.209
20/07/2022,138.518
19/07/2022,140.594
18/07/2022,142.538
15/07/2022,138.214
14/07/2022,134.99
13/07/2022,129.692
12/07/2022,124.717
11/07/2022,117.677
08/07/2022,113.565
07/07/2022,115.426
06/07/2022,117.303
05/07/2022,115.529
01/07/2022,113.533
30/06/2022,112.391
29/06/2022,112.401
28/06/2022,112.412
27/06/2022,107.356
24/06/2022,107.117
23/06/2022,108.683
22/06/2022,107.309
21/06/2022,106.678
20/06/2022,110.252
17/06/2022,110.606
16/06/2022,110.857
15/06/2022,106.222
14/06/2022,111.373
13/06/2022,106.528
10/06/2022,95.242
09/06/2022,90.885
08/06/2022,86.421
07/06/2022,83.624
06/06/2022,82.698
03/06/2022,82.292
02/06/2022,82.957
01/06/2022,84.96
31/05/2022,86.049
30/05/2022,84.77
27/05/2022,85.848
26/05/2022,87.391
25/05/2022,95.453
24/05/2022,100.968
23/05/2022,103.791
20/05/2022,107.144
19/05/2022,107.222
18/05/2022,106.003
17/05/2022,102.186
16/05/2022,104.81
13/05/2022,105.924
12/05/2022,108.433
11/05/2022,108.301
10/05/2022,109.997
09/05/2022,110.483
06/05/2022,106.035
05/05/2022,103.321
04/05/2022,102.975
03/05/2022,107.559
02/05/2022,109.546
29/04/2022,105.227
28/04/2022,99.143
27/04/2022,99.378
26/04/2022,99.246
25/04/2022,97.91
22/04/2022,98.709
21/04/2022,94.469
20/04/2022,91.71
19/04/2022,92.043
18/04/2022,91.144
15/04/2022,89.899
14/04/2022,89.049
13/04/2022,86.792
12/04/2022,86.126
11/04/2022,84.379
08/04/2022,79.661
07/04/2022,75.917
06/04/2022,73.719
05/04/2022,70.028
04/04/2022,67.157
01/04/2022,69.875
31/03/2022,69.376
30/03/2022,67.791
29/03/2022,68.985
28/03/2022,71.391
25/03/2022,72.721
24/03/2022,74.197
23/03/2022,76.438
22/03/2022,74.753
21/03/2022,75.067
18/03/2022,69.428
17/03/2022,71.455
16/03/2022,74.564
15/03/2022,78.924
14/03/2022,80.499
11/03/2022,80.398
10/03/2022,79.81
09/03/2022,80.71
08/03/2022,86.183
07/03/2022,87.688
04/03/2022,84.675
03/03/2022,81.702
02/03/2022,82.961
01/03/2022,82.457
28/02/2022,82.633
25/02/2022,81.212
24/02/2022,83.162
23/02/2022,83.386
22/02/2022,81.11
21/02/2022,81.251
18/02/2022,80.902
17/02/2022,79.319
16/02/2022,79.326
15/02/2022,81.191
14/02/2022,83.155
11/02/2022,83.347
10/02/2022,81.353
09/02/2022,79.647
08/02/2022,80.709
07/02/2022,80.634
04/02/2022,79.476
03/02/2022,77.772
02/02/2022,76.578
01/02/2022,78.632
31/01/2022,81.672
28/01/2022,83.291
27/01/2022,83.84
26/01/2022,78.882
25/01/2022,78.169
24/01/2022,77.501
21/01/2022,77.625
20/01/2022,79.701
19/01/2022,80.697
18/01/2022,82.064
17/01/2022,81.636
14/01/2022,80.797
13/01/2022,78.198
12/01/2022,75.82
11/01/2022,75.877
10/01/2022,76.021
07/01/2022,75.543
06/01/2022,75.804
05/01/2022,75.968
04/01/2022,73.507
03/01/2022,70.312
31/12/2021,70.757
30/12/2021,70.933
29/12/2021,72.66
28/12/2021,74.824
27/12/2021,75.631
24/12/2021,77.136
23/12/2021,78.208
22/12/2021,81.3
21/12/2021,83.659
20/12/2021,85.189
17/12/2021,84.865
16/12/2021,84.275
15/12/2021,84.505
14/12/2021,85.092
13/12/2021,87.107
10/12/2021,87.19
09/12/2021,87.618
08/12/2021,86.467
07/12/2021,88.661
06/12/2021,88.94
03/12/2021,90.37
02/12/2021,90.188
01/12/2021,93.212
30/11/2021,94.944
29/11/2021,94.413
26/11/2021,95.603
25/11/2021,86.19
24/11/2021,86.826
23/11/2021,86.325
22/11/2021,84.937
19/11/2021,89.924
18/11/2021,88.882
17/11/2021,86.497
16/11/2021,79.344
15/11/2021,78.061
12/11/2021,77.988
11/11/2021,78.636
10/11/2021,78.199
09/11/2021,75.97
08/11/2021,77.75
05/11/2021,79.526
04/11/2021,81.125
03/11/2021,84.079
02/11/2021,86.453
01/11/2021,88.604
29/10/2021,88.273
28/10/2021,86.405
27/10/2021,84.947
26/10/2021,83.815
25/10/2021,86.474
22/10/2021,88.496
21/10/2021,87.388
20/10/2021,86.227
19/10/2021,86.928
18/10/2021,89.568
15/10/2021,89.091
14/10/2021,87.592
13/10/2021,88.743
