DATES,EMBI
30/01/2026,44.413
29/01/2026,43.082
28/01/2026,42.798
27/01/2026,41.804
26/01/2026,41.807
23/01/2026,41.635
22/01/2026,41.242
21/01/2026,42.179
20/01/2026,44.119
19/01/2026,43.737
16/01/2026,42.921
15/01/2026,43.319
14/01/2026,43.606
13/01/2026,41.812
12/01/2026,41.532
09/01/2026,40.923
08/01/2026,42.019
07/01/2026,39.976
06/01/2026,37.764
05/01/2026,38.884
02/01/2026,41.16
01/01/2026,43.677
31/12/2025,43.672
30/12/2025,43.445
29/12/2025,43.154
26/12/2025,43.366
25/12/2025,43.436
24/12/2025,43.393
23/12/2025,43.367
22/12/2025,43.393
19/12/2025,43.917
18/12/2025,44.292
17/12/2025,43.436
16/12/2025,42.872
15/12/2025,42.882
12/12/2025,42.708
11/12/2025,43.644
10/12/2025,43.897
09/12/2025,43.584
08/12/2025,42.438
05/12/2025,42.522
04/12/2025,43.396
03/12/2025,44.143
02/12/2025,46.271
01/12/2025,48.126
28/11/2025,47.433
27/11/2025,47.306
26/11/2025,47.338
25/11/2025,47.265
24/11/2025,47.001
21/11/2025,48.11
20/11/2025,46.42
19/11/2025,46.411
18/11/2025,46.143
17/11/2025,44.109
14/11/2025,44.222
13/11/2025,43.494
12/11/2025,41.35
11/11/2025,41.001
10/11/2025,41.155
07/11/2025,43.266
06/11/2025,42.354
05/11/2025,41.827
04/11/2025,42.248
03/11/2025,39.924
31/10/2025,39.788
30/10/2025,40.44
29/10/2025,41.309
28/10/2025,41.499
27/10/2025,41.662
24/10/2025,43.632
23/10/2025,44.683
22/10/2025,44.147
21/10/2025,44.004
20/10/2025,45.044
17/10/2025,45.058
16/10/2025,43.837
15/10/2025,43.461
14/10/2025,46.218
13/10/2025,45.019
10/10/2025,43.098
09/10/2025,40.349
08/10/2025,39.361
07/10/2025,38.119
06/10/2025,38.294
03/10/2025,38.102
02/10/2025,37.998
01/10/2025,38.002
30/09/2025,38.198
29/09/2025,37.607
26/09/2025,37.766
25/09/2025,37.471
24/09/2025,35.755
23/09/2025,35.244
22/09/2025,35.121
19/09/2025,33.435
18/09/2025,34.487
17/09/2025,35.269
16/09/2025,35.929
15/09/2025,37.366
12/09/2025,37.996
11/09/2025,40.066
10/09/2025,40.845
09/09/2025,41.351
08/09/2025,41.251
05/09/2025,40.969
04/09/2025,41.231
03/09/2025,42.25
02/09/2025,42.855
01/09/2025,43.682
29/08/2025,43.858
28/08/2025,43.643
27/08/2025,43.102
26/08/2025,42.525
25/08/2025,41.656
22/08/2025,42.52
21/08/2025,43.635
20/08/2025,43.708
19/08/2025,43.333
18/08/2025,43.084
15/08/2025,42.891
14/08/2025,43.094
13/08/2025,43.377
12/08/2025,44.049
11/08/2025,44.391
08/08/2025,44.747
07/08/2025,44.773
06/08/2025,44.294
05/08/2025,44.106
04/08/2025,44.203
01/08/2025,45.224
31/07/2025,41.0
30/07/2025,41.507
29/07/2025,40.615
28/07/2025,40.137
25/07/2025,42.266
24/07/2025,41.184
23/07/2025,41.277
22/07/2025,43.318
21/07/2025,43.737
18/07/2025,43.912
17/07/2025,44.733
16/07/2025,45.925
15/07/2025,46.533
14/07/2025,46.553
11/07/2025,46.644
10/07/2025,46.221
09/07/2025,46.951
08/07/2025,47.399
07/07/2025,48.104
04/07/2025,47.891
03/07/2025,48.06
02/07/2025,49.69
01/07/2025,50.454
30/06/2025,50.547
27/06/2025,51.551
26/06/2025,51.61
25/06/2025,51.419
24/06/2025,50.452
23/06/2025,53.887
20/06/2025,53.625
19/06/2025,51.885
18/06/2025,49.087
17/06/2025,47.979
16/06/2025,46.082
13/06/2025,46.97
12/06/2025,44.659
11/06/2025,43.696
10/06/2025,45.336
09/06/2025,46.758
06/06/2025,48.676
05/06/2025,49.873
04/06/2025,50.117
03/06/2025,50.76
02/06/2025,51.78
30/05/2025,51.21
29/05/2025,51.007
28/05/2025,51.224
27/05/2025,51.159
26/05/2025,52.826
23/05/2025,53.628
22/05/2025,53.799
21/05/2025,53.829
20/05/2025,52.011
19/05/2025,52.486
16/05/2025,52.109
15/05/2025,52.585
14/05/2025,51.546
13/05/2025,52.445
12/05/2025,52.319
09/05/2025,56.085
08/05/2025,56.774
07/05/2025,58.975
06/05/2025,61.718
05/05/2025,59.875
02/05/2025,60.573
01/05/2025,62.129
30/04/2025,61.481
29/04/2025,60.847
28/04/2025,61.49
25/04/2025,62.001
24/04/2025,64.647
23/04/2025,65.22
22/04/2025,68.898
21/04/2025,68.61
18/04/2025,68.813
17/04/2025,67.907
16/04/2025,68.807
15/04/2025,67.461
14/04/2025,70.162
11/04/2025,73.315
10/04/2025,75.498
09/04/2025,76.999
08/04/2025,83.417
07/04/2025,78.438
04/04/2025,65.748
03/04/2025,58.882
02/04/2025,52.713
01/04/2025,51.807
31/03/2025,52.816
28/03/2025,50.905
27/03/2025,50.434
26/03/2025,49.491
25/03/2025,49.013
24/03/2025,49.974
21/03/2025,51.105
20/03/2025,49.463
19/03/2025,46.533
18/03/2025,48.179
17/03/2025,48.801
14/03/2025,49.393
13/03/2025,48.899
12/03/2025,48.812
11/03/2025,49.628
10/03/2025,48.958
07/03/2025,47.466
06/03/2025,47.884
05/03/2025,47.04
04/03/2025,47.54
03/03/2025,46.83
28/02/2025,47.85
27/02/2025,46.264
26/02/2025,45.746
25/02/2025,47.495
24/02/2025,45.573
21/02/2025,45.238
20/02/2025,43.868
19/02/2025,43.15
18/02/2025,42.606
17/02/2025,43.65
14/02/2025,44.374
13/02/2025,46.323
12/02/2025,48.613
11/02/2025,52.29
10/02/2025,53.445
07/02/2025,55.107
06/02/2025,56.775
05/02/2025,57.923
04/02/2025,56.163
03/02/2025,56.624
31/01/2025,56.135
30/01/2025,55.639
29/01/2025,56.107
28/01/2025,55.016
27/01/2025,56.392
24/01/2025,54.922
23/01/2025,55.663
22/01/2025,56.54
21/01/2025,56.427
20/01/2025,57.551
17/01/2025,57.316
16/01/2025,57.278
15/01/2025,56.483
14/01/2025,58.893
13/01/2025,61.535
10/01/2025,62.322
09/01/2025,62.246
08/01/2025,62.52
07/01/2025,62.768
06/01/2025,63.562
03/01/2025,64.415
02/01/2025,65.187
01/01/2025,65.842
31/12/2024,65.809
30/12/2024,65.195
27/12/2024,64.725
26/12/2024,65.216
25/12/2024,65.091
24/12/2024,65.0
23/12/2024,64.929
20/12/2024,64.415
19/12/2024,65.269
18/12/2024,63.944
17/12/2024,61.962
16/12/2024,61.62
13/12/2024,62.398
12/12/2024,61.129
11/12/2024,61.396
10/12/2024,60.96
09/12/2024,61.963
06/12/2024,62.811
05/12/2024,62.819
04/12/2024,63.2
03/12/2024,63.517
02/12/2024,64.044
29/11/2024,64.046
28/11/2024,64.831
27/11/2024,64.858
26/11/2024,63.658
25/11/2024,62.683
22/11/2024,63.457
21/11/2024,63.112
20/11/2024,63.187
19/11/2024,64.064
18/11/2024,64.182
15/11/2024,63.967
14/11/2024,63.178
13/11/2024,63.354
12/11/2024,62.933
11/11/2024,62.255
08/11/2024,62.27
07/11/2024,62.339
06/11/2024,64.415
05/11/2024,66.164
04/11/2024,65.79
01/11/2024,65.493
31/10/2024,64.528
30/10/2024,63.319
29/10/2024,62.94
28/10/2024,63.097
25/10/2024,63.588
24/10/2024,63.526
23/10/2024,64.68
22/10/2024,64.383
21/10/2024,63.358
18/10/2024,63.013
17/10/2024,63.12
16/10/2024,63.469
15/10/2024,63.202
14/10/2024,62.207
11/10/2024,62.008
10/10/2024,62.476
09/10/2024,62.506
08/10/2024,62.111
07/10/2024,61.796
04/10/2024,61.489
03/10/2024,61.82
02/10/2024,61.045
01/10/2024,60.273
30/09/2024,59.162
27/09/2024,58.873
26/09/2024,59.523
25/09/2024,60.695
24/09/2024,60.6
23/09/2024,61.586
20/09/2024,60.449
19/09/2024,57.08
18/09/2024,57.862
17/09/2024,58.327
16/09/2024,58.604
13/09/2024,59.081
12/09/2024,60.075
11/09/2024,62.38
10/09/2024,61.682
09/09/2024,60.278
06/09/2024,60.406
05/09/2024,59.558
04/09/2024,59.491
03/09/2024,59.855
02/09/2024,57.66
30/08/2024,57.437
29/08/2024,57.445
28/08/2024,57.517
27/08/2024,56.928
26/08/2024,57.074
23/08/2024,59.828
22/08/2024,61.056
21/08/2024,61.406
20/08/2024,59.814
19/08/2024,59.333
16/08/2024,60.977
15/08/2024,62.541
14/08/2024,64.482
13/08/2024,65.007
12/08/2024,66.362
09/08/2024,65.63
08/08/2024,66.013
07/08/2024,67.658
06/08/2024,68.296
05/08/2024,69.84
02/08/2024,66.695
01/08/2024,64.256
31/07/2024,63.377
30/07/2024,65.783
29/07/2024,64.776
26/07/2024,65.181
25/07/2024,66.735
24/07/2024,65.6
23/07/2024,62.506
22/07/2024,64.397
19/07/2024,66.222
18/07/2024,64.814
17/07/2024,62.092
16/07/2024,60.199
15/07/2024,58.042
12/07/2024,56.514
11/07/2024,56.518
10/07/2024,56.845
09/07/2024,57.1
08/07/2024,58.45
05/07/2024,60.478
04/07/2024,61.181
03/07/2024,62.008
02/07/2024,65.381
01/07/2024,66.364
28/06/2024,66.521
27/06/2024,66.989
26/06/2024,66.953
25/06/2024,68.148
24/06/2024,67.973
21/06/2024,67.274
20/06/2024,66.963
19/06/2024,66.652
18/06/2024,68.165
17/06/2024,67.834
14/06/2024,66.68
13/06/2024,64.46
12/06/2024,64.359
11/06/2024,64.234
10/06/2024,64.498
07/06/2024,64.085
06/06/2024,63.637
05/06/2024,63.044
04/06/2024,62.147
03/06/2024,61.648
31/05/2024,62.459
30/05/2024,61.784
29/05/2024,60.92
28/05/2024,60.251
27/05/2024,60.56
24/05/2024,60.925
23/05/2024,60.77
22/05/2024,60.342
21/05/2024,59.968
20/05/2024,59.177
17/05/2024,59.751
16/05/2024,59.834
15/05/2024,61.234
14/05/2024,62.399
13/05/2024,63.632
10/05/2024,64.174
09/05/2024,64.886
08/05/2024,64.671
07/05/2024,63.2
06/05/2024,63.321
03/05/2024,64.706
02/05/2024,66.521
01/05/2024,70.136
30/04/2024,68.613
29/04/2024,69.055
26/04/2024,71.458
25/04/2024,72.477
24/04/2024,70.99
23/04/2024,70.235
22/04/2024,70.725
19/04/2024,71.584
18/04/2024,71.136
17/04/2024,72.081
16/04/2024,73.467
15/04/2024,72.412
12/04/2024,72.833
11/04/2024,70.027
10/04/2024,69.475
09/04/2024,68.988
08/04/2024,71.441
05/04/2024,73.796
04/04/2024,71.771
03/04/2024,72.323
02/04/2024,71.939
01/04/2024,71.786
29/03/2024,69.979
28/03/2024,70.325
27/03/2024,71.667
26/03/2024,70.932
25/03/2024,69.831
22/03/2024,68.964
21/03/2024,67.369
20/03/2024,70.138
19/03/2024,66.905
18/03/2024,67.663
15/03/2024,67.977
14/03/2024,67.386
13/03/2024,66.263
12/03/2024,65.701
11/03/2024,65.769
08/03/2024,65.822
07/03/2024,65.472
06/03/2024,66.403
05/03/2024,67.238
04/03/2024,65.89
01/03/2024,64.659
29/02/2024,66.358
28/02/2024,66.665
27/02/2024,65.766
26/02/2024,64.826
23/02/2024,63.147
22/02/2024,62.887
21/02/2024,64.784
20/02/2024,65.201
19/02/2024,64.099
16/02/2024,63.782
15/02/2024,64.754
14/02/2024,65.058
13/02/2024,64.632
12/02/2024,64.262
09/02/2024,63.702
08/02/2024,63.974
07/02/2024,63.219
06/02/2024,63.678
05/02/2024,64.782
02/02/2024,64.135
01/02/2024,65.582
31/01/2024,64.937
30/01/2024,64.324
29/01/2024,65.451
26/01/2024,65.185
25/01/2024,64.127
24/01/2024,64.03
23/01/2024,65.172
22/01/2024,67.166
19/01/2024,64.754
18/01/2024,66.459
17/01/2024,68.616
16/01/2024,65.287
15/01/2024,63.215
12/01/2024,62.928
11/01/2024,61.979
10/01/2024,63.453
09/01/2024,65.148
08/01/2024,66.037
05/01/2024,65.43
04/01/2024,65.368
03/01/2024,63.949
02/01/2024,61.54
29/12/2023,60.621
28/12/2023,59.385
27/12/2023,60.101
26/12/2023,60.44
25/12/2023,60.117
22/12/2023,61.267
21/12/2023,59.632
20/12/2023,58.54
19/12/2023,58.693
18/12/2023,58.673
15/12/2023,60.531
14/12/2023,58.224
13/12/2023,59.093
12/12/2023,61.58
11/12/2023,62.392
08/12/2023,62.099
07/12/2023,62.431
06/12/2023,62.597
05/12/2023,62.778
04/12/2023,58.72
01/12/2023,58.292
30/11/2023,60.014
29/11/2023,59.179
28/11/2023,61.411
27/11/2023,60.893
24/11/2023,59.89
23/11/2023,59.189
22/11/2023,61.403
21/11/2023,58.015
20/11/2023,57.499
17/11/2023,63.975
16/11/2023,65.214
15/11/2023,65.197
14/11/2023,66.435
13/11/2023,72.111
10/11/2023,72.056
09/11/2023,72.558
08/11/2023,70.936
07/11/2023,72.284
06/11/2023,70.219
03/11/2023,73.513
02/11/2023,76.516
01/11/2023,79.512
31/10/2023,81.334
30/10/2023,83.398
27/10/2023,83.768
26/10/2023,84.893
25/10/2023,82.051
24/10/2023,83.81
23/10/2023,86.673
20/10/2023,86.115
19/10/2023,85.702
18/10/2023,82.97
17/10/2023,81.184
16/10/2023,81.858
13/10/2023,83.207
12/10/2023,81.85
11/10/2023,82.794
10/10/2023,83.155
09/10/2023,89.111
06/10/2023,88.695
05/10/2023,90.794
04/10/2023,89.165
03/10/2023,86.133
02/10/2023,83.167
29/09/2023,82.658
28/09/2023,82.491
27/09/2023,81.885
26/09/2023,82.057
25/09/2023,79.856
22/09/2023,79.578
21/09/2023,80.011
20/09/2023,75.586
19/09/2023,70.408
18/09/2023,70.533
15/09/2023,70.095
14/09/2023,69.507
13/09/2023,70.163
12/09/2023,71.335
11/09/2023,71.947
08/09/2023,72.31
07/09/2023,72.78
06/09/2023,72.052
05/09/2023,71.744
04/09/2023,69.518
01/09/2023,71.316
31/08/2023,76.123
30/08/2023,79.014
29/08/2023,80.442
28/08/2023,81.571
25/08/2023,83.142
24/08/2023,82.214
23/08/2023,79.913
22/08/2023,81.259
21/08/2023,85.012
18/08/2023,84.277
17/08/2023,80.042
16/08/2023,76.438
15/08/2023,76.375
14/08/2023,71.867
11/08/2023,62.473
10/08/2023,61.31
09/08/2023,58.9
08/08/2023,58.392
07/08/2023,56.075
04/08/2023,55.271
03/08/2023,57.365
02/08/2023,55.592
01/08/2023,53.889
31/07/2023,53.322
28/07/2023,54.551
27/07/2023,56.987
26/07/2023,58.679
25/07/2023,59.506
24/07/2023,62.245
21/07/2023,62.463
20/07/2023,62.359
19/07/2023,61.535
18/07/2023,61.146
17/07/2023,61.297
14/07/2023,61.332
13/07/2023,61.224
12/07/2023,61.765
11/07/2023,61.862
10/07/2023,63.312
07/07/2023,63.508
06/07/2023,62.245
05/07/2023,60.372
04/07/2023,59.477
03/07/2023,59.302
30/06/2023,60.544
29/06/2023,61.741
28/06/2023,61.824
27/06/2023,62.263
26/06/2023,62.094
23/06/2023,59.924
22/06/2023,58.417
21/06/2023,58.88
20/06/2023,59.06
19/06/2023,58.661
16/06/2023,58.476
15/06/2023,59.514
14/06/2023,60.518
13/06/2023,61.024
12/06/2023,60.775
09/06/2023,61.728
08/06/2023,62.187
07/06/2023,62.366
06/06/2023,61.499
05/06/2023,63.035
02/06/2023,63.879
01/06/2023,65.973
31/05/2023,67.396
30/05/2023,64.88
29/05/2023,67.946
26/05/2023,68.741
25/05/2023,68.681
24/05/2023,68.921
23/05/2023,67.938
22/05/2023,68.296
19/05/2023,69.314
18/05/2023,70.555
17/05/2023,72.537
16/05/2023,71.48
15/05/2023,71.645
12/05/2023,71.693
11/05/2023,72.309
10/05/2023,74.685
09/05/2023,75.873
08/05/2023,75.641
05/05/2023,76.193
04/05/2023,77.65
03/05/2023,76.473
02/05/2023,74.052
01/05/2023,71.47
28/04/2023,72.516
27/04/2023,72.472
26/04/2023,75.324
25/04/2023,74.008
24/04/2023,73.358
21/04/2023,71.649
20/04/2023,70.674
19/04/2023,69.555
18/04/2023,67.95
17/04/2023,67.323
14/04/2023,68.427
13/04/2023,68.265
12/04/2023,69.846
11/04/2023,72.0
10/04/2023,75.111
07/04/2023,73.791
06/04/2023,73.579
05/04/2023,74.547
04/04/2023,72.952
03/04/2023,72.557
31/03/2023,73.625
30/03/2023,76.09
29/03/2023,79.409
28/03/2023,83.404
27/03/2023,85.894
24/03/2023,85.88
23/03/2023,81.658
22/03/2023,79.597
21/03/2023,79.879
20/03/2023,84.635
17/03/2023,76.443
16/03/2023,78.374
15/03/2023,79.046
14/03/2023,78.118
13/03/2023,74.913
10/03/2023,73.793
09/03/2023,70.464
08/03/2023,69.847
07/03/2023,67.068
06/03/2023,64.313
03/03/2023,66.732
02/03/2023,68.484
01/03/2023,68.278
28/02/2023,71.077
27/02/2023,71.097
24/02/2023,72.802
23/02/2023,69.937
22/02/2023,73.003
21/02/2023,72.124
20/02/2023,65.533
17/02/2023,64.217
16/02/2023,61.968
15/02/2023,62.602
14/02/2023,61.873
13/02/2023,62.38
10/02/2023,60.276
09/02/2023,58.934
08/02/2023,56.946
07/02/2023,56.062
06/02/2023,56.619
03/02/2023,50.547
02/02/2023,49.539
01/02/2023,51.977
31/01/2023,53.743
30/01/2023,51.966
27/01/2023,49.456
26/01/2023,49.89
25/01/2023,51.533
24/01/2023,51.41
23/01/2023,51.403
20/01/2023,51.554
19/01/2023,52.604
18/01/2023,51.569
17/01/2023,52.569
16/01/2023,53.302
13/01/2023,53.883
12/01/2023,54.18
11/01/2023,56.126
10/01/2023,59.504
09/01/2023,58.705
06/01/2023,62.543
05/01/2023,66.398
04/01/2023,70.103
03/01/2023,70.759
02/01/2023,73.958
30/12/2022,72.879
29/12/2022,73.716
28/12/2022,73.718
27/12/2022,74.168
26/12/2022,75.249
23/12/2022,73.978
22/12/2022,76.136
21/12/2022,76.669
20/12/2022,78.044
19/12/2022,76.946
16/12/2022,74.774
15/12/2022,73.172
14/12/2022,69.698
13/12/2022,70.875
12/12/2022,73.672
09/12/2022,75.101
08/12/2022,75.053
07/12/2022,76.682
06/12/2022,77.021
05/12/2022,74.374
02/12/2022,75.221
01/12/2022,76.667
30/11/2022,77.357
29/11/2022,78.62
28/11/2022,81.685
25/11/2022,76.884
24/11/2022,75.397
23/11/2022,77.972
22/11/2022,82.23
21/11/2022,83.423
18/11/2022,80.106
17/11/2022,83.583
16/11/2022,77.667
15/11/2022,76.909
14/11/2022,76.385
11/11/2022,79.857
10/11/2022,93.894
09/11/2022,93.647
08/11/2022,91.535
07/11/2022,95.379
04/11/2022,104.02
03/11/2022,116.668
02/11/2022,113.88
01/11/2022,122.08
31/10/2022,125.631
28/10/2022,118.363
27/10/2022,115.298
26/10/2022,120.839
25/10/2022,133.436
24/10/2022,132.826
21/10/2022,120.124
20/10/2022,115.427
19/10/2022,109.358
18/10/2022,107.721
17/10/2022,115.577
14/10/2022,109.386
13/10/2022,113.604
12/10/2022,109.272
11/10/2022,112.563
10/10/2022,104.389
07/10/2022,101.205
06/10/2022,99.312
05/10/2022,98.231
04/10/2022,95.52
03/10/2022,107.693
30/09/2022,109.906
29/09/2022,112.016
28/09/2022,107.631
27/09/2022,101.999
26/09/2022,106.996
23/09/2022,101.997
22/09/2022,95.507
21/09/2022,91.11
20/09/2022,83.821
19/09/2022,76.733
16/09/2022,73.943
15/09/2022,70.961
14/09/2022,72.145
13/09/2022,72.672
12/09/2022,66.739
09/09/2022,66.862
08/09/2022,71.075
07/09/2022,71.915
06/09/2022,72.676
05/09/2022,74.519
02/09/2022,74.079
01/09/2022,75.952
31/08/2022,72.989
30/08/2022,70.881
29/08/2022,70.48
26/08/2022,69.104
25/08/2022,67.112
24/08/2022,69.935
23/08/2022,73.109
22/08/2022,74.619
19/08/2022,71.347
18/08/2022,71.412
17/08/2022,71.648
16/08/2022,70.964
15/08/2022,71.408
12/08/2022,72.514
11/08/2022,73.803
10/08/2022,76.348
09/08/2022,77.496
08/08/2022,78.788
05/08/2022,79.119
04/08/2022,79.583
03/08/2022,81.803
02/08/2022,87.527
01/08/2022,79.154
29/07/2022,72.072
28/07/2022,77.431
27/07/2022,82.28
26/07/2022,81.728
25/07/2022,78.906
22/07/2022,81.585
21/07/2022,83.701
20/07/2022,85.401
19/07/2022,85.571
18/07/2022,86.327
15/07/2022,87.614
14/07/2022,84.61
13/07/2022,84.047
12/07/2022,82.841
11/07/2022,81.713
08/07/2022,80.325
07/07/2022,81.811
06/07/2022,85.525
05/07/2022,86.054
04/07/2022,86.259
01/07/2022,84.767
30/06/2022,85.644
29/06/2022,82.705
28/06/2022,81.209
27/06/2022,78.872
24/06/2022,78.502
23/06/2022,82.516
22/06/2022,81.916
21/06/2022,79.989
20/06/2022,83.035
17/06/2022,85.772
16/06/2022,88.629
15/06/2022,80.031
14/06/2022,84.488
13/06/2022,85.323
10/06/2022,74.685
09/06/2022,68.979
08/06/2022,64.913
07/06/2022,68.766
06/06/2022,69.208
03/06/2022,66.332
02/06/2022,71.095
01/06/2022,71.183
31/05/2022,70.122
30/05/2022,68.842
27/05/2022,72.034
26/05/2022,71.891
25/05/2022,75.138
24/05/2022,80.255
23/05/2022,79.582
20/05/2022,82.442
19/05/2022,86.187
18/05/2022,83.275
17/05/2022,80.257
16/05/2022,82.202
13/05/2022,82.945
12/05/2022,87.39
11/05/2022,81.614
10/05/2022,86.007
09/05/2022,86.143
06/05/2022,83.114
05/05/2022,79.002
04/05/2022,76.774
03/05/2022,77.737
02/05/2022,78.357
29/04/2022,76.733
28/04/2022,77.675
27/04/2022,79.919
26/04/2022,80.026
25/04/2022,79.767
22/04/2022,72.742
21/04/2022,70.109
20/04/2022,70.175
19/04/2022,71.028
18/04/2022,67.888
15/04/2022,62.92
14/04/2022,66.916
13/04/2022,67.984
12/04/2022,68.772
11/04/2022,64.059
08/04/2022,63.451
07/04/2022,62.884
06/04/2022,63.335
05/04/2022,59.517
04/04/2022,58.403
01/04/2022,61.143
31/03/2022,61.086
30/03/2022,59.242
29/03/2022,59.45
28/03/2022,62.82
25/03/2022,61.677
24/03/2022,61.677
23/03/2022,60.952
22/03/2022,59.583
21/03/2022,60.103
18/03/2022,54.655
17/03/2022,53.036
16/03/2022,60.958
15/03/2022,71.127
14/03/2022,64.072
11/03/2022,58.707
10/03/2022,54.839
09/03/2022,58.107
08/03/2022,62.651
07/03/2022,65.296
04/03/2022,60.781
03/03/2022,57.06
02/03/2022,60.037
01/03/2022,61.737
28/02/2022,65.208
25/02/2022,61.581
24/02/2022,58.248
23/02/2022,53.458
22/02/2022,54.726
21/02/2022,53.085
18/02/2022,53.031
17/02/2022,52.931
16/02/2022,51.994
15/02/2022,52.874
14/02/2022,54.212
11/02/2022,54.089
10/02/2022,52.204
09/02/2022,51.871
08/02/2022,52.938
07/02/2022,53.908
04/02/2022,50.939
03/02/2022,48.814
02/02/2022,49.361
01/02/2022,49.059
31/01/2022,49.692
28/01/2022,50.34
27/01/2022,49.317
26/01/2022,47.329
25/01/2022,49.047
24/01/2022,48.974
21/01/2022,47.882
20/01/2022,46.555
19/01/2022,45.846
18/01/2022,49.095
17/01/2022,48.717
14/01/2022,47.521
13/01/2022,44.952
12/01/2022,42.872
11/01/2022,42.75
10/01/2022,43.72
07/01/2022,42.799
06/01/2022,43.818
05/01/2022,40.148
04/01/2022,39.057
03/01/2022,39.784
31/12/2021,40.13
30/12/2021,39.681
29/12/2021,40.888
28/12/2021,41.201
27/12/2021,41.394
24/12/2021,41.358
23/12/2021,41.862
22/12/2021,42.135
21/12/2021,42.927
20/12/2021,43.825
17/12/2021,42.383
16/12/2021,42.764
15/12/2021,44.114
14/12/2021,44.095
13/12/2021,44.169
10/12/2021,44.238
09/12/2021,45.727
08/12/2021,48.298
07/12/2021,48.933
06/12/2021,51.674
03/12/2021,52.407
02/12/2021,53.834
01/12/2021,54.606
30/11/2021,53.89
29/11/2021,52.358
26/11/2021,53.429
25/11/2021,49.181
24/11/2021,49.289
23/11/2021,48.904
22/11/2021,48.052
19/11/2021,48.707
18/11/2021,50.805
17/11/2021,52.222
16/11/2021,52.497
15/11/2021,52.242
12/11/2021,52.762
11/11/2021,53.69
10/11/2021,53.13
09/11/2021,56.231
08/11/2021,53.285
05/11/2021,48.974
04/11/2021,46.652
03/11/2021,46.692
02/11/2021,47.658
01/11/2021,46.231
29/10/2021,45.999
28/10/2021,45.188
27/10/2021,44.552
26/10/2021,45.516
25/10/2021,46.563
22/10/2021,46.512
21/10/2021,48.041
20/10/2021,46.822
19/10/2021,47.251
18/10/2021,48.445
15/10/2021,49.427
14/10/2021,54.13
13/10/2021,55.23
