DATES,STX
06/03/2026,12792.7998046875
05/03/2026,13078.900390625
04/03/2026,12943.2001953125
03/03/2026,12933.400390625
02/03/2026,13346.400390625
27/02/2026,13717.7998046875
26/02/2026,13878.5
25/02/2026,13809.900390625
24/02/2026,14050.7998046875
23/02/2026,14061.7001953125
20/02/2026,13934.099609375
19/02/2026,13804.2001953125
18/02/2026,14259.900390625
17/02/2026,14227.2998046875
16/02/2026,14339.2998046875
13/02/2026,14180.7001953125
12/02/2026,14180.5
11/02/2026,13787.7998046875
10/02/2026,13797.0
09/02/2026,13838.400390625
06/02/2026,13522.0
05/02/2026,13589.099609375
04/02/2026,13891.2001953125
03/02/2026,13875.2998046875
02/02/2026,13621.0
30/01/2026,13838.2998046875
29/01/2026,13831.099609375
28/01/2026,13407.400390625
27/01/2026,13107.0
26/01/2026,13177.2998046875
23/01/2026,12992.7001953125
22/01/2026,12851.5
21/01/2026,12728.2001953125
20/01/2026,12805.7998046875
19/01/2026,12747.900390625
16/01/2026,12668.5
15/01/2026,12456.7001953125
14/01/2026,12369.900390625
13/01/2026,12385.599609375
12/01/2026,12254.7998046875
09/01/2026,12201.0
08/01/2026,12088.0
07/01/2026,12028.7998046875
06/01/2026,12023.7998046875
05/01/2026,11702.0
02/01/2026,11498.400390625
31/12/2025,11261.5
30/12/2025,11220.2001953125
29/12/2025,11150.900390625
26/12/2025,11294.400390625
24/12/2025,11340.099609375
23/12/2025,11290.400390625
22/12/2025,11311.099609375
19/12/2025,11341.900390625
18/12/2025,11335.099609375
17/12/2025,11286.7998046875
16/12/2025,11348.7998046875
15/12/2025,11456.2998046875
12/12/2025,11311.2998046875
11/12/2025,11233.7001953125
10/12/2025,11193.900390625
09/12/2025,11238.400390625
08/12/2025,11189.5
05/12/2025,11007.400390625
04/12/2025,10918.5
03/12/2025,11036.7998046875
02/12/2025,11123.5
01/12/2025,11116.5
28/11/2025,10898.7001953125
27/11/2025,10945.5
26/11/2025,10914.7001953125
25/11/2025,10857.2001953125
24/11/2025,10888.0
21/11/2025,10922.900390625
20/11/2025,10979.7001953125
19/11/2025,10903.900390625
18/11/2025,10728.599609375
17/11/2025,10698.099609375
14/11/2025,10565.7001953125
13/11/2025,10628.599609375
12/11/2025,10640.900390625
11/11/2025,10576.5
10/11/2025,10789.0
07/11/2025,10924.5
06/11/2025,11073.2998046875
05/11/2025,10970.400390625
04/11/2025,10914.099609375
03/11/2025,11060.400390625
31/10/2025,10971.5
30/10/2025,10837.2998046875
28/10/2025,10871.099609375
27/10/2025,10853.400390625
24/10/2025,10941.7998046875
23/10/2025,10608.2998046875
22/10/2025,10551.2998046875
21/10/2025,10467.2001953125
20/10/2025,10484.400390625
17/10/2025,10208.7998046875
16/10/2025,10370.7998046875
15/10/2025,10464.5
14/10/2025,10316.400390625
13/10/2025,10556.2001953125
10/10/2025,10720.400390625
09/10/2025,10727.0
08/10/2025,10756.2998046875
07/10/2025,10814.099609375
06/10/2025,10734.900390625
03/10/2025,10858.5
02/10/2025,11082.599609375
01/10/2025,11220.2001953125
30/09/2025,11012.099609375
29/09/2025,11048.099609375
26/09/2025,11151.2001953125
25/09/2025,11377.599609375
24/09/2025,11366.900390625
23/09/2025,11331.7998046875
22/09/2025,11468.099609375
19/09/2025,11294.5
18/09/2025,11048.099609375
17/09/2025,11165.900390625
16/09/2025,11183.0
15/09/2025,11000.2998046875
12/09/2025,10372.0
11/09/2025,10382.900390625
10/09/2025,10586.2998046875
09/09/2025,10486.099609375
08/09/2025,10449.400390625
05/09/2025,10729.5
04/09/2025,10828.900390625
03/09/2025,10737.7001953125
02/09/2025,10877.5
01/09/2025,11280.0
29/08/2025,11288.099609375
28/08/2025,11368.7998046875
27/08/2025,11359.0
26/08/2025,11529.7998046875
25/08/2025,11477.7998046875
22/08/2025,11372.2998046875
21/08/2025,11313.8408203125
20/08/2025,11134.6416015625
19/08/2025,10961.94140625
18/08/2025,10929.7421875
15/08/2025,10870.5419921875
14/08/2025,10824.5419921875
13/08/2025,10949.9423828125
12/08/2025,10954.44140625
11/08/2025,11038.2412109375
08/08/2025,10972.541015625
07/08/2025,10956.041015625
06/08/2025,10900.9423828125
05/08/2025,10849.9423828125
04/08/2025,10853.4423828125
01/08/2025,10746.943359375
31/07/2025,10743.1435546875
30/07/2025,10618.943359375
29/07/2025,10487.244140625
28/07/2025,10542.0439453125
25/07/2025,10642.54296875
24/07/2025,10689.04296875
23/07/2025,10591.943359375
22/07/2025,10616.04296875
21/07/2025,10616.1435546875
18/07/2025,10366.1455078125
17/07/2025,10370.6455078125
16/07/2025,10121.4462890625
14/07/2025,10225.4453125
11/07/2025,10358.4453125
10/07/2025,10331.2451171875
09/07/2025,10167.24609375
08/07/2025,9998.1474609375
07/07/2025,10107.646484375
04/07/2025,10275.7451171875
03/07/2025,10228.345703125
02/07/2025,10188.9462890625
01/07/2025,10080.3466796875
30/06/2025,9948.447265625
27/06/2025,9404.8505859375
26/06/2025,9301.0498046875
25/06/2025,9418.4501953125
24/06/2025,9448.8505859375
23/06/2025,9141.2509765625
20/06/2025,9203.3515625
19/06/2025,9101.9521484375
18/06/2025,9196.05078125
17/06/2025,9339.5498046875
16/06/2025,9349.9501953125
13/06/2025,9311.8505859375
12/06/2025,9520.1494140625
11/06/2025,9686.0478515625
10/06/2025,9659.2490234375
05/06/2025,9486.548828125
04/06/2025,9474.9501953125
03/06/2025,9276.951171875
02/06/2025,9008.8525390625
30/05/2025,9019.5517578125
29/05/2025,9170.55078125
28/05/2025,9177.6513671875
27/05/2025,9213.55078125
26/05/2025,9345.150390625
23/05/2025,9355.9501953125
22/05/2025,9475.150390625
21/05/2025,9398.8505859375
20/05/2025,9513.94921875
16/05/2025,9668.3486328125
15/05/2025,9541.2490234375
14/05/2025,9701.5478515625
13/05/2025,9700.1484375
12/05/2025,9747.0478515625
09/05/2025,9390.4501953125
08/05/2025,9279.1513671875
07/05/2025,9074.5517578125
06/05/2025,9134.6513671875
05/05/2025,9112.15234375
02/05/2025,9167.55078125
30/04/2025,9078.3525390625
29/04/2025,9224.7509765625
28/04/2025,9306.9501953125
25/04/2025,9432.5498046875
24/04/2025,9490.849609375
22/04/2025,9312.0498046875
21/04/2025,9321.5498046875
18/04/2025,9317.150390625
17/04/2025,9395.9501953125
16/04/2025,9266.05078125
15/04/2025,9393.75
14/04/2025,9423.5498046875
11/04/2025,9380.9501953125
10/04/2025,9338.5498046875
09/04/2025,9275.451171875
08/04/2025,9477.0498046875
07/04/2025,9407.150390625
04/04/2025,9379.75
03/04/2025,9484.2490234375
02/04/2025,9523.2490234375
28/03/2025,9659.44921875
27/03/2025,9612.7490234375
26/03/2025,9649.44921875
25/03/2025,9715.5478515625
24/03/2025,9299.3505859375
21/03/2025,9044.5517578125
20/03/2025,9810.8486328125
19/03/2025,9860.2470703125
18/03/2025,10802.142578125
17/03/2025,10862.0419921875
14/03/2025,10840.5419921875
13/03/2025,10727.54296875
12/03/2025,10580.244140625
11/03/2025,10438.244140625
10/03/2025,10422.14453125
07/03/2025,10507.0439453125
06/03/2025,10459.0439453125
05/03/2025,10188.8466796875
04/03/2025,9897.947265625
03/03/2025,9911.046875
28/02/2025,9658.6494140625
27/02/2025,9741.0478515625
26/02/2025,9573.1494140625
25/02/2025,9451.5498046875
24/02/2025,9574.7490234375
21/02/2025,9602.1494140625
20/02/2025,9807.4482421875
19/02/2025,9763.6484375
18/02/2025,9916.84765625
17/02/2025,9836.4482421875
14/02/2025,9877.546875
13/02/2025,9914.6474609375
12/02/2025,9779.5478515625
11/02/2025,9882.7470703125
10/02/2025,9845.8486328125
07/02/2025,9951.6474609375
06/02/2025,9842.1484375
05/02/2025,9719.748046875
04/02/2025,9807.0478515625
03/02/2025,9774.3486328125
31/01/2025,10004.34765625
30/01/2025,10082.0458984375
29/01/2025,10076.9462890625
28/01/2025,10121.74609375
27/01/2025,9997.84765625
24/01/2025,10104.8466796875
23/01/2025,10112.74609375
22/01/2025,10105.3466796875
21/01/2025,9999.546875
20/01/2025,10029.2470703125
17/01/2025,9977.84765625
16/01/2025,9866.6474609375
15/01/2025,9739.6484375
14/01/2025,9715.8486328125
13/01/2025,9733.1484375
10/01/2025,9910.546875
09/01/2025,10000.6474609375
08/01/2025,9890.7470703125
07/01/2025,9971.947265625
06/01/2025,10085.4462890625
03/01/2025,10075.146484375
02/01/2025,9961.2470703125
31/12/2024,9830.5478515625
30/12/2024,9889.6474609375
27/12/2024,10025.447265625
26/12/2024,9948.947265625
24/12/2024,9672.748046875
23/12/2024,9626.548828125
20/12/2024,9724.4482421875
19/12/2024,9765.0478515625
18/12/2024,9915.7470703125
17/12/2024,10011.2470703125
16/12/2024,9997.6474609375
13/12/2024,10125.4462890625
12/12/2024,10058.5458984375
11/12/2024,10058.4462890625
10/12/2024,10098.9462890625
09/12/2024,10257.345703125
06/12/2024,10080.9462890625
05/12/2024,9935.947265625
04/12/2024,9886.046875
03/12/2024,9827.1484375
02/12/2024,9681.0478515625
29/11/2024,9651.94921875
28/11/2024,9640.048828125
27/11/2024,9639.7490234375
26/11/2024,9636.048828125
25/11/2024,9659.94921875
22/11/2024,9549.849609375
21/11/2024,9367.75
20/11/2024,9031.751953125
19/11/2024,9232.8515625
18/11/2024,9395.3505859375
15/11/2024,9389.5498046875
14/11/2024,9420.3505859375
13/11/2024,9300.25
12/11/2024,9226.8515625
11/11/2024,9276.7509765625
08/11/2024,9184.7509765625
07/11/2024,8946.0517578125
06/11/2024,8862.2529296875
05/11/2024,8618.5537109375
04/11/2024,8663.8544921875
01/11/2024,8884.953125
31/10/2024,8863.853515625
30/10/2024,9006.5517578125
28/10/2024,8945.751953125
25/10/2024,8908.453125
24/10/2024,8872.853515625
23/10/2024,8714.654296875
22/10/2024,8838.552734375
21/10/2024,8654.3544921875
18/10/2024,8793.552734375
17/10/2024,9002.251953125
16/10/2024,8955.9521484375
15/10/2024,8860.2529296875
14/10/2024,8699.154296875
11/10/2024,8876.1533203125
10/10/2024,8964.0517578125
09/10/2024,9132.2509765625
08/10/2024,9044.8525390625
07/10/2024,9031.5517578125
04/10/2024,9109.251953125
03/10/2024,8898.1533203125
02/10/2024,9012.8525390625
01/10/2024,9351.150390625
30/09/2024,9665.748046875
27/09/2024,9777.4482421875
26/09/2024,9829.1484375
25/09/2024,9890.947265625
24/09/2024,10029.6474609375
23/09/2024,9887.7470703125
20/09/2024,9900.2470703125
19/09/2024,9975.546875
18/09/2024,9774.4482421875
17/09/2024,9758.0478515625
16/09/2024,9577.44921875
13/09/2024,9685.4482421875
12/09/2024,9520.94921875
11/09/2024,9419.650390625
10/09/2024,9623.94921875
09/09/2024,9699.5478515625
06/09/2024,9771.1484375
05/09/2024,9936.7470703125
04/09/2024,9984.84765625
03/09/2024,10021.7470703125
02/09/2024,10110.146484375
29/08/2024,9833.1484375
28/08/2024,9757.1484375
27/08/2024,9748.748046875
26/08/2024,9565.7490234375
23/08/2024,9668.0478515625
22/08/2024,9921.34765625
21/08/2024,9904.7470703125
20/08/2024,9982.2470703125
19/08/2024,10054.146484375
16/08/2024,9821.9482421875
15/08/2024,9982.947265625
14/08/2024,9830.8486328125
13/08/2024,9920.546875
12/08/2024,9828.5478515625
09/08/2024,9907.34765625
08/08/2024,10098.4462890625
07/08/2024,10024.2470703125
06/08/2024,9881.1474609375
05/08/2024,9893.34765625
02/08/2024,10473.4443359375
01/08/2024,10798.0419921875
31/07/2024,10638.54296875
30/07/2024,10691.6435546875
29/07/2024,10733.7431640625
26/07/2024,10891.3427734375
25/07/2024,10871.4423828125
24/07/2024,10991.541015625
23/07/2024,11089.44140625
22/07/2024,11172.740234375
19/07/2024,11156.140625
18/07/2024,11139.4404296875
17/07/2024,11134.041015625
16/07/2024,11139.240234375
12/07/2024,11064.841796875
11/07/2024,11024.2412109375
10/07/2024,10743.2431640625
09/07/2024,10796.5419921875
08/07/2024,10864.0419921875
05/07/2024,10851.7421875
04/07/2024,10872.5419921875
03/07/2024,10682.1435546875
02/07/2024,10446.14453125
01/07/2024,10343.2451171875
28/06/2024,10647.84375
27/06/2024,10680.84375
26/06/2024,10486.64453125
25/06/2024,10679.943359375
24/06/2024,10767.84375
21/06/2024,10771.3427734375
20/06/2024,10739.84375
14/06/2024,10471.244140625
13/06/2024,10391.845703125
12/06/2024,10165.4462890625
11/06/2024,10051.3466796875
10/06/2024,9997.84765625
07/06/2024,10138.9462890625
06/06/2024,10279.6455078125
05/06/2024,10350.9453125
04/06/2024,10364.544921875
03/06/2024,10556.744140625
31/05/2024,10400.4453125
30/05/2024,10481.244140625
29/05/2024,10479.14453125
28/05/2024,10677.443359375
27/05/2024,10656.943359375
24/05/2024,10676.6435546875
23/05/2024,10792.4423828125
22/05/2024,10899.2421875
21/05/2024,10895.2421875
20/05/2024,10739.54296875
17/05/2024,10643.54296875
16/05/2024,10319.9453125
15/05/2024,10158.5458984375
14/05/2024,10173.3466796875
13/05/2024,10055.9462890625
10/05/2024,10218.544921875
09/05/2024,10268.544921875
08/05/2024,10247.7451171875
07/05/2024,10336.4453125
06/05/2024,10267.044921875
03/05/2024,10276.845703125
02/05/2024,10208.646484375
30/04/2024,10045.646484375
29/04/2024,10082.74609375
26/04/2024,9915.546875
25/04/2024,9716.748046875
24/04/2024,9722.0478515625
22/04/2024,9644.94921875
19/04/2024,9693.4482421875
18/04/2024,9524.548828125
17/04/2024,9530.44921875
16/04/2024,9548.048828125
15/04/2024,9679.748046875
09/04/2024,9814.1484375
08/04/2024,9756.6484375
05/04/2024,9618.7490234375
04/04/2024,9128.951171875
03/04/2024,8945.751953125
02/04/2024,9040.8525390625
01/04/2024,9157.451171875
29/03/2024,9142.3515625
28/03/2024,9079.9521484375
27/03/2024,8806.6533203125
26/03/2024,8807.353515625
25/03/2024,9029.3525390625
22/03/2024,9111.4521484375
21/03/2024,9140.6513671875
20/03/2024,8955.0517578125
19/03/2024,8929.8525390625
18/03/2024,8718.0537109375
15/03/2024,8828.6533203125
14/03/2024,8883.453125
13/03/2024,8910.1533203125
12/03/2024,9068.9521484375
11/03/2024,9131.7509765625
08/03/2024,9155.2509765625
07/03/2024,9054.15234375
06/03/2024,8744.552734375
05/03/2024,8860.453125
04/03/2024,8907.6533203125
01/03/2024,9097.15234375
29/02/2024,9193.6513671875
28/02/2024,9062.3525390625
27/02/2024,9179.451171875
26/02/2024,9334.0498046875
23/02/2024,9374.150390625
22/02/2024,9347.150390625
21/02/2024,9312.0498046875
20/02/2024,9344.9501953125
19/02/2024,9196.3515625
16/02/2024,9250.3515625
15/02/2024,9242.1513671875
14/02/2024,9072.0517578125
13/02/2024,8993.9521484375
12/02/2024,9174.55078125
09/02/2024,9045.9521484375
08/02/2024,8949.751953125
07/02/2024,8842.953125
06/02/2024,8869.052734375
05/02/2024,8776.6533203125
02/02/2024,8665.654296875
01/02/2024,8646.0537109375
31/01/2024,8496.6552734375
30/01/2024,8474.2548828125
29/01/2024,8471.6552734375
26/01/2024,8346.255859375
25/01/2024,8169.8564453125
24/01/2024,8090.85693359375
23/01/2024,7950.05810546875
22/01/2024,8010.0576171875
19/01/2024,7996.65771484375
18/01/2024,8016.0576171875
17/01/2024,8024.357421875
16/01/2024,8032.15771484375
15/01/2024,8043.95751953125
12/01/2024,7986.45751953125
11/01/2024,7895.9580078125
10/01/2024,7874.158203125
09/01/2024,7736.2587890625
08/01/2024,7818.8583984375
05/01/2024,7628.65966796875
04/01/2024,7547.759765625
03/01/2024,7411.96044921875
02/01/2024,7624.25927734375
29/12/2023,7470.16064453125
28/12/2023,7396.2607421875
27/12/2023,7260.361328125
26/12/2023,7299.26123046875
22/12/2023,7557.56005859375
21/12/2023,7764.958984375
20/12/2023,7662.859375
19/12/2023,7725.85888671875
18/12/2023,7790.3583984375
15/12/2023,7993.857421875
14/12/2023,7813.3583984375
13/12/2023,7529.259765625
12/12/2023,7748.85888671875
11/12/2023,7728.35888671875
08/12/2023,7913.7578125
07/12/2023,7978.75732421875
06/12/2023,7855.05859375
05/12/2023,8057.35693359375
04/12/2023,8087.1572265625
01/12/2023,8026.25732421875
30/11/2023,7948.55810546875
29/11/2023,8009.25732421875
28/11/2023,8093.45703125
27/11/2023,8107.1572265625
24/11/2023,7959.9580078125
23/11/2023,7898.55810546875
22/11/2023,7986.95751953125
21/11/2023,8046.5576171875
20/11/2023,7946.35791015625
17/11/2023,7853.3583984375
16/11/2023,7780.65869140625
15/11/2023,7665.859375
14/11/2023,7671.0595703125
13/11/2023,7568.259765625
10/11/2023,7771.2587890625
09/11/2023,7841.45849609375
08/11/2023,7860.8583984375
07/11/2023,7844.75830078125
06/11/2023,7867.95849609375
03/11/2023,7705.958984375
02/11/2023,7663.5595703125
01/11/2023,7528.56005859375
31/10/2023,7514.06005859375
30/10/2023,7712.85888671875
27/10/2023,7706.35888671875
26/10/2023,7662.0595703125
25/10/2023,7424.96044921875
24/10/2023,7990.357421875
23/10/2023,7750.35888671875
20/10/2023,7510.66015625
19/10/2023,7768.958984375
18/10/2023,7842.65869140625
17/10/2023,8114.95703125
16/10/2023,7934.55810546875
13/10/2023,8113.2568359375
12/10/2023,8259.255859375
11/10/2023,8330.5556640625
10/10/2023,8442.7548828125
09/10/2023,8193.3564453125
06/10/2023,8464.85546875
05/10/2023,8487.955078125
04/10/2023,8333.0556640625
03/10/2023,8513.455078125
02/10/2023,8486.955078125
29/09/2023,8334.8564453125
28/09/2023,8218.65625
27/09/2023,8213.755859375
26/09/2023,8242.255859375
25/09/2023,8304.755859375
22/09/2023,8039.15771484375
21/09/2023,8000.45751953125
20/09/2023,7719.7587890625
19/09/2023,7783.95849609375
18/09/2023,7680.359375
15/09/2023,7961.95751953125
14/09/2023,8118.7568359375
13/09/2023,8013.857421875
12/09/2023,8159.8564453125
11/09/2023,8146.45654296875
08/09/2023,8325.255859375
07/09/2023,8337.65625
06/09/2023,8181.65673828125
05/09/2023,8236.0556640625
04/09/2023,8141.2568359375
01/09/2023,8056.05712890625
31/08/2023,7917.85791015625
29/08/2023,7907.05810546875
28/08/2023,7941.658203125
25/08/2023,7716.6591796875
24/08/2023,7491.8603515625
23/08/2023,7602.15966796875
22/08/2023,7771.2587890625
21/08/2023,7796.65869140625
18/08/2023,7513.259765625
17/08/2023,7764.458984375
16/08/2023,7662.25927734375
15/08/2023,7690.7587890625
14/08/2023,7737.35888671875
11/08/2023,7714.35888671875
10/08/2023,7441.46044921875
09/08/2023,7600.65966796875
08/08/2023,7412.16064453125
07/08/2023,7470.060546875
04/08/2023,7400.56103515625
03/08/2023,7221.4619140625
02/08/2023,7258.46142578125
01/08/2023,7168.4619140625
31/07/2023,7216.9619140625
28/07/2023,7067.26220703125
27/07/2023,6856.06396484375
26/07/2023,6743.8642578125
25/07/2023,6604.96484375
24/07/2023,6695.064453125
21/07/2023,6687.76416015625
20/07/2023,6682.064453125
19/07/2023,6571.26513671875
18/07/2023,6364.96630859375
17/07/2023,6600.46484375
14/07/2023,6437.666015625
13/07/2023,6368.3662109375
12/07/2023,6342.06640625
11/07/2023,6362.8662109375
10/07/2023,6270.36669921875
07/07/2023,6187.0673828125
06/07/2023,6141.0673828125
05/07/2023,6106.767578125
04/07/2023,6003.8681640625
03/07/2023,6015.26806640625
27/06/2023,5759.0693359375
26/06/2023,5732.86962890625
23/06/2023,5582.77001953125
22/06/2023,5428.27099609375
21/06/2023,5186.7724609375
20/06/2023,5251.572265625
19/06/2023,5269.27197265625
16/06/2023,5475.47119140625
15/06/2023,5495.470703125
14/06/2023,5360.771484375
13/06/2023,5429.0712890625
12/06/2023,5588.97021484375
09/06/2023,5626.47021484375
08/06/2023,5553.970703125
07/06/2023,5561.1708984375
06/06/2023,5388.77099609375
05/06/2023,5372.671875
02/06/2023,5114.97265625
01/06/2023,4959.7734375
31/05/2023,4886.8740234375
30/05/2023,4951.37353515625
29/05/2023,4768.57470703125
26/05/2023,4580.67578125
25/05/2023,4427.9765625
24/05/2023,4424.87646484375
23/05/2023,4470.97607421875
22/05/2023,4466.17626953125
18/05/2023,4501.67626953125
17/05/2023,4661.67529296875
16/05/2023,4589.67578125
15/05/2023,4501.17626953125
12/05/2023,4795.57470703125
11/05/2023,4847.97412109375
10/05/2023,4494.47607421875
09/05/2023,4536.17626953125
08/05/2023,4561.87548828125
05/05/2023,4400.7763671875
04/05/2023,4484.3759765625
03/05/2023,4485.97607421875
02/05/2023,4506.17626953125
28/04/2023,4617.87548828125
27/04/2023,4789.57470703125
26/04/2023,4783.474609375
25/04/2023,4890.97412109375
24/04/2023,5022.77294921875
20/04/2023,5012.2734375
19/04/2023,5061.17333984375
18/04/2023,5018.67333984375
17/04/2023,5059.373046875
14/04/2023,5092.873046875
13/04/2023,5135.57275390625
12/04/2023,5146.07275390625
11/04/2023,5124.2724609375
10/04/2023,5092.27294921875
07/04/2023,4924.57373046875
06/04/2023,4912.77392578125
05/04/2023,4919.8740234375
04/04/2023,4984.07373046875
03/04/2023,4839.47412109375
31/03/2023,4812.87451171875
30/03/2023,4896.07421875
29/03/2023,4943.173828125
28/03/2023,4811.474609375
27/03/2023,4997.7734375
24/03/2023,5031.97314453125
23/03/2023,5061.97314453125
22/03/2023,5001.07373046875
21/03/2023,4906.57421875
20/03/2023,4975.4736328125
17/03/2023,5136.37255859375
16/03/2023,5229.572265625
15/03/2023,5121.57275390625
14/03/2023,5207.27197265625
13/03/2023,5323.171875
10/03/2023,5384.57177734375
09/03/2023,5446.17138671875
08/03/2023,5438.37109375
07/03/2023,5381.87158203125
06/03/2023,5392.27099609375
03/03/2023,5212.3720703125
02/03/2023,5261.3720703125
01/03/2023,5322.671875
28/02/2023,5237.27197265625
27/02/2023,5197.37255859375
24/02/2023,5058.77294921875
23/02/2023,5086.17333984375
22/02/2023,5071.373046875
21/02/2023,5149.37255859375
20/02/2023,5148.87255859375
17/02/2023,5026.77294921875
16/02/2023,5008.57373046875
15/02/2023,4950.4736328125
08/02/2023,4505.27587890625
07/02/2023,4505.27587890625
06/02/2023,4930.173828125
03/02/2023,4997.57373046875
02/02/2023,4752.1748046875
01/02/2023,4713.375
31/01/2023,4976.57373046875
30/01/2023,5096.27294921875
27/01/2023,5191.7724609375
26/01/2023,5230.97216796875
25/01/2023,5297.771484375
24/01/2023,5366.4716796875
23/01/2023,5404.37109375
20/01/2023,5490.2705078125
19/01/2023,5422.37109375
18/01/2023,5384.171875
17/01/2023,5314.9716796875
16/01/2023,5207.67236328125
13/01/2023,4984.87353515625
12/01/2023,4970.673828125
11/01/2023,4728.875
10/01/2023,4987.9736328125
09/01/2023,5170.97265625
06/01/2023,5341.9716796875
05/01/2023,5116.37255859375
04/01/2023,5523.470703125
03/01/2023,5626.5703125
02/01/2023,5661.06982421875
30/12/2022,5509.1708984375
29/12/2022,5476.87060546875
28/12/2022,5345.57177734375
27/12/2022,5434.47119140625
26/12/2022,5504.07080078125
23/12/2022,5454.77099609375
22/12/2022,5447.17138671875
21/12/2022,5429.0712890625
20/12/2022,5418.97119140625
19/12/2022,5391.87109375
16/12/2022,5214.27197265625
15/12/2022,5188.7724609375
14/12/2022,5066.47314453125
13/12/2022,5256.17236328125
12/12/2022,5193.2724609375
09/12/2022,5005.2734375
08/12/2022,4855.8740234375
07/12/2022,4826.974609375
06/12/2022,5000.07373046875
05/12/2022,4957.7734375
02/12/2022,4962.9736328125
01/12/2022,5046.17333984375
30/11/2022,4977.57373046875
29/11/2022,4962.4736328125
28/11/2022,4923.17431640625
25/11/2022,4874.27392578125
24/11/2022,4858.17431640625
23/11/2022,4854.17431640625
22/11/2022,4780.6748046875
21/11/2022,4570.275390625
18/11/2022,4526.67626953125
17/11/2022,4507.17626953125
16/11/2022,4668.47509765625
15/11/2022,4656.97509765625
14/11/2022,4570.17578125
11/11/2022,4455.4765625
10/11/2022,4467.076171875
09/11/2022,4360.97705078125
08/11/2022,4360.27685546875
07/11/2022,4331.67724609375
04/11/2022,4216.9775390625
03/11/2022,4105.47802734375
02/11/2022,4071.87841796875
01/11/2022,4054.678466796875
31/10/2022,3978.97900390625
28/10/2022,3878.9794921875
27/10/2022,3934.479248046875
26/10/2022,3976.37890625
25/10/2022,3974.97900390625
24/10/2022,3977.47900390625
21/10/2022,3934.579345703125
20/10/2022,3900.879150390625
19/10/2022,3880.279541015625
18/10/2022,3841.579833984375
17/10/2022,3847.57958984375
14/10/2022,3626.980712890625
13/10/2022,3553.381103515625
12/10/2022,3517.781494140625
11/10/2022,3571.5810546875
10/10/2022,3581.98095703125
07/10/2022,3567.5810546875
06/10/2022,3553.881103515625
05/10/2022,3484.38134765625
04/10/2022,3457.981689453125
03/10/2022,3392.08203125
30/09/2022,3179.983154296875
29/09/2022,3146.88330078125
28/09/2022,3198.18310546875
27/09/2022,3265.582763671875
26/09/2022,3260.1826171875
23/09/2022,3281.582763671875
22/09/2022,3295.282470703125
21/09/2022,3245.78271484375
20/09/2022,3277.482666015625
19/09/2022,3199.48291015625
16/09/2022,3377.2822265625
15/09/2022,3363.082275390625
14/09/2022,3446.981689453125
13/09/2022,3426.8818359375
12/09/2022,3649.1806640625
09/09/2022,3521.381103515625
08/09/2022,3437.381591796875
07/09/2022,3402.781982421875
06/09/2022,3391.3818359375
05/09/2022,3358.382080078125
02/09/2022,3222.682861328125
01/09/2022,3142.683349609375
31/08/2022,3171.18310546875
29/08/2022,3164.983154296875
26/08/2022,3146.08349609375
25/08/2022,3136.783447265625
24/08/2022,3060.283935546875
23/08/2022,3121.4833984375
22/08/2022,3062.483642578125
19/08/2022,3020.183837890625
18/08/2022,3019.98388671875
17/08/2022,2979.984130859375
16/08/2022,2913.28466796875
15/08/2022,2857.184814453125
12/08/2022,2864.284912109375
11/08/2022,2868.384765625
