DATES,Ryr
30/06/2025,29.0
27/06/2025,30.01
26/06/2025,30.11
25/06/2025,30.42
24/06/2025,30.48
23/06/2025,31.11
20/06/2025,30.93
19/06/2025,30.96
18/06/2025,31.39
17/06/2025,31.36
16/06/2025,31.48
13/06/2025,31.5
12/06/2025,30.98
11/06/2025,30.65
10/06/2025,30.68
09/06/2025,33.47
06/06/2025,33.47
05/06/2025,31.1
04/06/2025,31.08
03/06/2025,31.06
02/06/2025,31.2
30/05/2025,31.21
29/05/2025,30.75
28/05/2025,30.63
27/05/2025,30.7
26/05/2025,30.74
23/05/2025,30.97
22/05/2025,30.74
21/05/2025,30.72
20/05/2025,30.99
16/05/2025,31.53
15/05/2025,31.8
14/05/2025,31.97
13/05/2025,31.84
12/05/2025,31.82
09/05/2025,32.15
08/05/2025,32.17
07/05/2025,32.31
06/05/2025,32.17
05/05/2025,32.06
02/05/2025,31.83
30/04/2025,32.4
29/04/2025,32.72
28/04/2025,32.66
25/04/2025,32.15
24/04/2025,31.82
22/04/2025,31.74
21/04/2025,31.51
18/04/2025,31.33
17/04/2025,31.91
16/04/2025,32.46
15/04/2025,32.27
14/04/2025,32.03
11/04/2025,31.61
10/04/2025,30.85
09/04/2025,30.74
08/04/2025,30.43
07/04/2025,30.57
04/04/2025,30.12
03/04/2025,30.29
02/04/2025,30.49
28/03/2025,31.21
27/03/2025,30.95
26/03/2025,30.08
25/03/2025,29.14
24/03/2025,30.67
21/03/2025,30.94
20/03/2025,29.08
19/03/2025,28.72
18/03/2025,26.4
17/03/2025,26.39
14/03/2025,26.21
13/03/2025,26.09
12/03/2025,26.04
11/03/2025,25.9
10/03/2025,25.92
07/03/2025,25.77
06/03/2025,25.85
05/03/2025,25.85
04/03/2025,25.87
03/03/2025,25.74
28/02/2025,25.93
27/02/2025,26.04
26/02/2025,26.14
25/02/2025,26.19
24/02/2025,26.13
21/02/2025,26.39
20/02/2025,25.95
19/02/2025,26.0
18/02/2025,26.03
17/02/2025,26.37
14/02/2025,26.27
13/02/2025,26.44
12/02/2025,26.75
11/02/2025,26.69
10/02/2025,26.23
07/02/2025,25.96
06/02/2025,25.96
05/02/2025,26.15
04/02/2025,25.91
03/02/2025,25.93
31/01/2025,25.12
30/01/2025,25.31
29/01/2025,25.65
28/01/2025,25.42
27/01/2025,25.5
24/01/2025,25.14
23/01/2025,25.47
22/01/2025,25.8
21/01/2025,25.66
20/01/2025,25.97
17/01/2025,26.18
16/01/2025,26.4
15/01/2025,26.49
14/01/2025,26.42
13/01/2025,26.41
10/01/2025,26.35
09/01/2025,26.52
08/01/2025,26.67
07/01/2025,26.78
06/01/2025,26.74
03/01/2025,26.79
02/01/2025,26.84
31/12/2024,27.15
30/12/2024,27.48
27/12/2024,27.38
26/12/2024,27.53
25/12/2024,27.7
24/12/2024,28.44
23/12/2024,28.38
20/12/2024,28.21
19/12/2024,28.28
18/12/2024,28.11
17/12/2024,28.08
16/12/2024,28.42
13/12/2024,28.33
12/12/2024,28.44
11/12/2024,28.39
10/12/2024,28.41
09/12/2024,27.96
06/12/2024,27.78
05/12/2024,27.9
04/12/2024,27.68
03/12/2024,27.49
02/12/2024,27.6
29/11/2024,27.35
28/11/2024,27.42
27/11/2024,27.41
26/11/2024,27.56
25/11/2024,27.6
22/11/2024,27.61
21/11/2024,28.07
20/11/2024,28.2
19/11/2024,28.39
18/11/2024,28.18
15/11/2024,28.11
14/11/2024,28.08
13/11/2024,27.98
12/11/2024,28.14
11/11/2024,28.06
08/11/2024,27.97
07/11/2024,28.53
06/11/2024,28.85
05/11/2024,29.03
04/11/2024,28.86
01/11/2024,28.53
31/10/2024,28.46
30/10/2024,28.48
28/10/2024,28.28
25/10/2024,28.28
24/10/2024,28.18
23/10/2024,28.1
22/10/2024,27.98
21/10/2024,27.91
18/10/2024,27.77
09/10/2024,27.27
08/10/2024,27.66
07/10/2024,28.03
04/10/2024,27.8
03/10/2024,27.72
02/10/2024,27.2
01/10/2024,27.1
30/09/2024,26.63
27/09/2024,26.72
26/09/2024,26.83
25/09/2024,26.59
24/09/2024,26.49
23/09/2024,26.48
20/09/2024,26.65
19/09/2024,26.74
18/09/2024,27.07
17/09/2024,27.13
16/09/2024,27.4
13/09/2024,26.97
12/09/2024,26.95
11/09/2024,26.88
10/09/2024,27.06
09/09/2024,26.97
06/09/2024,26.99
05/09/2024,26.97
04/09/2024,27.0
03/09/2024,26.71
02/09/2024,26.51
29/08/2024,26.73
28/08/2024,26.72
27/08/2024,26.67
26/08/2024,26.58
23/08/2024,26.55
22/08/2024,26.6
21/08/2024,26.77
20/08/2024,26.84
19/08/2024,26.94
16/08/2024,26.91
15/08/2024,26.98
14/08/2024,26.92
13/08/2024,26.84
12/08/2024,26.57
09/08/2024,26.59
08/08/2024,26.59
07/08/2024,26.44
06/08/2024,26.81
05/08/2024,26.48
02/08/2024,26.04
01/08/2024,26.14
31/07/2024,26.58
30/07/2024,26.47
29/07/2024,26.48
26/07/2024,26.32
25/07/2024,26.43
24/07/2024,26.26
23/07/2024,26.13
22/07/2024,26.32
19/07/2024,26.27
18/07/2024,26.23
17/07/2024,26.21
16/07/2024,26.16
12/07/2024,25.98
11/07/2024,25.98
10/07/2024,26.09
09/07/2024,25.9
08/07/2024,25.63
05/07/2024,25.67
04/07/2024,25.53
03/07/2024,25.74
02/07/2024,26.29
01/07/2024,26.4
28/06/2024,26.52
27/06/2024,26.81
26/06/2024,26.87
25/06/2024,26.98
24/06/2024,26.86
21/06/2024,26.96
20/06/2024,27.15
14/06/2024,26.8
13/06/2024,26.81
12/06/2024,26.71
11/06/2024,26.7
10/06/2024,26.37
07/06/2024,26.22
06/06/2024,26.07
05/06/2024,26.01
04/06/2024,25.98
03/06/2024,25.82
31/05/2024,25.95
30/05/2024,26.38
29/05/2024,26.19
28/05/2024,26.03
27/05/2024,26.09
24/05/2024,26.13
23/05/2024,26.21
22/05/2024,25.89
21/05/2024,25.7
20/05/2024,25.96
17/05/2024,25.94
16/05/2024,25.97
15/05/2024,25.73
14/05/2024,25.61
13/05/2024,25.8
10/05/2024,25.59
09/05/2024,25.86
08/05/2024,26.54
07/05/2024,26.68
06/05/2024,27.12
03/05/2024,27.09
02/05/2024,27.06
30/04/2024,26.55
29/04/2024,26.24
26/04/2024,26.39
25/04/2024,26.44
24/04/2024,27.03
22/04/2024,27.04
19/04/2024,26.65
18/04/2024,26.56
17/04/2024,26.27
16/04/2024,25.8
15/04/2024,25.57
09/04/2024,25.62
08/04/2024,25.62
05/04/2024,25.33
04/04/2024,25.12
03/04/2024,24.77
02/04/2024,24.69
01/04/2024,24.85
29/03/2024,25.24
28/03/2024,25.13
27/03/2024,25.13
26/03/2024,25.33
25/03/2024,25.06
22/03/2024,24.92
21/03/2024,24.76
20/03/2024,25.45
19/03/2024,25.41
18/03/2024,25.41
15/03/2024,25.39
14/03/2024,25.32
13/03/2024,25.31
12/03/2024,25.37
11/03/2024,25.88
08/03/2024,26.34
07/03/2024,26.26
06/03/2024,26.19
05/03/2024,26.63
04/03/2024,26.19
01/03/2024,25.66
29/02/2024,25.26
28/02/2024,25.27
27/02/2024,25.28
26/02/2024,25.26
23/02/2024,25.13
22/02/2024,23.98
21/02/2024,24.02
20/02/2024,23.57
19/02/2024,23.53
16/02/2024,23.82
15/02/2024,23.85
14/02/2024,23.85
13/02/2024,24.04
12/02/2024,23.85
09/02/2024,24.39
08/02/2024,24.31
07/02/2024,24.27
06/02/2024,24.02
05/02/2024,24.81
02/02/2024,24.86
01/02/2024,24.77
31/01/2024,25.1
30/01/2024,25.13
29/01/2024,25.19
26/01/2024,25.19
25/01/2024,24.95
24/01/2024,24.72
23/01/2024,24.87
22/01/2024,25.06
19/01/2024,24.88
18/01/2024,24.66
17/01/2024,24.8
16/01/2024,24.78
15/01/2024,24.71
12/01/2024,24.31
11/01/2024,24.38
10/01/2024,23.72
09/01/2024,24.37
08/01/2024,24.37
05/01/2024,25.47
04/01/2024,25.21
03/01/2024,24.78
02/01/2024,24.3
29/12/2023,23.69
28/12/2023,23.57
27/12/2023,23.11
26/12/2023,23.07
25/12/2023,23.07
22/12/2023,23.01
21/12/2023,23.13
20/12/2023,22.56
19/12/2023,22.6
18/12/2023,22.45
15/12/2023,22.57
14/12/2023,22.87
13/12/2023,23.27
12/12/2023,23.59
11/12/2023,23.83
08/12/2023,24.18
07/12/2023,23.83
06/12/2023,23.28
05/12/2023,22.99
04/12/2023,23.21
01/12/2023,24.06
30/11/2023,24.27
29/11/2023,25.64
28/11/2023,26.31
27/11/2023,26.62
24/11/2023,26.7
23/11/2023,26.92
22/11/2023,27.02
21/11/2023,26.94
20/11/2023,26.83
17/11/2023,26.5
16/11/2023,26.53
15/11/2023,26.73
14/11/2023,27.03
13/11/2023,27.17
10/11/2023,26.95
09/11/2023,26.68
08/11/2023,26.68
07/11/2023,26.64
06/11/2023,26.84
03/11/2023,26.66
02/11/2023,26.76
01/11/2023,26.5
31/10/2023,26.37
30/10/2023,26.44
27/10/2023,26.58
26/10/2023,25.85
25/10/2023,25.9
24/10/2023,25.98
23/10/2023,26.05
20/10/2023,26.16
19/10/2023,26.41
18/10/2023,26.35
17/10/2023,26.01
16/10/2023,25.91
13/10/2023,25.65
12/10/2023,25.61
11/10/2023,25.48
10/10/2023,25.43
09/10/2023,25.41
06/10/2023,25.16
05/10/2023,25.16
04/10/2023,24.92
03/10/2023,24.94
02/10/2023,25.52
29/09/2023,25.52
28/09/2023,26.75
27/09/2023,25.77
26/09/2023,25.42
25/09/2023,24.71
22/09/2023,24.55
21/09/2023,24.23
20/09/2023,24.71
19/09/2023,23.77
18/09/2023,23.77
14/09/2023,23.31
13/09/2023,22.04
11/09/2023,21.15
07/09/2023,21.62
31/08/2023,18.45
29/08/2023,18.45
28/08/2023,18.68
25/08/2023,18.65
24/08/2023,19.08
23/08/2023,18.44
22/08/2023,18.13
21/08/2023,18.36
18/08/2023,18.43
17/08/2023,18.43
16/08/2023,18.43
15/08/2023,18.59
14/08/2023,18.27
11/08/2023,17.66
10/08/2023,17.81
09/08/2023,17.73
08/08/2023,18.11
07/08/2023,17.65
04/08/2023,17.73
03/08/2023,17.95
02/08/2023,18.02
01/08/2023,18.01
31/07/2023,18.41
28/07/2023,18.72
27/07/2023,18.09
26/07/2023,17.64
25/07/2023,17.56
24/07/2023,17.94
21/07/2023,18.09
20/07/2023,18.24
19/07/2023,17.78
18/07/2023,17.63
17/07/2023,16.98
14/07/2023,17.19
13/07/2023,16.35
12/07/2023,16.63
11/07/2023,16.35
10/07/2023,16.22
07/07/2023,16.22
06/07/2023,16.28
05/07/2023,16.08
04/07/2023,16.01
03/07/2023,16.08
27/06/2023,16.34
26/06/2023,16.21
23/06/2023,15.81
22/06/2023,16.23
21/06/2023,16.44
20/06/2023,16.74
19/06/2023,17.16
16/06/2023,16.88
15/06/2023,16.86
14/06/2023,17.09
13/06/2023,17.32
12/06/2023,16.06
09/06/2023,15.55
08/06/2023,14.81
07/06/2023,14.57
06/06/2023,13.99
05/06/2023,13.44
02/06/2023,12.21
01/06/2023,10.23
31/05/2023,10.23
30/05/2023,10.23
29/05/2023,8.96
26/05/2023,9.04
25/05/2023,8.89
23/05/2023,8.87
22/05/2023,8.81
18/05/2023,9.27
17/05/2023,9.12
16/05/2023,9.74
15/05/2023,12.81
12/05/2023,14.1
11/05/2023,15.78
09/05/2023,14.79
05/05/2023,12.71
04/05/2023,11.92
03/05/2023,12.6
02/05/2023,12.91
28/04/2023,12.6
27/04/2023,13.22
26/04/2023,11.93
25/04/2023,12.6
24/04/2023,11.92
20/04/2023,11.92
19/04/2023,11.87
18/04/2023,11.96
17/04/2023,12.01
14/04/2023,12.01
13/04/2023,12.7
12/04/2023,12.8
11/04/2023,12.06
10/04/2023,11.72
07/04/2023,11.27
06/04/2023,11.27
05/04/2023,10.07
04/04/2023,10.23
03/04/2023,10.23
31/03/2023,10.31
30/03/2023,10.31
29/03/2023,10.61
28/03/2023,10.91
27/03/2023,11.74
24/03/2023,11.91
23/03/2023,11.91
22/03/2023,11.86
21/03/2023,11.81
20/03/2023,11.58
17/03/2023,11.1
16/03/2023,11.08
15/03/2023,10.99
14/03/2023,10.99
13/03/2023,10.95
10/03/2023,11.37
09/03/2023,11.51
08/03/2023,11.53
07/03/2023,11.53
06/03/2023,11.62
03/03/2023,11.22
02/03/2023,10.56
01/03/2023,10.4
28/02/2023,9.99
27/02/2023,10.27
24/02/2023,10.23
23/02/2023,10.23
22/02/2023,10.3
21/02/2023,10.2
20/02/2023,10.35
17/02/2023,10.5
16/02/2023,10.69
15/02/2023,10.99
14/02/2023,11.21
13/02/2023,11.08
10/02/2023,11.03
09/02/2023,11.08
08/02/2023,11.12
07/02/2023,11.39
06/02/2023,10.77
03/02/2023,10.65
02/02/2023,10.52
01/02/2023,10.52
31/01/2023,10.52
30/01/2023,10.35
27/01/2023,10.23
26/01/2023,10.12
25/01/2023,9.92
24/01/2023,9.86
23/01/2023,9.94
20/01/2023,9.92
19/01/2023,9.89
18/01/2023,9.87
17/01/2023,9.95
16/01/2023,10.03
13/01/2023,10.15
12/01/2023,9.91
11/01/2023,9.44
10/01/2023,8.7
09/01/2023,8.56
06/01/2023,8.49
05/01/2023,8.7
04/01/2023,9.0
03/01/2023,8.53
02/01/2023,8.41
30/12/2022,9.87
29/12/2022,10.19
28/12/2022,10.23
27/12/2022,10.23
26/12/2022,10.23
23/12/2022,9.91
22/12/2022,9.68
21/12/2022,9.68
20/12/2022,10.17
19/12/2022,10.32
16/12/2022,10.48
15/12/2022,10.7
14/12/2022,10.73
13/12/2022,10.94
12/12/2022,10.95
09/12/2022,10.73
08/12/2022,10.56
07/12/2022,10.5
06/12/2022,10.53
05/12/2022,10.48
02/12/2022,10.44
01/12/2022,10.51
30/11/2022,10.65
29/11/2022,10.56
28/11/2022,10.54
25/11/2022,10.65
24/11/2022,10.63
23/11/2022,10.56
22/11/2022,10.65
21/11/2022,11.03
18/11/2022,11.33
17/11/2022,11.51
16/11/2022,11.58
15/11/2022,11.58
14/11/2022,11.6
11/11/2022,11.73
10/11/2022,12.06
09/11/2022,12.2
08/11/2022,11.97
07/11/2022,11.78
04/11/2022,11.33
03/11/2022,11.25
01/11/2022,11.25
31/10/2022,10.99
28/10/2022,11.25
27/10/2022,11.72
26/10/2022,11.75
25/10/2022,11.31
24/10/2022,10.92
21/10/2022,10.5
20/10/2022,10.42
19/10/2022,10.3
18/10/2022,10.39
17/10/2022,12.74
14/10/2022,13.03
13/10/2022,13.11
12/10/2022,12.45
11/10/2022,12.35
10/10/2022,12.03
07/10/2022,11.74
06/10/2022,11.68
05/10/2022,11.84
04/10/2022,11.87
03/10/2022,11.65
30/09/2022,11.65
29/09/2022,11.6
28/09/2022,11.62
27/09/2022,11.5
26/09/2022,11.53
22/09/2022,11.32
21/09/2022,11.32
20/09/2022,11.32
19/09/2022,11.3
16/09/2022,11.17
15/09/2022,11.2
14/09/2022,11.12
13/09/2022,11.11
12/09/2022,11.11
09/09/2022,11.16
08/09/2022,11.18
07/09/2022,11.18
06/09/2022,11.43
05/09/2022,12.45
02/09/2022,12.45
01/09/2022,12.66
31/08/2022,12.63
26/08/2022,12.94
25/08/2022,12.94
24/08/2022,12.81
23/08/2022,13.29
22/08/2022,13.94
19/08/2022,16.29
18/08/2022,16.67
17/08/2022,16.31
16/08/2022,16.34
15/08/2022,16.24
12/08/2022,16.1
11/08/2022,16.03
10/08/2022,16.07
09/08/2022,16.19
08/08/2022,16.28
05/08/2022,16.45
04/08/2022,16.72
03/08/2022,16.81
02/08/2022,17.0
01/08/2022,17.0
29/07/2022,17.15
28/07/2022,17.18
27/07/2022,17.37
26/07/2022,16.73
25/07/2022,16.71
21/07/2022,16.82
20/07/2022,16.93
19/07/2022,18.0
18/07/2022,18.15
14/07/2022,18.14
13/07/2022,18.19
07/07/2022,18.15
06/07/2022,18.17
05/07/2022,18.25
04/07/2022,18.56
01/07/2022,18.56
29/06/2022,18.54
28/06/2022,18.46
27/06/2022,18.51
24/06/2022,18.66
23/06/2022,18.97
22/06/2022,18.87
21/06/2022,18.87
20/06/2022,18.82
17/06/2022,18.77
16/06/2022,18.77
15/06/2022,18.98
14/06/2022,18.77
13/06/2022,20.52
10/06/2022,21.36
09/06/2022,24.32
08/06/2022,24.78
07/06/2022,22.64
03/06/2022,21.86
02/06/2022,21.61
01/06/2022,21.49
31/05/2022,21.56
30/05/2022,21.64
27/05/2022,22.12
26/05/2022,22.78
25/05/2022,23.12
24/05/2022,23.4
23/05/2022,23.05
20/05/2022,23.12
18/05/2022,23.61
17/05/2022,23.43
16/05/2022,22.96
13/05/2022,23.7
12/05/2022,24.18
11/05/2022,23.55
10/05/2022,22.29
09/05/2022,21.82
06/05/2022,21.73
05/05/2022,20.71
29/04/2022,20.27
28/04/2022,19.92
27/04/2022,20.12
26/04/2022,20.48
25/04/2022,20.69
22/04/2022,20.72
21/04/2022,20.81
20/04/2022,20.91
19/04/2022,21.28
18/04/2022,21.33
15/04/2022,22.39
14/04/2022,22.83
13/04/2022,22.74
12/04/2022,23.08
11/04/2022,23.52
08/04/2022,24.0
07/04/2022,24.33
06/04/2022,24.68
05/04/2022,24.17
04/04/2022,24.01
01/04/2022,23.84
31/03/2022,23.96
30/03/2022,24.22
29/03/2022,24.33
28/03/2022,25.02
25/03/2022,25.98
24/03/2022,26.47
23/03/2022,26.19
22/03/2022,25.24
21/03/2022,25.05
18/03/2022,24.88
17/03/2022,24.82
16/03/2022,24.63
15/03/2022,24.45
14/03/2022,24.47
11/03/2022,24.25
10/03/2022,24.51
09/03/2022,24.28
08/03/2022,25.09
07/03/2022,24.5
04/03/2022,23.69
03/03/2022,22.94
02/03/2022,23.14
01/03/2022,23.06
28/02/2022,23.07
25/02/2022,22.49
24/02/2022,23.36
23/02/2022,21.46
22/02/2022,21.0
21/02/2022,20.79
18/02/2022,20.81
17/02/2022,20.89
16/02/2022,20.91
15/02/2022,20.85
14/02/2022,20.96
11/02/2022,20.85
10/02/2022,20.83
09/02/2022,21.04
08/02/2022,21.49
07/02/2022,21.47
04/02/2022,21.65
03/02/2022,21.88
02/02/2022,22.06
01/02/2022,21.83
31/01/2022,22.49
28/01/2022,22.25
27/01/2022,22.37
26/01/2022,21.6
25/01/2022,21.4
24/01/2022,21.27
21/01/2022,21.45
20/01/2022,21.54
19/01/2022,21.82
18/01/2022,21.89
17/01/2022,22.14
14/01/2022,22.74
13/01/2022,22.74
12/01/2022,23.03
11/01/2022,23.45
10/01/2022,23.57
07/01/2022,23.24
06/01/2022,23.18
05/01/2022,22.63
04/01/2022,23.11
03/01/2022,23.36
31/12/2021,23.05
30/12/2021,23.27
29/12/2021,23.41
28/12/2021,23.24
27/12/2021,22.88
24/12/2021,22.71
23/12/2021,22.46
22/12/2021,22.18
21/12/2021,22.39
20/12/2021,22.67
17/12/2021,21.67
16/12/2021,21.26
15/12/2021,21.02
14/12/2021,20.88
13/12/2021,20.62
10/12/2021,20.39
09/12/2021,20.46
08/12/2021,20.58
07/12/2021,20.47
06/12/2021,20.51
03/12/2021,20.54
02/12/2021,20.18
01/12/2021,20.18
30/11/2021,20.2
29/11/2021,20.14
26/11/2021,20.11
25/11/2021,20.09
24/11/2021,20.04
23/11/2021,20.32
22/11/2021,19.43
19/11/2021,19.33
18/11/2021,19.43
17/11/2021,18.95
16/11/2021,18.8
15/11/2021,18.63
12/11/2021,18.71
11/11/2021,18.76
10/11/2021,18.55
09/11/2021,18.35
08/11/2021,18.44
05/11/2021,18.48
04/11/2021,18.63
03/11/2021,18.87
02/11/2021,18.89
01/11/2021,18.83
28/10/2021,19.08
27/10/2021,19.14
26/10/2021,19.2
25/10/2021,19.47
22/10/2021,19.39
21/10/2021,19.37
20/10/2021,19.07
19/10/2021,19.05
18/10/2021,19.13
15/10/2021,19.06
14/10/2021,18.91
13/10/2021,18.58
12/10/2021,18.49
11/10/2021,18.27
08/10/2021,18.22
07/10/2021,17.97
06/10/2021,17.9
05/10/2021,17.8
04/10/2021,17.7
01/10/2021,17.72
30/09/2021,17.73
29/09/2021,17.9
28/09/2021,17.92
27/09/2021,17.81
24/09/2021,17.72
23/09/2021,17.3
22/09/2021,16.67
21/09/2021,16.62
20/09/2021,16.67
17/09/2021,16.49
16/09/2021,16.45
15/09/2021,16.48
14/09/2021,16.5
13/09/2021,16.55
10/09/2021,16.56
09/09/2021,16.6
08/09/2021,16.63
07/09/2021,16.46
06/09/2021,16.39
03/09/2021,16.32
02/09/2021,16.37
01/09/2021,16.43
31/08/2021,16.47
27/08/2021,16.65
26/08/2021,16.65
25/08/2021,16.66
24/08/2021,16.72
23/08/2021,16.81
20/08/2021,16.88
19/08/2021,16.87
18/08/2021,16.79
17/08/2021,16.8
16/08/2021,16.69
13/08/2021,16.77
12/08/2021,16.77
11/08/2021,17.01
10/08/2021,16.94
09/08/2021,17.08
06/08/2021,17.08
05/08/2021,16.83
04/08/2021,16.76
03/08/2021,16.67
02/08/2021,16.51
30/07/2021,16.57
29/07/2021,16.92
28/07/2021,17.01
27/07/2021,17.0
26/07/2021,16.94
19/07/2021,16.74
16/07/2021,16.81
14/07/2021,16.7
13/07/2021,16.68
12/07/2021,16.8
09/07/2021,16.92
08/07/2021,16.92
07/07/2021,17.01
06/07/2021,16.99
05/07/2021,16.99
02/07/2021,16.86
01/07/2021,16.87
30/06/2021,16.68
29/06/2021,16.64
28/06/2021,16.44
25/06/2021,16.51
24/06/2021,16.71
23/06/2021,16.84
22/06/2021,17.11
21/06/2021,17.29
18/06/2021,17.23
17/06/2021,17.33
16/06/2021,17.36
15/06/2021,17.45
14/06/2021,17.3
11/06/2021,17.36
10/06/2021,17.65
09/06/2021,17.87
08/06/2021,17.97
07/06/2021,18.07
04/06/2021,18.07
03/06/2021,18.12
02/06/2021,18.02
01/06/2021,17.81
31/05/2021,17.82
28/05/2021,17.86
27/05/2021,17.61
26/05/2021,17.59
25/05/2021,17.62
24/05/2021,17.47
21/05/2021,17.48
20/05/2021,17.47
18/05/2021,17.42
17/05/2021,17.45
