DATES,Ryr
15/02/2024,14.479
14/02/2024,14.478
13/02/2024,14.477
12/02/2024,14.475
09/02/2024,14.571
08/02/2024,15.047
07/02/2024,14.572
06/02/2024,14.546
05/02/2024,15.021
02/02/2024,14.560
01/02/2024,14.557
31/01/2024,14.545
30/01/2024,14.565
29/01/2024,14.518
26/01/2024,14.540
25/01/2024,14.539
24/01/2024,14.597
23/01/2024,14.613
22/01/2024,14.570
19/01/2024,14.578
18/01/2024,14.622
17/01/2024,14.932
16/01/2024,14.898
15/01/2024,14.922
12/01/2024,14.932
11/01/2024,14.953
10/01/2024,15.027
09/01/2024,15.027
08/01/2024,15.024
05/01/2024,15.029
04/01/2024,15.053
03/01/2024,15.086
02/01/2024,15.081
01/01/2024,15.080
29/12/2023,15.081
28/12/2023,15.083
27/12/2023,15.061
26/12/2023,15.104
25/12/2023,15.649
22/12/2023,15.128
21/12/2023,15.099
20/12/2023,15.132
19/12/2023,15.144
18/12/2023,15.124
15/12/2023,15.125
14/12/2023,15.117
13/12/2023,15.133
12/12/2023,15.133
11/12/2023,15.130
08/12/2023,15.129
07/12/2023,15.138
06/12/2023,15.132
05/12/2023,15.122
04/12/2023,15.100
01/12/2023,15.125
30/11/2023,15.125
29/11/2023,15.124
28/11/2023,15.116
27/11/2023,15.115
24/11/2023,15.117
23/11/2023,15.089
22/11/2023,15.091
21/11/2023,15.095
20/11/2023,15.043
17/11/2023,15.074
16/11/2023,15.112
15/11/2023,15.125
14/11/2023,15.110
13/11/2023,15.092
10/11/2023,15.201
09/11/2023,15.792
08/11/2023,15.262
07/11/2023,15.225
06/11/2023,15.226
03/11/2023,15.226
02/11/2023,15.201
01/11/2023,15.202
31/10/2023,15.201
30/10/2023,15.198
27/10/2023,15.198
26/10/2023,15.197
25/10/2023,15.215
24/10/2023,15.253
23/10/2023,15.262
20/10/2023,15.421
19/10/2023,15.889
18/10/2023,15.975
17/10/2023,16.015
16/10/2023,16.053
13/10/2023,16.076
12/10/2023,16.067
11/10/2023,16.144
10/10/2023,16.153
09/10/2023,16.201
06/10/2023,16.188
05/10/2023,16.231
04/10/2023,16.241
03/10/2023,16.256
02/10/2023,16.294
29/09/2023,16.742
28/09/2023,16.145
27/09/2023,16.164
26/09/2023,16.251
25/09/2023,16.222
22/09/2023,16.204
21/09/2023,16.236
20/09/2023,16.256
19/09/2023,16.329
18/09/2023,16.386
15/09/2023,16.757
14/09/2023,16.734
13/09/2023,16.736
12/09/2023,16.735
11/09/2023,16.818
08/09/2023,16.831
07/09/2023,16.471
06/09/2023,16.470
05/09/2023,16.448
04/09/2023,16.479
01/09/2023,16.465
31/08/2023,16.333
30/08/2023,16.301
29/08/2023,16.281
28/08/2023,16.270
25/08/2023,16.244
24/08/2023,16.251
23/08/2023,16.248
22/08/2023,16.247
21/08/2023,16.212
18/08/2023,16.228
17/08/2023,16.194
16/08/2023,16.154
15/08/2023,15.963
14/08/2023,16.384
11/08/2023,15.816
10/08/2023,15.878
09/08/2023,15.865
08/08/2023,15.834
07/08/2023,15.844
04/08/2023,15.879
03/08/2023,15.990
02/08/2023,15.987
01/08/2023,16.020
31/07/2023,16.009
28/07/2023,16.590
27/07/2023,16.001
26/07/2023,15.995
25/07/2023,15.933
24/07/2023,15.809
21/07/2023,15.413
20/07/2023,15.413
19/07/2023,15.412
18/07/2023,15.412
17/07/2023,15.453
14/07/2023,15.409
13/07/2023,15.331
12/07/2023,15.323
11/07/2023,15.335
10/07/2023,15.315
07/07/2023,15.333
06/07/2023,15.313
05/07/2023,15.290
04/07/2023,15.309
03/07/2023,15.309
01/07/2023,15.309
30/06/2023,15.834
29/06/2023,15.834
28/06/2023,15.834
27/06/2023,15.140
26/06/2023,15.142
23/06/2023,15.136
22/06/2023,15.131
21/06/2023,15.099
20/06/2023,15.099
19/06/2023,15.094
16/06/2023,15.099
15/06/2023,15.099
14/06/2023,15.094
13/06/2023,15.096
12/06/2023,15.095
09/06/2023,15.094
08/06/2023,15.089
07/06/2023,15.084
06/06/2023,15.079
05/06/2023,15.076
02/06/2023,15.080
01/06/2023,15.086
31/05/2023,15.081
30/05/2023,15.085
29/05/2023,15.080
26/05/2023,15.082
25/05/2023,15.081
24/05/2023,15.080
23/05/2023,15.082
22/05/2023,15.081
19/05/2023,15.078
18/05/2023,15.082
17/05/2023,15.081
16/05/2023,15.087
15/05/2023,15.086
12/05/2023,15.091
11/05/2023,15.073
10/05/2023,15.075
09/05/2023,15.095
08/05/2023,15.099
05/05/2023,15.099
04/05/2023,15.101
03/05/2023,15.100
02/05/2023,15.090
01/05/2023,15.600
28/04/2023,15.079
27/04/2023,15.090
26/04/2023,15.099
25/04/2023,15.611
24/04/2023,15.612
21/04/2023,15.611
20/04/2023,15.104
19/04/2023,15.103
18/04/2023,15.104
17/04/2023,15.113
14/04/2023,15.071
13/04/2023,15.205
12/04/2023,15.199
11/04/2023,15.712
10/04/2023,15.181
07/04/2023,15.669
06/04/2023,15.138
05/04/2023,15.213
04/04/2023,15.136
03/04/2023,15.013
31/03/2023,15.226
30/03/2023,15.242
29/03/2023,15.267
28/03/2023,15.276
27/03/2023,15.276
24/03/2023,15.259
23/03/2023,15.767
22/03/2023,15.261
21/03/2023,15.258
20/03/2023,15.210
17/03/2023,15.255
16/03/2023,15.689
15/03/2023,15.693
14/03/2023,15.688
13/03/2023,15.688
10/03/2023,15.688
09/03/2023,15.682
08/03/2023,15.663
07/03/2023,15.694
06/03/2023,15.682
03/03/2023,15.603
02/03/2023,15.557
01/03/2023,15.548
28/02/2023,15.552
27/02/2023,15.552
24/02/2023,15.542
23/02/2023,15.082
22/02/2023,15.040
21/02/2023,15.040
20/02/2023,15.045
17/02/2023,15.044
16/02/2023,14.900
15/02/2023,14.814
14/02/2023,14.749
13/02/2023,14.739
10/02/2023,14.738
09/02/2023,14.733
08/02/2023,14.710
07/02/2023,14.671
06/02/2023,14.784
03/02/2023,14.592
02/02/2023,14.563
01/02/2023,14.575
31/01/2023,14.478
30/01/2023,14.441
27/01/2023,14.387
26/01/2023,14.289
25/01/2023,14.282
24/01/2023,14.295
23/01/2023,14.329
20/01/2023,14.075
19/01/2023,14.068
18/01/2023,14.060
17/01/2023,14.068
16/01/2023,14.074
13/01/2023,14.073
12/01/2023,14.087
11/01/2023,14.051
10/01/2023,14.065
09/01/2023,14.025
06/01/2023,14.007
05/01/2023,13.992
04/01/2023,13.828
03/01/2023,13.797
02/01/2023,13.797
30/12/2022,13.802
29/12/2022,13.790
28/12/2022,13.767
27/12/2022,13.740
26/12/2022,13.731
23/12/2022,13.701
22/12/2022,13.687
21/12/2022,13.650
20/12/2022,13.633
19/12/2022,13.633
16/12/2022,13.632
15/12/2022,13.618
14/12/2022,13.610
13/12/2022,13.611
12/12/2022,13.607
09/12/2022,13.613
08/12/2022,13.617
07/12/2022,13.594
06/12/2022,13.568
05/12/2022,13.568
02/12/2022,13.569
01/12/2022,13.561
30/11/2022,13.528
29/11/2022,13.518
28/11/2022,13.004
25/11/2022,12.971
24/11/2022,12.955
23/11/2022,12.963
22/11/2022,12.955
21/11/2022,12.955
18/11/2022,12.936
17/11/2022,12.930
16/11/2022,12.922
15/11/2022,12.913
14/11/2022,12.913
11/11/2022,12.918
10/11/2022,12.909
09/11/2022,12.909
08/11/2022,12.928
07/11/2022,12.911
04/11/2022,12.909
03/11/2022,12.911
02/11/2022,12.921
01/11/2022,12.923
31/10/2022,12.884
28/10/2022,12.865
27/10/2022,12.844
26/10/2022,12.806
25/10/2022,12.812
24/10/2022,12.812
21/10/2022,12.801
20/10/2022,12.782
19/10/2022,12.772
18/10/2022,12.755
17/10/2022,12.719
14/10/2022,12.714
13/10/2022,12.800
12/10/2022,12.802
11/10/2022,12.792
10/10/2022,12.791
07/10/2022,12.783
06/10/2022,12.812
05/10/2022,12.841
04/10/2022,12.841
03/10/2022,12.839
30/09/2022,12.832
29/09/2022,12.783
28/09/2022,12.823
27/09/2022,12.830
26/09/2022,12.861
23/09/2022,12.841
22/09/2022,12.803
21/09/2022,12.727
20/09/2022,12.708
19/09/2022,12.710
16/09/2022,12.737
15/09/2022,12.804
14/09/2022,12.764
13/09/2022,12.745
12/09/2022,12.734
09/09/2022,12.714
08/09/2022,12.624
07/09/2022,12.625
06/09/2022,12.614
05/09/2022,12.603
02/09/2022,12.601
01/09/2022,12.602
31/08/2022,12.602
30/08/2022,12.602
29/08/2022,12.602
26/08/2022,12.592
25/08/2022,12.572
24/08/2022,12.552
23/08/2022,12.550
22/08/2022,12.550
19/08/2022,12.519
18/08/2022,12.510
17/08/2022,12.781
16/08/2022,12.851
15/08/2022,12.851
12/08/2022,12.850
11/08/2022,12.850
10/08/2022,12.859
09/08/2022,13.182
08/08/2022,13.181
05/08/2022,12.851
04/08/2022,12.921
03/08/2022,12.928
02/08/2022,12.930
01/08/2022,12.979
29/07/2022,12.960
28/07/2022,12.962
27/07/2022,12.950
26/07/2022,12.952
25/07/2022,12.942
22/07/2022,12.934
21/07/2022,12.980
20/07/2022,12.941
19/07/2022,12.866
18/07/2022,12.580
15/07/2022,13.040
14/07/2022,13.220
13/07/2022,13.059
12/07/2022,13.512
11/07/2022,13.512
08/07/2022,13.512
07/07/2022,13.160
06/07/2022,13.241
05/07/2022,13.150
04/07/2022,12.911
01/07/2022,13.251
30/06/2022,12.917
29/06/2022,12.873
28/06/2022,12.890
27/06/2022,12.880
24/06/2022,12.764
23/06/2022,12.950
22/06/2022,12.901
21/06/2022,12.901
20/06/2022,12.901
17/06/2022,12.912
16/06/2022,12.940
15/06/2022,12.942
14/06/2022,12.900
13/06/2022,12.900
10/06/2022,12.893
09/06/2022,12.900
08/06/2022,12.842
07/06/2022,12.751
06/06/2022,12.741
03/06/2022,12.703
02/06/2022,12.610
01/06/2022,12.632
31/05/2022,12.583
30/05/2022,12.526
27/05/2022,12.732
26/05/2022,12.985
25/05/2022,12.917
24/05/2022,12.962
23/05/2022,12.855
20/05/2022,12.865
19/05/2022,12.910
18/05/2022,12.835
17/05/2022,12.855
16/05/2022,12.857
13/05/2022,12.872
12/05/2022,12.953
11/05/2022,12.885
10/05/2022,12.774
09/05/2022,12.818
06/05/2022,12.914
05/05/2022,13.249
04/05/2022,13.249
03/05/2022,13.249
02/05/2022,13.252
29/04/2022,12.912
28/04/2022,12.141
27/04/2022,12.127
26/04/2022,12.127
25/04/2022,12.071
22/04/2022,12.080
21/04/2022,12.052
20/04/2022,11.997
19/04/2022,11.973
18/04/2022,11.973
15/04/2022,11.913
14/04/2022,11.858
13/04/2022,11.858
12/04/2022,11.859
11/04/2022,12.169
08/04/2022,12.309
07/04/2022,12.221
06/04/2022,12.158
05/04/2022,11.888
04/04/2022,12.157
01/04/2022,11.888
31/03/2022,11.872
30/03/2022,11.879
29/03/2022,11.879
28/03/2022,11.881
25/03/2022,11.883
24/03/2022,11.883
23/03/2022,11.958
22/03/2022,11.690
21/03/2022,11.691
18/03/2022,11.645
17/03/2022,11.566
16/03/2022,11.576
15/03/2022,11.596
14/03/2022,11.606
11/03/2022,11.590
10/03/2022,11.470
09/03/2022,11.250
08/03/2022,11.240
07/03/2022,11.164
04/03/2022,11.200
03/03/2022,11.110
02/03/2022,10.991
01/03/2022,10.991
28/02/2022,10.980
25/02/2022,10.975
24/02/2022,10.860
23/02/2022,10.875
22/02/2022,10.846
21/02/2022,10.810
18/02/2022,10.825
17/02/2022,10.876
16/02/2022,10.896
15/02/2022,10.882
14/02/2022,10.851
11/02/2022,10.846
10/02/2022,10.869
09/02/2022,10.878
08/02/2022,10.899
07/02/2022,10.899
04/02/2022,10.913
03/02/2022,10.937
02/02/2022,10.947
01/02/2022,10.944
31/01/2022,10.927
28/01/2022,10.995
27/01/2022,11.120
26/01/2022,11.827
25/01/2022,11.576
24/01/2022,11.809
21/01/2022,11.566
20/01/2022,11.501
19/01/2022,11.499
18/01/2022,11.507
17/01/2022,11.757
14/01/2022,11.533
13/01/2022,11.535
12/01/2022,11.539
11/01/2022,11.539
10/01/2022,11.547
07/01/2022,11.544
06/01/2022,11.542
05/01/2022,11.543
04/01/2022,11.537
03/01/2022,11.537
31/12/2021,11.544
30/12/2021,11.536
29/12/2021,11.527
28/12/2021,11.501
27/12/2021,11.448
24/12/2021,11.658
23/12/2021,11.659
22/12/2021,11.670
21/12/2021,11.671
20/12/2021,11.679
17/12/2021,11.731
16/12/2021,11.739
15/12/2021,11.917
14/12/2021,11.927
13/12/2021,11.910
10/12/2021,11.940
09/12/2021,11.950
08/12/2021,11.897
07/12/2021,11.880
06/12/2021,11.917
03/12/2021,12.141
02/12/2021,11.766
01/12/2021,11.731
30/11/2021,11.780
29/11/2021,11.899
26/11/2021,11.949
25/11/2021,11.912
24/11/2021,11.889
23/11/2021,11.789
22/11/2021,10.930
19/11/2021,10.879
18/11/2021,10.865
17/11/2021,10.847
16/11/2021,10.861
15/11/2021,10.711
12/11/2021,10.650
11/11/2021,10.629
10/11/2021,10.619
09/11/2021,10.600
08/11/2021,10.590
05/11/2021,10.592
04/11/2021,10.600
03/11/2021,10.613
02/11/2021,10.643
01/11/2021,10.670
29/10/2021,10.693
28/10/2021,10.807
27/10/2021,10.986
26/10/2021,10.986
25/10/2021,10.987
22/10/2021,10.970
21/10/2021,10.955
20/10/2021,10.921
19/10/2021,10.847
18/10/2021,10.644
15/10/2021,10.644
14/10/2021,10.645
13/10/2021,10.646
12/10/2021,10.616
11/10/2021,10.626
08/10/2021,10.684
07/10/2021,10.546
06/10/2021,10.496
05/10/2021,10.346
04/10/2021,10.347
01/10/2021,10.347
30/09/2021,10.356
29/09/2021,10.357
28/09/2021,10.376
27/09/2021,10.027
24/09/2021,10.017
23/09/2021,9.978
22/09/2021,9.927
21/09/2021,9.798
20/09/2021,9.797
17/09/2021,9.798
16/09/2021,9.799
15/09/2021,9.778
14/09/2021,9.769
13/09/2021,9.748
10/09/2021,9.751
09/09/2021,9.750
08/09/2021,9.749
07/09/2021,9.750
06/09/2021,9.749
04/09/2021,9.759
03/09/2021,9.760
02/09/2021,9.800
01/09/2021,9.800
31/08/2021,9.801
30/08/2021,9.801
27/08/2021,9.801
26/08/2021,9.802
25/08/2021,9.802
24/08/2021,9.799
23/08/2021,9.802
20/08/2021,9.801
19/08/2021,9.965
18/08/2021,9.965
17/08/2021,9.803
16/08/2021,9.804
13/08/2021,9.804
12/08/2021,9.804
11/08/2021,9.813
10/08/2021,9.823
09/08/2021,9.833
06/08/2021,9.833
05/08/2021,9.854
04/08/2021,9.854
03/08/2021,9.855
02/08/2021,9.855
30/07/2021,9.855
29/07/2021,9.856
28/07/2021,9.855
27/07/2021,9.855
