DATES,EMBI
30/12/2025,21.854
29/12/2025,21.828
26/12/2025,21.947
25/12/2025,21.968
24/12/2025,21.855
23/12/2025,21.917
22/12/2025,22.0
19/12/2025,22.0
18/12/2025,22.037
17/12/2025,21.994
16/12/2025,21.989
15/12/2025,21.897
12/12/2025,22.243
11/12/2025,22.5
10/12/2025,22.408
09/12/2025,22.408
08/12/2025,21.912
05/12/2025,22.085
04/12/2025,22.17
03/12/2025,22.592
02/12/2025,23.084
01/12/2025,23.167
28/11/2025,23.003
27/11/2025,22.815
26/11/2025,22.665
25/11/2025,22.916
24/11/2025,23.125
21/11/2025,23.933
20/11/2025,23.248
19/11/2025,23.381
18/11/2025,23.188
17/11/2025,22.5
14/11/2025,22.577
13/11/2025,22.412
12/11/2025,21.803
11/11/2025,22.266
10/11/2025,22.375
07/11/2025,23.244
06/11/2025,22.833
05/11/2025,22.502
04/11/2025,22.92
03/11/2025,21.687
31/10/2025,21.94
30/10/2025,21.941
29/10/2025,22.479
28/10/2025,22.561
27/10/2025,23.085
24/10/2025,24.27
23/10/2025,24.75
22/10/2025,24.5
21/10/2025,24.243
20/10/2025,24.251
17/10/2025,24.118
16/10/2025,23.832
15/10/2025,23.583
14/10/2025,25.046
13/10/2025,24.697
10/10/2025,25.198
09/10/2025,23.75
08/10/2025,23.7
07/10/2025,23.497
06/10/2025,23.596
03/10/2025,23.621
02/10/2025,23.746
01/10/2025,24.469
30/09/2025,24.625
29/09/2025,24.567
26/09/2025,24.497
25/09/2025,24.499
24/09/2025,22.743
23/09/2025,22.047
22/09/2025,21.25
19/09/2025,19.617
18/09/2025,18.37
17/09/2025,18.01
16/09/2025,17.763
15/09/2025,17.695
12/09/2025,17.879
11/09/2025,18.252
10/09/2025,18.314
09/09/2025,18.77
08/09/2025,19.109
05/09/2025,19.115
04/09/2025,19.309
03/09/2025,19.755
02/09/2025,19.954
01/09/2025,20.103
29/08/2025,19.855
28/08/2025,19.797
27/08/2025,19.95
26/08/2025,19.595
25/08/2025,19.67
22/08/2025,19.558
21/08/2025,20.078
20/08/2025,20.301
19/08/2025,20.249
18/08/2025,20.101
15/08/2025,21.0
14/08/2025,21.05
13/08/2025,21.137
12/08/2025,21.394
11/08/2025,21.81
08/08/2025,21.681
07/08/2025,21.968
06/08/2025,22.111
05/08/2025,22.314
04/08/2025,22.649
01/08/2025,23.838
31/07/2025,21.75
30/07/2025,22.191
29/07/2025,22.129
28/07/2025,22.889
25/07/2025,23.675
24/07/2025,22.813
23/07/2025,23.496
22/07/2025,24.077
21/07/2025,24.149
18/07/2025,24.095
17/07/2025,24.157
16/07/2025,24.558
15/07/2025,24.755
14/07/2025,25.036
11/07/2025,25.323
10/07/2025,25.134
09/07/2025,25.126
08/07/2025,25.379
07/07/2025,25.624
04/07/2025,25.642
03/07/2025,25.549
02/07/2025,25.809
01/07/2025,26.343
30/06/2025,26.412
27/06/2025,26.738
26/06/2025,26.873
25/06/2025,26.897
24/06/2025,26.792
23/06/2025,27.952
20/06/2025,27.686
19/06/2025,27.627
18/06/2025,27.45
17/06/2025,27.204
16/06/2025,26.854
13/06/2025,27.567
12/06/2025,27.326
11/06/2025,26.707
10/06/2025,27.025
09/06/2025,27.348
06/06/2025,28.177
05/06/2025,28.344
04/06/2025,28.341
03/06/2025,28.552
02/06/2025,28.908
30/05/2025,29.261
29/05/2025,29.62
28/05/2025,29.638
27/05/2025,30.052
26/05/2025,30.654
23/05/2025,30.747
22/05/2025,30.755
21/05/2025,30.729
20/05/2025,30.476
19/05/2025,31.314
16/05/2025,30.562
15/05/2025,30.387
14/05/2025,29.878
13/05/2025,29.939
12/05/2025,29.098
09/05/2025,31.659
08/05/2025,30.268
07/05/2025,30.837
06/05/2025,31.133
05/05/2025,30.892
02/05/2025,31.162
01/05/2025,32.923
30/04/2025,32.544
29/04/2025,31.613
28/04/2025,32.336
25/04/2025,33.009
24/04/2025,33.046
23/04/2025,33.791
22/04/2025,35.41
21/04/2025,35.408
18/04/2025,35.62
17/04/2025,35.71
16/04/2025,36.09
15/04/2025,35.458
14/04/2025,35.564
11/04/2025,36.165
10/04/2025,36.128
09/04/2025,42.397
08/04/2025,41.727
07/04/2025,47.266
04/04/2025,43.901
03/04/2025,39.909
02/04/2025,37.478
01/04/2025,37.572
31/03/2025,37.878
28/03/2025,35.958
27/03/2025,35.365
26/03/2025,34.795
25/03/2025,34.551
24/03/2025,34.232
21/03/2025,35.027
20/03/2025,34.199
19/03/2025,32.709
18/03/2025,32.625
17/03/2025,32.242
14/03/2025,31.483
13/03/2025,31.519
12/03/2025,31.652
11/03/2025,32.053
10/03/2025,31.093
07/03/2025,30.52
06/03/2025,30.314
05/03/2025,29.987
04/03/2025,30.011
03/03/2025,28.816
28/02/2025,28.813
27/02/2025,28.362
26/02/2025,28.282
25/02/2025,29.353
24/02/2025,28.828
21/02/2025,29.066
20/02/2025,28.61
19/02/2025,28.498
18/02/2025,29.188
17/02/2025,29.936
14/02/2025,30.07
13/02/2025,30.486
12/02/2025,31.328
11/02/2025,31.908
10/02/2025,31.938
07/02/2025,32.174
06/02/2025,33.106
05/02/2025,33.779
04/02/2025,33.722
03/02/2025,34.467
31/01/2025,34.042
30/01/2025,33.694
29/01/2025,33.754
28/01/2025,33.687
27/01/2025,34.312
24/01/2025,33.571
23/01/2025,33.748
22/01/2025,34.5
21/01/2025,35.251
20/01/2025,37.441
17/01/2025,37.086
16/01/2025,37.964
15/01/2025,38.576
14/01/2025,39.217
13/01/2025,40.387
10/01/2025,39.666
09/01/2025,39.043
08/01/2025,38.25
07/01/2025,38.168
06/01/2025,38.496
03/01/2025,37.997
02/01/2025,37.805
01/01/2025,37.393
31/12/2024,37.497
30/12/2024,37.066
27/12/2024,36.847
26/12/2024,36.83
25/12/2024,36.847
24/12/2024,36.914
23/12/2024,36.757
20/12/2024,36.944
19/12/2024,36.905
18/12/2024,36.282
17/12/2024,36.093
16/12/2024,36.265
13/12/2024,36.445
12/12/2024,36.149
11/12/2024,36.502
10/12/2024,36.449
09/12/2024,36.506
06/12/2024,36.129
05/12/2024,35.405
04/12/2024,35.722
03/12/2024,34.41
02/12/2024,33.919
29/11/2024,33.87
28/11/2024,34.14
27/11/2024,34.274
26/11/2024,34.108
25/11/2024,33.815
22/11/2024,33.79
21/11/2024,33.952
20/11/2024,33.55
19/11/2024,34.2
18/11/2024,33.966
15/11/2024,33.907
14/11/2024,33.285
13/11/2024,33.695
12/11/2024,33.015
11/11/2024,32.575
08/11/2024,32.551
07/11/2024,32.856
06/11/2024,33.311
05/11/2024,33.999
04/11/2024,34.093
01/11/2024,34.227
31/10/2024,33.762
30/10/2024,33.314
29/10/2024,33.385
28/10/2024,32.704
25/10/2024,33.204
24/10/2024,32.892
23/10/2024,33.049
22/10/2024,33.026
21/10/2024,32.727
18/10/2024,32.737
17/10/2024,32.55
16/10/2024,32.924
15/10/2024,32.339
14/10/2024,31.68
11/10/2024,31.559
10/10/2024,31.893
09/10/2024,31.562
08/10/2024,31.579
07/10/2024,31.499
04/10/2024,31.466
03/10/2024,31.727
02/10/2024,31.46
01/10/2024,31.134
30/09/2024,31.131
27/09/2024,31.011
26/09/2024,30.672
25/09/2024,31.169
24/09/2024,31.306
23/09/2024,30.758
20/09/2024,31.327
19/09/2024,31.216
18/09/2024,32.134
17/09/2024,31.96
16/09/2024,32.71
13/09/2024,32.297
12/09/2024,32.765
11/09/2024,33.684
10/09/2024,33.147
09/09/2024,32.963
06/09/2024,33.005
05/09/2024,32.747
04/09/2024,33.046
03/09/2024,31.925
02/09/2024,31.432
30/08/2024,31.598
29/08/2024,31.484
28/08/2024,31.822
27/08/2024,31.442
26/08/2024,31.798
23/08/2024,33.02
22/08/2024,33.724
21/08/2024,33.989
20/08/2024,33.369
19/08/2024,34.038
16/08/2024,34.772
15/08/2024,35.455
14/08/2024,36.273
13/08/2024,37.075
12/08/2024,37.601
09/08/2024,37.305
08/08/2024,38.527
07/08/2024,37.895
06/08/2024,37.995
05/08/2024,39.768
02/08/2024,36.511
01/08/2024,34.673
31/07/2024,34.858
30/07/2024,35.824
29/07/2024,35.85
26/07/2024,36.19
25/07/2024,37.051
24/07/2024,35.233
23/07/2024,35.227
22/07/2024,35.721
19/07/2024,36.25
18/07/2024,35.713
17/07/2024,35.626
16/07/2024,35.349
15/07/2024,35.347
12/07/2024,35.255
11/07/2024,35.321
10/07/2024,35.114
09/07/2024,35.358
08/07/2024,35.137
05/07/2024,35.159
04/07/2024,35.065
03/07/2024,35.309
02/07/2024,35.544
01/07/2024,36.265
28/06/2024,36.305
27/06/2024,36.792
26/06/2024,36.702
25/06/2024,36.567
24/06/2024,36.87
21/06/2024,36.613
20/06/2024,35.146
19/06/2024,35.295
18/06/2024,35.556
17/06/2024,35.991
14/06/2024,35.326
13/06/2024,35.001
12/06/2024,35.197
11/06/2024,35.35
10/06/2024,35.487
07/06/2024,35.407
06/06/2024,35.189
05/06/2024,35.327
04/06/2024,34.984
03/06/2024,35.123
31/05/2024,35.408
30/05/2024,35.092
29/05/2024,34.911
28/05/2024,34.588
27/05/2024,34.259
24/05/2024,34.453
23/05/2024,34.56
22/05/2024,34.194
21/05/2024,34.07
20/05/2024,33.837
17/05/2024,33.923
16/05/2024,33.959
15/05/2024,34.651
14/05/2024,34.349
13/05/2024,34.559
10/05/2024,34.667
09/05/2024,35.071
08/05/2024,35.081
07/05/2024,34.505
06/05/2024,34.671
03/05/2024,34.801
02/05/2024,35.969
01/05/2024,37.655
30/04/2024,37.101
29/04/2024,37.0
26/04/2024,38.279
25/04/2024,38.863
24/04/2024,38.228
23/04/2024,39.13
22/04/2024,39.474
19/04/2024,40.071
18/04/2024,38.583
17/04/2024,39.711
16/04/2024,40.062
15/04/2024,38.249
12/04/2024,38.974
11/04/2024,38.509
10/04/2024,37.765
09/04/2024,37.729
08/04/2024,38.235
05/04/2024,38.983
04/04/2024,38.294
03/04/2024,38.278
02/04/2024,38.659
01/04/2024,38.307
29/03/2024,37.165
28/03/2024,37.399
27/03/2024,38.48
26/03/2024,36.825
25/03/2024,36.614
22/03/2024,36.189
21/03/2024,35.38
20/03/2024,34.75
19/03/2024,33.535
18/03/2024,33.521
15/03/2024,33.471
14/03/2024,33.539
13/03/2024,33.308
12/03/2024,33.318
11/03/2024,33.372
08/03/2024,33.481
07/03/2024,33.182
06/03/2024,33.366
05/03/2024,33.069
04/03/2024,32.565
01/03/2024,32.287
29/02/2024,32.883
28/02/2024,32.664
27/02/2024,32.37
26/02/2024,31.943
23/02/2024,31.916
22/02/2024,31.431
21/02/2024,32.513
20/02/2024,32.074
19/02/2024,32.039
16/02/2024,32.227
15/02/2024,33.183
14/02/2024,33.868
09/02/2024,31.58
08/02/2024,32.014
07/02/2024,31.754
06/02/2024,32.051
05/02/2024,33.317
02/02/2024,32.938
01/02/2024,33.766
31/01/2024,31.934
30/01/2024,30.878
29/01/2024,30.557
26/01/2024,29.731
25/01/2024,30.23
24/01/2024,29.703
23/01/2024,29.591
22/01/2024,29.882
19/01/2024,29.368
18/01/2024,30.381
17/01/2024,31.221
16/01/2024,29.078
15/01/2024,28.016
12/01/2024,28.126
11/01/2024,27.9
10/01/2024,28.067
09/01/2024,28.624
08/01/2024,28.939
05/01/2024,28.218
04/01/2024,28.348
03/01/2024,27.853
02/01/2024,26.504
29/12/2023,27.322
28/12/2023,27.136
27/12/2023,27.329
26/12/2023,27.444
22/12/2023,27.296
21/12/2023,26.991
20/12/2023,26.708
19/12/2023,26.573
18/12/2023,26.092
15/12/2023,26.606
14/12/2023,26.131
13/12/2023,26.966
12/12/2023,27.667
11/12/2023,27.815
08/12/2023,27.99
07/12/2023,27.618
06/12/2023,28.467
05/12/2023,28.721
04/12/2023,28.007
01/12/2023,28.41
30/11/2023,28.549
29/11/2023,28.862
28/11/2023,29.696
27/11/2023,29.614
24/11/2023,29.484
23/11/2023,29.924
22/11/2023,31.225
21/11/2023,30.658
20/11/2023,32.501
17/11/2023,33.78
16/11/2023,33.959
15/11/2023,34.274
14/11/2023,35.27
13/11/2023,36.067
10/11/2023,36.741
09/11/2023,35.957
08/11/2023,34.91
07/11/2023,35.864
06/11/2023,35.649
03/11/2023,38.826
02/11/2023,40.911
01/11/2023,42.873
31/10/2023,42.556
30/10/2023,42.488
27/10/2023,42.926
26/10/2023,45.974
25/10/2023,44.247
24/10/2023,42.275
23/10/2023,43.046
20/10/2023,41.876
19/10/2023,41.084
18/10/2023,39.498
17/10/2023,38.589
16/10/2023,38.506
13/10/2023,38.111
12/10/2023,37.273
11/10/2023,38.017
10/10/2023,38.44
09/10/2023,38.714
06/10/2023,38.585
05/10/2023,38.681
04/10/2023,38.445
03/10/2023,35.617
02/10/2023,34.103
29/09/2023,34.36
28/09/2023,34.095
27/09/2023,33.973
26/09/2023,33.812
25/09/2023,33.364
22/09/2023,33.258
21/09/2023,32.382
20/09/2023,31.679
19/09/2023,29.719
18/09/2023,29.675
15/09/2023,29.379
14/09/2023,29.555
13/09/2023,30.334
12/09/2023,30.299
11/09/2023,30.643
08/09/2023,30.649
07/09/2023,31.176
06/09/2023,31.153
05/09/2023,31.411
04/09/2023,31.443
01/09/2023,31.978
31/08/2023,32.166
30/08/2023,32.321
29/08/2023,33.172
28/08/2023,33.341
25/08/2023,34.3
24/08/2023,33.494
23/08/2023,34.001
22/08/2023,34.328
21/08/2023,34.937
18/08/2023,34.247
17/08/2023,32.144
16/08/2023,30.713
15/08/2023,30.23
14/08/2023,29.882
11/08/2023,28.734
10/08/2023,28.587
09/08/2023,27.94
08/08/2023,27.851
07/08/2023,26.649
04/08/2023,26.376
03/08/2023,27.234
02/08/2023,26.535
01/08/2023,25.775
31/07/2023,25.831
28/07/2023,26.942
27/07/2023,27.706
26/07/2023,28.456
25/07/2023,29.189
24/07/2023,30.12
21/07/2023,30.363
20/07/2023,30.768
19/07/2023,30.662
18/07/2023,31.333
17/07/2023,31.424
14/07/2023,31.417
13/07/2023,31.337
12/07/2023,32.572
11/07/2023,33.364
10/07/2023,33.338
07/07/2023,33.387
06/07/2023,32.878
05/07/2023,32.234
04/07/2023,32.203
03/07/2023,32.302
30/06/2023,32.714
29/06/2023,33.365
28/06/2023,33.391
27/06/2023,34.12
26/06/2023,34.469
23/06/2023,34.048
22/06/2023,33.711
21/06/2023,33.758
20/06/2023,34.121
19/06/2023,34.802
16/06/2023,35.32
15/06/2023,35.476
14/06/2023,35.834
13/06/2023,36.479
12/06/2023,36.304
09/06/2023,36.702
08/06/2023,37.277
07/06/2023,37.138
06/06/2023,37.165
05/06/2023,37.9
02/06/2023,38.208
01/06/2023,38.927
31/05/2023,39.261
30/05/2023,39.447
29/05/2023,40.859
26/05/2023,41.035
25/05/2023,40.839
24/05/2023,41.096
23/05/2023,42.006
22/05/2023,41.755
19/05/2023,42.451
18/05/2023,42.823
17/05/2023,43.02
16/05/2023,43.214
15/05/2023,43.292
12/05/2023,43.394
11/05/2023,43.29
10/05/2023,44.523
09/05/2023,45.607
08/05/2023,45.692
05/05/2023,45.886
04/05/2023,46.405
03/05/2023,45.901
02/05/2023,45.986
28/04/2023,45.655
27/04/2023,45.923
26/04/2023,46.898
25/04/2023,45.961
24/04/2023,46.005
21/04/2023,45.322
20/04/2023,45.103
19/04/2023,44.722
18/04/2023,44.492
17/04/2023,44.286
14/04/2023,44.694
13/04/2023,44.813
12/04/2023,45.072
11/04/2023,44.771
10/04/2023,45.507
07/04/2023,45.32
06/04/2023,45.292
05/04/2023,44.562
04/04/2023,44.127
03/04/2023,44.313
31/03/2023,44.05
30/03/2023,44.828
29/03/2023,44.709
28/03/2023,44.15
27/03/2023,44.537
24/03/2023,44.47
23/03/2023,43.902
22/03/2023,43.732
21/03/2023,44.159
20/03/2023,45.07
17/03/2023,41.758
16/03/2023,42.94
15/03/2023,43.166
14/03/2023,43.491
13/03/2023,42.259
10/03/2023,42.769
09/03/2023,41.745
08/03/2023,41.549
07/03/2023,41.444
06/03/2023,42.684
03/03/2023,43.185
02/03/2023,44.666
01/03/2023,44.44
28/02/2023,44.72
27/02/2023,45.434
24/02/2023,45.474
23/02/2023,44.294
22/02/2023,45.829
21/02/2023,45.549
20/02/2023,42.935
17/02/2023,42.136
16/02/2023,40.849
15/02/2023,40.791
14/02/2023,41.469
13/02/2023,42.135
10/02/2023,41.351
09/02/2023,41.422
08/02/2023,41.008
07/02/2023,41.787
06/02/2023,40.974
03/02/2023,39.779
02/02/2023,39.587
01/02/2023,41.017
31/01/2023,41.428
30/01/2023,40.863
27/01/2023,40.377
26/01/2023,40.739
25/01/2023,40.839
20/01/2023,41.272
19/01/2023,42.058
18/01/2023,42.313
17/01/2023,42.415
16/01/2023,43.341
13/01/2023,43.971
12/01/2023,44.684
11/01/2023,44.818
10/01/2023,46.834
09/01/2023,47.429
06/01/2023,49.512
05/01/2023,51.918
04/01/2023,52.529
03/01/2023,52.787
30/12/2022,53.283
29/12/2022,54.405
28/12/2022,53.631
27/12/2022,53.64
23/12/2022,53.076
22/12/2022,55.059
21/12/2022,55.516
20/12/2022,56.059
19/12/2022,56.041
16/12/2022,54.517
15/12/2022,51.446
14/12/2022,50.712
13/12/2022,52.249
12/12/2022,53.49
09/12/2022,53.567
08/12/2022,52.89
07/12/2022,53.19
06/12/2022,51.263
05/12/2022,50.744
02/12/2022,49.632
01/12/2022,48.037
30/11/2022,49.294
29/11/2022,49.231
28/11/2022,50.556
25/11/2022,50.812
24/11/2022,51.152
23/11/2022,52.368
22/11/2022,54.494
21/11/2022,54.854
18/11/2022,53.058
17/11/2022,53.984
16/11/2022,50.658
15/11/2022,52.907
14/11/2022,54.029
11/11/2022,56.068
10/11/2022,62.601
09/11/2022,61.814
08/11/2022,61.962
07/11/2022,65.932
04/11/2022,74.329
03/11/2022,73.45
02/11/2022,70.112
01/11/2022,69.076
31/10/2022,69.749
28/10/2022,67.004
27/10/2022,65.469
26/10/2022,65.332
25/10/2022,65.255
24/10/2022,59.286
21/10/2022,59.607
20/10/2022,58.526
19/10/2022,56.794
18/10/2022,56.704
17/10/2022,58.122
14/10/2022,58.019
13/10/2022,58.479
12/10/2022,58.273
11/10/2022,59.03
10/10/2022,58.286
07/10/2022,55.06
06/10/2022,55.706
05/10/2022,53.989
04/10/2022,56.443
03/10/2022,59.053
30/09/2022,58.883
29/09/2022,59.072
28/09/2022,56.282
27/09/2022,51.232
26/09/2022,54.036
23/09/2022,48.368
22/09/2022,43.11
21/09/2022,39.976
20/09/2022,36.693
19/09/2022,33.473
16/09/2022,32.503
15/09/2022,31.813
14/09/2022,31.815
13/09/2022,32.244
12/09/2022,31.645
09/09/2022,31.469
08/09/2022,32.127
07/09/2022,31.849
06/09/2022,32.63
05/09/2022,32.77
02/09/2022,32.563
01/09/2022,32.912
31/08/2022,32.698
30/08/2022,33.656
29/08/2022,34.554
26/08/2022,33.349
25/08/2022,33.239
24/08/2022,33.749
23/08/2022,34.669
22/08/2022,36.005
19/08/2022,34.906
18/08/2022,34.847
17/08/2022,34.856
16/08/2022,34.381
15/08/2022,34.138
12/08/2022,35.981
11/08/2022,36.728
10/08/2022,37.76
09/08/2022,38.978
08/08/2022,39.613
05/08/2022,39.913
04/08/2022,40.902
03/08/2022,42.455
02/08/2022,43.942
01/08/2022,42.685
29/07/2022,40.509
28/07/2022,42.499
27/07/2022,45.059
26/07/2022,45.06
25/07/2022,44.835
22/07/2022,45.836
21/07/2022,46.807
20/07/2022,48.102
19/07/2022,50.558
18/07/2022,50.825
15/07/2022,52.604
14/07/2022,52.041
13/07/2022,52.786
12/07/2022,53.327
11/07/2022,51.684
08/07/2022,52.125
07/07/2022,53.372
06/07/2022,55.463
05/07/2022,55.331
04/07/2022,54.377
01/07/2022,53.34
30/06/2022,53.339
29/06/2022,49.646
28/06/2022,47.97
27/06/2022,47.516
24/06/2022,48.702
23/06/2022,49.91
22/06/2022,48.656
21/06/2022,47.751
20/06/2022,47.849
17/06/2022,49.965
16/06/2022,51.692
15/06/2022,48.885
14/06/2022,51.421
13/06/2022,50.291
10/06/2022,45.623
09/06/2022,44.68
08/06/2022,43.801
07/06/2022,43.561
06/06/2022,44.178
03/06/2022,44.933
02/06/2022,45.195
01/06/2022,45.083
31/05/2022,44.957
30/05/2022,42.749
27/05/2022,45.694
26/05/2022,46.09
25/05/2022,47.019
24/05/2022,47.24
23/05/2022,46.977
20/05/2022,46.869
19/05/2022,48.349
18/05/2022,45.196
17/05/2022,44.937
16/05/2022,45.381
13/05/2022,46.158
12/05/2022,44.462
11/05/2022,41.002
10/05/2022,42.929
09/05/2022,42.984
06/05/2022,42.116
05/05/2022,41.267
04/05/2022,41.982
03/05/2022,29.755
29/04/2022,40.069
28/04/2022,39.942
27/04/2022,39.177
26/04/2022,38.561
25/04/2022,37.761
22/04/2022,28.654
21/04/2022,28.138
20/04/2022,27.911
19/04/2022,27.313
18/04/2022,31.981
15/04/2022,26.929
14/04/2022,26.838
13/04/2022,26.373
12/04/2022,26.646
11/04/2022,26.626
08/04/2022,26.011
07/04/2022,25.446
06/04/2022,25.254
05/04/2022,24.74
04/04/2022,24.423
01/04/2022,28.375
31/03/2022,28.206
30/03/2022,28.048
29/03/2022,28.286
28/03/2022,29.437
25/03/2022,28.629
24/03/2022,28.969
23/03/2022,28.778
22/03/2022,28.97
21/03/2022,29.483
18/03/2022,28.351
17/03/2022,28.394
16/03/2022,30.38
15/03/2022,32.431
14/03/2022,31.332
11/03/2022,30.266
10/03/2022,29.278
09/03/2022,32.572
08/03/2022,34.523
07/03/2022,34.81
04/03/2022,30.298
03/03/2022,29.363
02/03/2022,30.215
01/03/2022,30.227
28/02/2022,31.426
25/02/2022,28.787
24/02/2022,28.458
23/02/2022,27.28
22/02/2022,28.098
21/02/2022,27.547
18/02/2022,27.68
17/02/2022,27.462
16/02/2022,27.526
15/02/2022,27.781
14/02/2022,28.0
11/02/2022,27.022
10/02/2022,26.444
09/02/2022,26.644
08/02/2022,26.85
07/02/2022,26.933
04/02/2022,23.092
03/02/2022,22.35
31/01/2022,25.28
28/01/2022,25.021
27/01/2022,24.669
26/01/2022,24.008
25/01/2022,24.379
24/01/2022,24.232
21/01/2022,23.69
20/01/2022,23.228
19/01/2022,23.198
18/01/2022,23.466
17/01/2022,23.686
14/01/2022,21.482
13/01/2022,23.126
12/01/2022,21.134
11/01/2022,23.227
10/01/2022,23.307
07/01/2022,23.043
06/01/2022,23.558
05/01/2022,22.15
04/01/2022,21.085
03/01/2022,20.833
31/12/2021,19.07
24/12/2021,19.905
23/12/2021,19.805
22/12/2021,20.029
21/12/2021,21.037
20/12/2021,20.862
17/12/2021,20.732
16/12/2021,20.77
15/12/2021,19.702
14/12/2021,20.544
09/12/2021,19.738
08/12/2021,20.867
07/12/2021,20.809
06/12/2021,21.341
03/12/2021,20.874
02/12/2021,21.08
01/12/2021,20.78
30/11/2021,20.244
29/11/2021,19.901
26/11/2021,19.982
25/11/2021,18.547
24/11/2021,18.904
23/11/2021,18.925
22/11/2021,18.834
19/11/2021,18.888
18/11/2021,18.933
17/11/2021,18.96
16/11/2021,18.976
15/11/2021,18.964
12/11/2021,19.071
11/11/2021,18.581
10/11/2021,19.091
09/11/2021,19.499
08/11/2021,19.145
05/11/2021,19.073
04/11/2021,18.185
03/11/2021,18.902
02/11/2021,19.084
01/11/2021,18.799
29/10/2021,18.842
28/10/2021,18.684
27/10/2021,18.435
26/10/2021,19.126
25/10/2021,19.417
22/10/2021,19.43
21/10/2021,19.648
20/10/2021,19.717
19/10/2021,20.04
18/10/2021,20.402
15/10/2021,19.357
14/10/2021,20.073
13/10/2021,20.343
12/10/2021,21.868
11/10/2021,20.39
08/10/2021,19.565
07/10/2021,20.392
06/10/2021,19.515
05/10/2021,20.46
04/10/2021,19.528
30/09/2021,19.453
29/09/2021,19.574
28/09/2021,19.423
27/09/2021,19.237
24/09/2021,18.433
23/09/2021,19.001
22/09/2021,18.579
21/09/2021,19.316
20/09/2021,19.565
17/09/2021,17.746
16/09/2021,17.404
15/09/2021,17.626
