country,time,EMBI,JLoss,GaR,HHI,debt,growth,gfac
1,10,0.39072077267644695,0.2500366531775996,-0.06758017429989564,0.13650779729077075,0.4376996688750534,-0.0775846751101198,0.06925587261860838
1,11,0.45906579327094843,0.194947072274793,-0.05608230534919915,0.11791826988147829,0.3983782331772944,-0.019761177606346218,0.40385181987294727
1,12,0.44939477003817724,0.21105271101857612,-0.04523472515122351,0.1391554045940933,0.6361830736623904,-0.03770999838125463,-0.37113233550727637
1,13,0.29381120006365075,0.1541603984152383,-0.032666475707806356,0.13489858769050944,0.4004780883460466,-0.03549882921086006,-0.3894062685478629
1,14,0.4805652851146544,0.2183961507260523,-0.09345507554403458,0.11258603789855201,0.5404121961409548,0.003708352033437376,0.5113910820778255
1,15,0.6514515413933986,0.35883782732049707,-0.14589660492096757,0.1301201882694089,0.7827932000027882,-0.04772907482238422,1.8514049026752386
1,16,0.42694328070809906,0.16525296508472173,-0.04011955044963987,0.12867859396231565,0.4438544728495823,-0.0034951606651665128,0.03691789976854665
1,17,0.4371901970265697,0.23058534911343648,-0.08353193627036848,0.11867875448441081,0.6394688135083822,0.014841518353361421,1.5397663045770453
1,18,0.6295525076909881,0.31697000893734767,-0.15082115044029545,0.13885372163196338,0.77548278560416,-0.0410168931945987,2.4237118369862363
1,19,0.6594944514755177,0.3482758018622901,-0.16669485155171945,0.1495327199228379,0.7433834963977239,-0.017793696852748835,2.4779096865907926
1,20,0.7742703968798155,0.36050503682842233,-0.15404610688200207,0.12555000653492968,0.7849293284596892,-0.050284942968095006,1.9989924109428583
1,21,0.5018005352667679,0.2817267229629302,-0.10523462646476209,0.13899306390707886,0.5288362633751442,-0.07012499669440882,1.0853718731235729
1,22,0.7474016477304019,0.38703055330884567,-0.18333215965675337,0.1518455084277473,0.6916104667687314,-0.021021428553467447,2.2177809947234595
1,23,0.8248524949063756,0.43244101395917295,-0.20360238987298426,0.12254768115257589,0.5996365297752837,-0.035742006043221704,3.5127050127563866
1,24,0.8905607720234751,0.4248456272800445,-0.23866070240851273,0.14035274812447154,0.9144769334765609,-0.006347114249229419,4.260528378795596
1,25,0.7878635990804982,0.47657064202189814,-0.25954896721610315,0.1318212726568216,0.8948010158781374,-0.0676471002697255,4.297473629891287
1,26,0.8405231081214246,0.40199869388038356,-0.1903001274137568,0.14382292445235254,0.8806318696346418,-0.016437061313389692,3.3656119515828564
1,27,0.6346733271727586,0.31651719714172205,-0.1309538767952505,0.1328671955343509,0.46852578086706353,-0.025007292193631032,1.147609733825828
1,28,0.4821943247248496,0.23042533874484342,-0.09708100520199255,0.12593876866097736,0.541828943043048,-0.022228288576699933,0.7988726805579963
1,29,0.4418664253522831,0.18714416713895377,-0.08949994069232879,0.1327637431412108,0.5029616157480445,-0.023010747901550343,1.2156858114669333
1,30,0.4371082556225518,0.21222417989556852,-0.08815252971989603,0.14773382574121002,0.3965791010229423,-0.055823653881186056,-0.43738139572270107
1,31,0.5350305841502959,0.23480990706421992,-0.07916255496002723,0.12107144472831884,0.5557103992665631,-0.028128755152415082,0.0889550831761175
1,32,0.51803394197755,0.3019716524693947,-0.08466246705095572,0.11739155707645224,0.6065198245381018,-0.0030770060952258413,0.4921322530455123
1,33,0.466980259723158,0.22135910740008988,-0.07459231676168523,0.14375506901458585,0.6208361270817142,-0.02462102909525336,1.0405353010947271
1,34,0.41267086901059297,0.17715127350596707,-0.04690909397664182,0.13249228320847536,0.37885858307726383,-0.021634799160999155,-0.45574325599088006
1,35,0.27037723753671716,0.0363853474448832,0.031589579334196725,0.13908400513127092,0.3669038798944255,-0.024856529495904098,-0.9807228512326509
1,36,0.3144185119255323,0.09640051717020269,0.03455823648810871,0.1411687740576223,0.26674322076182727,-0.056039034098871454,-1.1229412430060768
1,37,0.2628425579923177,0.10326309179063889,0.005349816127515532,0.1497482782827843,0.2981981500989555,-0.05202842125306013,-1.9558607778771178
1,38,0.4963160460273231,0.25138791775367625,-0.07091444816248878,0.12912812491582928,0.4315172770633375,-0.03322650923901202,0.3702653326161516
1,39,0.326506107588465,0.15786907683389143,-0.05605562536133539,0.12472276035882252,0.34722464613719173,-0.020057965586584313,-0.2367249956108458
1,40,0.42201360906766777,0.21180295294306278,-0.06406223580912097,0.14185157074532914,0.4870979219912739,-0.042975590884047093,0.16326213253261002
1,41,0.467352341006834,0.15878696376978477,-0.03762330510411811,0.1354903185511177,0.5602305803275371,-0.01736021607833884,-0.144289052701097
1,42,0.5476275625887623,0.2976834818600488,-0.13097389023765674,0.12921688975737652,0.6717100045586614,-0.04625462051142924,1.4824705419113542
1,43,0.7011782900770647,0.37989703664652147,-0.1928555392364471,0.13730048891145624,0.6864575157219013,-0.05465861967112213,2.3580903664197868
1,44,0.6252844501960363,0.3053422569807889,-0.14369166489224025,0.12861418288202542,0.7243031014622203,-0.027032836978097878,2.284015879318766
1,45,0.3093172047167778,0.13122914432989372,-0.02584869954086603,0.1442964348091927,0.43212303457006035,-0.012095625916963155,-0.6046987651235145
1,46,0.24557145350486273,0.13311238191302488,-0.029944324828487023,0.13538363181793361,0.37068553493743167,-0.00704483283715737,-0.37126016132657363
1,47,0.5432758327517371,0.17819400395590015,-0.0503470112265906,0.13593886403003033,0.6116117986780107,0.0022483589511847653,0.42380407784793295
1,48,0.5966726575847777,0.3262104149257482,-0.13465717122282453,0.13501508603095294,0.669471172617602,-0.034543887318751285,1.3006244303357226
1,49,0.41514493592251794,0.20470338879286043,-0.06968688595175486,0.14212284163908748,0.5827839703869215,0.009396662493459787,0.29253005652740494
1,50,0.6064201716005505,0.2676222177775231,-0.12124425850202745,0.11747895365005454,0.7201759496101197,-0.007906661559572108,2.0267824028975068
1,51,0.5368967132405985,0.20963290702221674,-0.0757856273883135,0.14530077778172246,0.4752307830632455,-0.03804962092601776,0.09831671201496128
1,52,0.39320874514996185,0.1392009111907038,-0.032661850886772544,0.11981377423845373,0.4218413290897293,-0.02870040007370853,-0.5927063234047462
1,53,0.4828883461974249,0.20221140079154312,-0.06389259190561619,0.13022084629425376,0.5284840714986467,-0.015931214465935428,0.5201555617306998
1,54,0.40958787290047977,0.2370222826320544,-0.08696644676235801,0.13975997480166422,0.6095057610130008,-0.02933241582358028,0.4131635070368015
1,55,0.689781619651013,0.2540931958527604,-0.1410241129403865,0.13403218798389357,0.5408699001792483,-0.013994445616546032,2.291607038571016
1,56,0.6723526330746183,0.32699448170311457,-0.14165423923947953,0.12997539145395115,0.6092095296420643,-0.005479871818132663,1.7926441195121767
1,57,0.5709678349928632,0.27396631410329886,-0.11291388877946701,0.11802227420108256,0.5443742846883665,-0.026394489927985817,0.621656793466297
1,58,0.4727208924286123,0.24898083278137154,-0.10627657774169831,0.14672972041005575,0.4585162093759819,-0.03790085016611217,0.05759625019359965
1,59,0.39656170810481295,0.18747431732050718,-0.03110417170544113,0.1333775147920723,0.3028552222361464,-0.04376674265875293,-1.0508287424836757
1,60,0.24207463794628767,0.036867206950595116,0.04171354978889661,0.1233883562615958,0.29586260078812565,-0.02121673163651365,-2.013260286125181
1,61,0.40494461095711004,0.10941867474898047,-0.027376669616876424,0.13370098435400793,0.40560025336901673,-0.046070825641491966,-0.7788707095193947
1,62,0.46238663300951344,0.24098444326196602,-0.09753366395450994,0.16040910836661276,0.47647708015977447,-0.07268496553524997,0.03595631574922942
1,63,0.5715879196873678,0.299823701858314,-0.14055402028446295,0.1406134192095775,0.6618873893952202,-0.010424385248073709,1.3197282404655777
2,0,0.04608985691217887,0.11546878212112427,-0.024005880073733186,0.0644646378751474,0.20719098274316183,-0.015261314659354987,0.0
2,1,0.07325436433677181,0.08563445357597099,-0.021553854690615368,0.06687916682675564,0.4317403677705193,0.021339571051588645,0.09401229776087457
2,2,0.00580284020058448,0.1156575529407333,-0.0031988369067988704,0.0686491354045221,0.2,-0.025063577416563926,-0.6776906409211962
2,3,0.01807989326413193,0.01456113303336136,0.03839042107822843,0.06785570432986883,0.3940578081340252,-0.007700304247220111,-1.3961088249032567
2,4,0.019497211283644407,0.07100157554631592,0.00417763314606469,0.06406583524686368,0.2,-0.03538624870451042,-1.435002003099619
2,5,0.13230186197944796,0.11684723572562704,-0.008477924484333977,0.06640198602921896,0.5112269221664637,0.02333618617734933,-0.7843062786996837
2,6,0.03741804206289611,0.01,0.03679628463263742,0.05742930123664622,0.35127558566294487,-0.027410117689261812,-1.5586325786285145
2,7,0.06517804335414014,0.11340448213756611,-0.003017979781981303,0.06380319082344654,0.4097244210812966,-0.06488961612161195,-1.300218379911673
2,8,0.007257415039257534,0.03727934593481641,0.048215550374568386,0.06998662663740905,0.3389848712051827,0.025228073282669617,-1.0693778758526489
2,9,0.09771622797867217,0.21031287425334336,-0.04550479427377918,0.06917287514732448,0.49843354218788144,-0.03192937188069958,-0.20771892841104644
2,10,0.00886579450495846,0.11618674211629751,-0.0237518442045115,0.0675770519657532,0.45252577422151063,-0.004352087612512059,0.06925587261860838
2,11,0.15873718598166567,0.1811205646099215,-0.06344627395459843,0.07110888285308438,0.43498490243164123,-0.029546259172590024,0.40385181987294727
2,12,0.008750423139203913,0.17591967411430678,-0.01644307978693732,0.07521420476678303,0.344943673131956,-0.019999500514801136,-0.37113233550727637
2,13,0.04025837153851475,0.165619235139219,-0.008428317246772829,0.06812926071346563,0.38284287889769486,-0.029369820984599813,-0.3894062685478629
2,14,0.1774554955589591,0.1976199031443078,-0.06320116832282019,0.05657450550848078,0.46296961106077694,-0.016125532840263662,0.5113910820778255
2,15,0.24935385104266555,0.2689806876734224,-0.10508981877393155,0.06235158907887241,0.5609591596672524,0.017402149090280494,1.8514049026752386
2,16,0.0656645010892205,0.130238342385831,-0.0182870535863595,0.06287331922324332,0.4541468852385675,-0.045127516824830745,0.03691789976854665
2,17,0.2412819001029304,0.3352758653361735,-0.11844626585501762,0.07156040093179224,0.6730758793960059,0.017702576118571497,1.5397663045770453
2,18,0.30549470901094294,0.28981814825979363,-0.10825686458314852,0.06195442905336571,0.6258591692799808,-0.026636509924322486,2.4237118369862363
2,19,0.314115342419922,0.21296103110160322,-0.08759561110704661,0.03949913278529823,0.6891169770437696,-0.016859778252486204,2.4779096865907926
2,20,0.3118765687690523,0.22820168427678866,-0.1030942815204804,0.057367235129401825,0.7082136804920559,-0.005870761102258402,1.9989924109428583
2,21,0.11583461353776428,0.21316329171359366,-0.07588546412929308,0.07204753249289361,0.3706446185307213,-0.0034202560962553682,1.0853718731235729
2,22,0.36739421776145476,0.32984012401463964,-0.14924082858234256,0.0498061315898439,0.7397650100677668,-0.04004764705122027,2.2177809947234595
2,23,0.4225330851355207,0.2890094833110176,-0.14455960775275678,0.0763091343879561,0.8893397488999397,0.03684021354054539,3.5127050127563866
2,24,0.6773540421414552,0.468224199818349,-0.1991588202182401,0.08193840923577661,0.9846605335586991,-0.016273370931012686,4.260528378795596
2,25,0.33927217125067083,0.3528194250631917,-0.17677416718525296,0.09379434629011008,0.9899432861954854,0.011548994308834644,4.297473629891287
2,26,0.49753630678570965,0.3809587841416774,-0.172539483112835,0.07635043782675764,0.8705405666142624,0.010867410072006738,3.3656119515828564
2,27,0.26564401377374375,0.2730456784318223,-0.07351743105012462,0.07692281151926532,0.7374650663026225,-0.021417209796492274,1.147609733825828
2,28,0.18915923637432352,0.21008869178724965,-0.08401311654878543,0.059236550923620374,0.4774833239042238,-0.004038975375633941,0.7988726805579963
2,29,0.2219546493069619,0.19515294370190364,-0.056979585179353996,0.0761946816624282,0.6359457991523167,0.01952239965943995,1.2156858114669333
2,30,0.06673921160782365,0.11807960591120155,-0.01720732412644667,0.07312507708812113,0.539062908976392,-0.00021835500473529022,-0.43738139572270107
2,31,0.09625539131459687,0.16279000142280683,-0.03089143045951851,0.08172940722959396,0.4391466821765556,-0.004300793010188193,0.0889550831761175
2,32,0.06722812756553548,0.17336481532752923,-0.057559510217216434,0.07276615501872685,0.49255450094546055,-0.015238381462358706,0.4921322530455123
2,33,0.14718533705361359,0.26825424459084496,-0.10173534777459405,0.08023858363614869,0.46607806751867936,-0.04259975275176447,1.0405353010947271
2,34,0.06395494645948632,0.12883183581608862,-0.007645023692991219,0.07772779443595225,0.35027759876766,-0.03001714248646402,-0.45574325599088006
2,35,-0.0383297546972552,0.08381064452366122,-0.03374794244590912,0.07051345340508992,0.4690493483379365,-0.008283214113805136,-0.9807228512326509
2,36,0.12502104731807878,0.10962025604969867,0.002441945061058359,0.07747584356321978,0.48222519635699235,-0.04014263777401768,-1.1229412430060768
2,37,0.03924918478315603,0.10726942500233438,0.040118884225027594,0.078311128221969,0.37028740648775793,-0.05252919726502642,-1.9558607778771178
2,38,0.17268948285042826,0.1516167636605589,-0.057102599905307055,0.060399461246086694,0.5267504533074304,0.013564663218362465,0.3702653326161516
2,39,0.007850891802264112,0.12335885355649946,-0.03192037535033655,0.07610776086017354,0.4160078867731589,0.007314657667307021,-0.2367249956108458
2,40,0.17637207530395518,0.1746041127191715,-0.04552662955748835,0.08011784945625633,0.6674980516433282,-0.028622671446245716,0.16326213253261002
2,41,0.09657147840417495,0.10597419873315868,-0.042148114831672655,0.0573780601083978,0.4108929063249016,0.006979601270264922,-0.144289052701097
2,42,0.19529995268396044,0.2522023290209598,-0.11533929557420178,0.07454033973687442,0.5155638708985084,-0.00993348771832087,1.4824705419113542
2,43,0.26390400801246966,0.21517528095056604,-0.12563131947647826,0.06783123909848729,0.6677438651805851,0.044200099486607296,2.3580903664197868
2,44,0.2415307640684148,0.2403831435346588,-0.11477788936546408,0.06109315296157003,0.754962929454047,-0.009634954545532816,2.284015879318766
2,45,-0.02254756927367607,0.15495402808765824,-0.014515775453552999,0.06959241685670474,0.49458332511436826,-0.037730122322180426,-0.6046987651235145
2,46,-0.031116070073138387,0.15373351676149266,-0.04882082137241585,0.06348742527336464,0.48813590616562375,-0.03534477723852614,-0.37126016132657363
2,47,0.18757554547064825,0.2017274294557393,-0.041695163449963574,0.0826676567823564,0.44845510898852203,0.000572676562853796,0.42380407784793295
2,48,0.17446928467284048,0.20553122127040124,-0.05108927358382555,0.04152255890348722,0.7078681811503719,-0.014473300905764992,1.3006244303357226
2,49,0.1080077345519193,0.18000638666323915,-0.07616573985486914,0.058442098889762525,0.42772233125412523,0.004231972340885997,0.29253005652740494
2,50,0.29690717900757796,0.2567465597203053,-0.06752768329868489,0.06783832621333695,0.8061970393655691,-0.02200114735005384,2.0267824028975068
2,51,0.20282612320938148,0.20425246466262562,-0.06336257610989553,0.07058463732304895,0.41604607236969515,-0.013271151933373127,0.09831671201496128
2,52,0.020496319111523463,0.17345204211601475,-0.04777340261996405,0.06365940554715302,0.2988041674847507,-0.02298865117589944,-0.5927063234047462
2,53,0.14569428521862016,0.16609867056778146,-0.07060569997459315,0.06395533013545489,0.44027650403252977,0.003890968632978567,0.5201555617306998
2,54,0.11220228987505007,0.2043417368650733,-0.03669740715376163,0.06201547201913102,0.4130745697102861,-0.021814135021944594,0.4131635070368015
2,55,0.41888560866958546,0.3218001194891565,-0.13925774085655065,0.0775841855926187,0.6493643282433399,0.0021595388222206066,2.291607038571016
2,56,0.29551727210219714,0.22893983264431178,-0.12229969093296197,0.07095735484978248,0.6948550348631183,-0.016663322694324995,1.7926441195121767
2,57,0.25034393546022476,0.23899237928529643,-0.06634420302285224,0.07818234054466869,0.7876721125671571,-0.005962207332659994,0.621656793466297
2,58,0.24650874013726806,0.27726108921912557,-0.08445527721265811,0.06328956746666073,0.5013460907660436,-0.017129220006738485,0.05759625019359965
2,59,0.08911483773051561,0.12211147679906476,-0.030966662789487495,0.07092626641050775,0.30408225569942365,-0.034955200491586506,-1.0508287424836757
2,60,-0.008851312783886402,0.06789531393746576,0.06247539253871153,0.06823938194156372,0.34510805747738477,-0.02445965614864784,-2.013260286125181
2,61,0.13207984056217603,0.18455580092579982,-0.04572918952242761,0.06975351065213678,0.40955497654145473,-0.06285969908981616,-0.7788707095193947
2,62,0.18723684737687196,0.21142099514779733,-0.03789945301556302,0.0726630899244708,0.5699020649049389,-0.00026198648754748727,0.03595631574922942
2,63,0.12644726904211184,0.249429459304157,-0.12268732791221182,0.07462617358268583,0.6639971445193132,-0.01853610405949242,1.3197282404655777
3,0,0.4501665316780215,0.2040595249163462,-0.06944259309580128,0.06031387762957017,0.6292951164684709,-0.021721871100144285,0.0
3,1,0.4759614758399691,0.20411964914624173,-0.07470209102310148,0.06320446507620095,0.7134774237657817,-0.04562403937934459,0.09401229776087457
3,2,0.3004031482011406,0.17171933665645522,-0.010050447783232434,0.07683541991988099,0.5368290432943283,-0.027541695239398194,-0.6776906409211962
3,3,0.39607923950333684,0.09605613029448433,0.009047446410019998,0.05989933884760146,0.2,-0.005850908399310663,-1.3961088249032567
3,4,0.22273574324504253,0.04491813248211982,0.031161527424596363,0.07926868993490775,0.2,0.021624883033032512,-1.435002003099619
3,5,0.4048417519910683,0.1801533658444472,-0.009888349821012467,0.06873282558046018,0.4559664236013225,-0.06824513630946266,-0.7843062786996837
3,6,0.37308087269365325,0.09765306094460484,0.026736315913115018,0.06194455320613866,0.41034083036797797,0.011963761297439,-1.5586325786285145
3,7,0.3191981124672142,0.17293179633138303,-0.020349543830474385,0.06073956286492932,0.3981645131042715,-0.04426834797037631,-1.300218379911673
3,8,0.3685222642425241,0.12144066637173578,-0.008665870947338665,0.06739593748223098,0.37893351488881544,-0.05350782729901066,-1.0693778758526489
3,9,0.3356159028512642,0.14854477086610254,-0.040279804216702124,0.07965699281200676,0.4184552176778852,0.02162394833569494,-0.20771892841104644
