DATES,Ryr
26/01/2026,6.333
23/01/2026,6.417
22/01/2026,6.364
21/01/2026,6.326
20/01/2026,6.328
19/01/2026,6.297
15/01/2026,6.230
14/01/2026,6.240
13/01/2026,6.121
12/01/2026,6.125
09/01/2026,6.147
08/01/2026,6.148
07/01/2026,6.088
06/01/2026,6.088
05/01/2026,6.119
02/01/2026,6.119
31/12/2025,6.119
30/12/2025,6.120
29/12/2025,6.120
24/12/2025,6.120
23/12/2025,6.140
22/12/2025,6.141
19/12/2025,6.126
18/12/2025,6.125
17/12/2025,6.126
16/12/2025,6.148
15/12/2025,6.162
12/12/2025,6.189
11/12/2025,6.189
10/12/2025,6.190
09/12/2025,6.224
08/12/2025,6.224
05/12/2025,6.190
04/12/2025,6.190
03/12/2025,6.300
02/12/2025,6.294
01/12/2025,6.314
28/11/2025,6.314
27/11/2025,6.255
26/11/2025,6.201
25/11/2025,6.205
24/11/2025,6.225
21/11/2025,6.205
20/11/2025,6.137
19/11/2025,6.140
18/11/2025,6.142
17/11/2025,6.141
14/11/2025,6.120
13/11/2025,6.112
12/11/2025,6.151
11/11/2025,6.159
10/11/2025,6.139
07/11/2025,6.140
06/11/2025,6.172
05/11/2025,6.159
04/11/2025,6.153
03/11/2025,6.180
31/10/2025,6.099
30/10/2025,6.059
29/10/2025,6.004
28/10/2025,6.000
27/10/2025,6.005
24/10/2025,5.994
23/10/2025,5.993
22/10/2025,5.994
21/10/2025,5.955
20/10/2025,5.947
17/10/2025,5.927
16/10/2025,5.924
15/10/2025,6.015
14/10/2025,6.056
13/10/2025,6.115
10/10/2025,6.139
09/10/2025,6.268
08/10/2025,6.129
07/10/2025,6.268
06/10/2025,6.315
03/10/2025,6.327
02/10/2025,6.333
01/10/2025,6.318
30/09/2025,6.341
29/09/2025,6.351
26/09/2025,6.431
25/09/2025,6.429
24/09/2025,6.396
23/09/2025,6.353
22/09/2025,6.333
19/09/2025,6.324
18/09/2025,6.305
17/09/2025,6.339
16/09/2025,6.331
15/09/2025,6.335
12/09/2025,6.319
11/09/2025,6.415
10/09/2025,6.434
09/09/2025,6.464
08/09/2025,6.422
04/09/2025,6.402
03/09/2025,6.403
02/09/2025,6.355
01/09/2025,6.335
29/08/2025,6.322
28/08/2025,6.302
27/08/2025,6.342
26/08/2025,6.348
25/08/2025,6.325
22/08/2025,6.370
21/08/2025,6.336
20/08/2025,6.431
19/08/2025,6.390
15/08/2025,6.391
14/08/2025,6.403
13/08/2025,6.434
12/08/2025,6.434
11/08/2025,6.440
08/08/2025,6.424
07/08/2025,6.443
06/08/2025,6.469
05/08/2025,6.474
04/08/2025,6.474
01/08/2025,6.582
31/07/2025,6.546
30/07/2025,6.549
29/07/2025,6.550
28/07/2025,6.538
25/07/2025,6.522
24/07/2025,6.510
23/07/2025,6.490
22/07/2025,6.483
21/07/2025,6.516
18/07/2025,6.551
17/07/2025,6.590
16/07/2025,6.569
15/07/2025,6.562
14/07/2025,6.584
11/07/2025,6.577
10/07/2025,6.585
09/07/2025,6.592
08/07/2025,6.584
07/07/2025,6.593
04/07/2025,6.595
03/07/2025,6.593
02/07/2025,6.604
01/07/2025,6.584
30/06/2025,6.622
26/06/2025,6.630
25/06/2025,6.677
24/06/2025,6.702
23/06/2025,6.810
20/06/2025,6.744
19/06/2025,6.727
18/06/2025,6.706
17/06/2025,6.712
16/06/2025,6.695
13/06/2025,6.692
12/06/2025,6.672
11/06/2025,6.721
10/06/2025,6.748
05/06/2025,6.739
04/06/2025,6.802
03/06/2025,6.813
02/06/2025,6.830
28/05/2025,6.821
27/05/2025,6.811
26/05/2025,6.806
23/05/2025,6.809
22/05/2025,6.832
21/05/2025,6.809
20/05/2025,6.833
19/05/2025,6.856
16/05/2025,6.861
15/05/2025,6.906
14/05/2025,6.887
09/05/2025,6.829
08/05/2025,6.850
07/05/2025,6.829
06/05/2025,6.863
05/05/2025,6.851
02/05/2025,6.853
30/04/2025,6.827
29/04/2025,6.867
28/04/2025,6.887
25/04/2025,6.906
24/04/2025,6.929
23/04/2025,6.938
22/04/2025,6.979
21/04/2025,6.951
17/04/2025,6.920
16/04/2025,6.920
15/04/2025,6.959
14/04/2025,7.008
11/04/2025,7.039
10/04/2025,7.015
09/04/2025,7.121
08/04/2025,7.063
27/03/2025,6.964
26/03/2025,7.090
25/03/2025,7.196
24/03/2025,7.169
21/03/2025,7.183
20/03/2025,7.088
19/03/2025,7.067
18/03/2025,7.024
17/03/2025,6.982
14/03/2025,6.963
13/03/2025,6.936
12/03/2025,6.915
11/03/2025,6.901
10/03/2025,6.868
07/03/2025,6.858
06/03/2025,6.875
05/03/2025,6.846
04/03/2025,6.871
03/03/2025,6.872
28/02/2025,6.925
27/02/2025,6.929
26/02/2025,6.853
25/02/2025,6.864
24/02/2025,6.782
21/02/2025,6.788
20/02/2025,6.769
19/02/2025,6.848
18/02/2025,6.758
17/02/2025,6.832
14/02/2025,6.751
13/02/2025,6.839
12/02/2025,6.832
11/02/2025,6.807
10/02/2025,6.832
07/02/2025,6.888
06/02/2025,6.893
05/02/2025,6.916
04/02/2025,7.030
03/02/2025,7.063
31/01/2025,6.984
30/01/2025,6.965
24/01/2025,6.956
23/01/2025,7.067
22/01/2025,7.098
21/01/2025,7.115
20/01/2025,7.174
17/01/2025,7.151
16/01/2025,7.163
15/01/2025,7.241
14/01/2025,7.298
13/01/2025,7.298
10/01/2025,7.169
09/01/2025,7.225
08/01/2025,7.188
07/01/2025,7.123
06/01/2025,7.067
03/01/2025,7.041
02/01/2025,7.010
31/12/2024,7.022
30/12/2024,7.030
27/12/2024,7.027
24/12/2024,7.036
23/12/2024,7.046
20/12/2024,7.062
19/12/2024,7.110
18/12/2024,7.065
17/12/2024,7.064
16/12/2024,7.070
13/12/2024,7.062
12/12/2024,6.987
11/12/2024,6.949
10/12/2024,6.921
09/12/2024,6.916
06/12/2024,6.917
05/12/2024,6.906
04/12/2024,6.906
03/12/2024,6.891
02/12/2024,6.885
29/11/2024,6.872
28/11/2024,6.903
26/11/2024,6.923
25/11/2024,6.896
22/11/2024,6.908
21/11/2024,6.906
20/11/2024,6.887
19/11/2024,6.905
18/11/2024,6.900
15/11/2024,6.902
14/11/2024,6.940
13/11/2024,6.910
12/11/2024,6.874
11/11/2024,6.750
08/11/2024,6.728
07/11/2024,6.778
06/11/2024,6.770
05/11/2024,6.741
04/11/2024,6.767
01/11/2024,6.774
31/10/2024,6.777
30/10/2024,6.829
29/10/2024,6.856
28/10/2024,6.844
25/10/2024,6.755
24/10/2024,6.767
23/10/2024,6.814
22/10/2024,6.738
21/10/2024,6.641
18/10/2024,6.651
17/10/2024,6.669
16/10/2024,6.674
15/10/2024,6.712
14/10/2024,6.691
11/10/2024,6.686
10/10/2024,6.679
09/10/2024,6.677
08/10/2024,6.716
07/10/2024,6.786
04/10/2024,6.643
03/10/2024,6.521
02/10/2024,6.495
01/10/2024,6.459
30/09/2024,6.461
27/09/2024,6.450
26/09/2024,6.470
25/09/2024,6.442
24/09/2024,6.441
23/09/2024,6.453
20/09/2024,6.428
19/09/2024,6.482
18/09/2024,6.547
17/09/2024,6.560
13/09/2024,6.561
12/09/2024,6.585
11/09/2024,6.578
10/09/2024,6.622
09/09/2024,6.614
06/09/2024,6.603
05/09/2024,6.622
04/09/2024,6.669
03/09/2024,6.659
02/09/2024,6.640
30/08/2024,6.625
29/08/2024,6.618
28/08/2024,6.622
27/08/2024,6.633
26/08/2024,6.603
23/08/2024,6.628
22/08/2024,6.667
21/08/2024,6.606
20/08/2024,6.625
19/08/2024,6.685
16/08/2024,6.705
15/08/2024,6.709
14/08/2024,6.741
13/08/2024,6.778
12/08/2024,6.800
09/08/2024,6.767
08/08/2024,6.775
07/08/2024,6.806
06/08/2024,6.823
05/08/2024,6.807
02/08/2024,6.841
01/08/2024,6.835
31/07/2024,6.889
30/07/2024,6.922
29/07/2024,6.911
26/07/2024,6.963
25/07/2024,6.971
24/07/2024,6.988
23/07/2024,7.004
22/07/2024,6.989
19/07/2024,6.947
18/07/2024,6.900
17/07/2024,6.904
16/07/2024,6.925
15/07/2024,6.958
12/07/2024,6.930
11/07/2024,6.983
10/07/2024,7.015
09/07/2024,7.051
08/07/2024,7.031
05/07/2024,7.046
04/07/2024,7.068
03/07/2024,7.094
02/07/2024,7.111
01/07/2024,7.068
28/06/2024,7.054
27/06/2024,7.088
26/06/2024,7.082
25/06/2024,7.067
24/06/2024,7.097
21/06/2024,7.115
20/06/2024,7.144
19/06/2024,7.094
14/06/2024,7.140
13/06/2024,6.963
12/06/2024,7.022
11/06/2024,7.021
10/06/2024,6.980
07/06/2024,6.908
06/06/2024,6.919
05/06/2024,6.925
04/06/2024,6.876
03/06/2024,6.911
31/05/2024,6.930
30/05/2024,6.947
29/05/2024,6.932
28/05/2024,6.896
27/05/2024,6.886
22/05/2024,6.842
21/05/2024,6.883
20/05/2024,6.883
17/05/2024,6.802
16/05/2024,6.762
15/05/2024,6.932
14/05/2024,6.968
13/05/2024,7.035
08/05/2024,6.972
07/05/2024,6.943
06/05/2024,6.880
03/05/2024,6.990
02/05/2024,7.154
30/04/2024,7.268
29/04/2024,7.239
26/04/2024,7.207
25/04/2024,7.122
24/04/2024,7.078
23/04/2024,7.054
22/04/2024,7.077
19/04/2024,7.043
18/04/2024,6.910
17/04/2024,6.977
16/04/2024,6.939
05/04/2024,6.643
04/04/2024,6.683
03/04/2024,6.694
02/04/2024,6.696
01/04/2024,6.700
28/03/2024,6.692
27/03/2024,6.731
26/03/2024,6.713
25/03/2024,6.661
22/03/2024,6.657
21/03/2024,6.625
20/03/2024,6.667
19/03/2024,6.642
18/03/2024,6.654
15/03/2024,6.648
14/03/2024,6.644
13/03/2024,6.640
08/03/2024,6.634
07/03/2024,6.640
06/03/2024,6.639
05/03/2024,6.651
04/03/2024,6.650
01/03/2024,6.627
29/02/2024,6.606
28/02/2024,6.597
27/02/2024,6.585
26/02/2024,6.569
23/02/2024,6.564
22/02/2024,6.544
21/02/2024,6.597
20/02/2024,6.613
19/02/2024,6.611
16/02/2024,6.621
15/02/2024,6.623
13/02/2024,6.642
12/02/2024,6.630
07/02/2024,6.619
06/02/2024,6.610
05/02/2024,6.622
02/02/2024,6.519
01/02/2024,6.545
31/01/2024,6.585
30/01/2024,6.608
29/01/2024,6.628
26/01/2024,6.643
25/01/2024,6.636
24/01/2024,6.617
23/01/2024,6.604
22/01/2024,6.594
19/01/2024,6.601
18/01/2024,6.673
17/01/2024,6.705
16/01/2024,6.668
15/01/2024,6.665
12/01/2024,6.658
11/01/2024,6.649
10/01/2024,6.732
09/01/2024,6.728
08/01/2024,6.715
05/01/2024,6.649
04/01/2024,6.622
03/01/2024,6.624
02/01/2024,6.522
01/01/2024,6.552
29/12/2023,6.482
28/12/2023,6.489
27/12/2023,6.499
25/12/2023,6.575
22/12/2023,6.499
21/12/2023,6.494
20/12/2023,6.503
19/12/2023,6.512
18/12/2023,6.545
15/12/2023,6.639
14/12/2023,6.712
13/12/2023,6.744
12/12/2023,6.693
11/12/2023,6.608
08/12/2023,6.589
07/12/2023,6.580
06/12/2023,6.589
05/12/2023,6.599
04/12/2023,6.611
01/12/2023,6.602
30/11/2023,6.616
29/11/2023,6.634
28/11/2023,6.721
27/11/2023,6.727
24/11/2023,6.674
23/11/2023,6.641
22/11/2023,6.650
21/11/2023,6.662
20/11/2023,6.643
17/11/2023,6.637
16/11/2023,6.742
15/11/2023,6.800
14/11/2023,6.946
13/11/2023,6.902
10/11/2023,6.768
09/11/2023,6.741
08/11/2023,6.752
07/11/2023,6.717
06/11/2023,6.691
03/11/2023,6.878
02/11/2023,6.966
01/11/2023,7.047
31/10/2023,7.072
30/10/2023,7.122
27/10/2023,7.160
26/10/2023,7.200
25/10/2023,7.188
24/10/2023,7.245
23/10/2023,7.264
20/10/2023,7.164
19/10/2023,7.020
18/10/2023,6.832
17/10/2023,6.812
16/10/2023,6.759
13/10/2023,6.782
12/10/2023,6.771
11/10/2023,6.828
10/10/2023,6.941
09/10/2023,7.004
06/10/2023,7.008
05/10/2023,7.035
04/10/2023,7.083
03/10/2023,7.025
02/10/2023,6.971
29/09/2023,6.910
28/09/2023,6.992
27/09/2023,6.886
26/09/2023,6.847
25/09/2023,6.741
22/09/2023,6.737
21/09/2023,6.799
20/09/2023,6.765
19/09/2023,6.749
18/09/2023,6.716
15/09/2023,6.693
14/09/2023,6.641
13/09/2023,6.682
12/09/2023,6.650
11/09/2023,6.595
08/09/2023,6.562
07/09/2023,6.562
06/09/2023,6.520
05/09/2023,6.446
04/09/2023,6.383
01/09/2023,6.381
31/08/2023,6.381
30/08/2023,6.368
29/08/2023,6.394
28/08/2023,6.466
25/08/2023,6.528
24/08/2023,6.574
23/08/2023,6.614
22/08/2023,6.677
21/08/2023,6.581
18/08/2023,6.492
17/08/2023,6.517
16/08/2023,6.440
15/08/2023,6.410
14/08/2023,6.374
11/08/2023,6.330
10/08/2023,6.328
09/08/2023,6.335
08/08/2023,6.357
07/08/2023,6.347
04/08/2023,6.338
03/08/2023,6.285
02/08/2023,6.268
01/08/2023,6.267
31/07/2023,6.268
28/07/2023,6.274
27/07/2023,6.258
26/07/2023,6.255
25/07/2023,6.233
24/07/2023,6.246
21/07/2023,6.244
20/07/2023,6.226
18/07/2023,6.212
17/07/2023,6.201
14/07/2023,6.191
13/07/2023,6.196
12/07/2023,6.204
11/07/2023,6.250
10/07/2023,6.258
07/07/2023,6.246
06/07/2023,6.210
05/07/2023,6.187
04/07/2023,6.226
03/07/2023,6.231
28/06/2023,6.325
27/06/2023,6.257
26/06/2023,6.286
23/06/2023,6.305
22/06/2023,6.297
21/06/2023,6.324
20/06/2023,6.345
19/06/2023,6.310
16/06/2023,6.306
15/06/2023,6.279
14/06/2023,6.262
13/06/2023,6.303
12/06/2023,6.309
09/06/2023,6.341
08/06/2023,6.368
07/06/2023,6.345
06/06/2023,6.355
05/06/2023,6.400
01/06/2023,6.456
31/05/2023,6.392
30/05/2023,6.392
29/05/2023,6.410
26/05/2023,6.435
25/05/2023,6.408
24/05/2023,6.420
23/05/2023,6.432
22/05/2023,6.454
19/05/2023,6.426
18/05/2023,6.444
17/05/2023,6.366
16/05/2023,6.400
15/05/2023,6.418
12/05/2023,6.405
11/05/2023,6.428
10/05/2023,6.474
09/05/2023,6.477
08/05/2023,6.472
05/05/2023,6.436
04/05/2023,6.441
03/05/2023,6.530
02/05/2023,6.517
28/04/2023,6.536
27/04/2023,6.532
26/04/2023,6.580
19/04/2023,6.748
18/04/2023,6.668
17/04/2023,6.644
14/04/2023,6.639
13/04/2023,6.643
12/04/2023,6.639
11/04/2023,6.673
10/04/2023,6.699
07/04/2023,6.753
06/04/2023,6.678
05/04/2023,6.711
04/04/2023,6.746
03/04/2023,6.787
31/03/2023,6.815
30/03/2023,6.836
29/03/2023,6.830
28/03/2023,6.804
27/03/2023,6.802
24/03/2023,6.843
22/03/2023,6.994
21/03/2023,6.902
20/03/2023,6.891
17/03/2023,6.953
16/03/2023,6.821
15/03/2023,6.756
14/03/2023,6.791
13/03/2023,6.893
10/03/2023,6.962
09/03/2023,7.039
08/03/2023,6.994
07/03/2023,6.973
06/03/2023,6.957
03/03/2023,6.982
02/03/2023,6.937
01/03/2023,6.887
28/02/2023,6.885
27/02/2023,6.841
24/02/2023,6.790
23/02/2023,6.799
22/02/2023,6.769
21/02/2023,6.731
20/02/2023,6.717
17/02/2023,6.728
16/02/2023,6.745
15/02/2023,6.763
14/02/2023,6.718
13/02/2023,6.729
10/02/2023,6.670
09/02/2023,6.633
08/02/2023,6.706
07/02/2023,6.717
06/02/2023,6.663
03/02/2023,6.568
02/02/2023,6.629
01/02/2023,6.652
31/01/2023,6.706
30/01/2023,6.764
27/01/2023,6.727
26/01/2023,6.684
25/01/2023,6.663
24/01/2023,6.618
23/01/2023,6.720
20/01/2023,6.634
19/01/2023,6.675
18/01/2023,6.716
17/01/2023,6.784
16/01/2023,6.738
13/01/2023,6.697
12/01/2023,6.729
11/01/2023,6.808
10/01/2023,6.863
09/01/2023,6.935
06/01/2023,6.966
05/01/2023,6.996
04/01/2023,7.025
03/01/2023,7.050
02/01/2023,6.924
30/12/2022,6.925
29/12/2022,6.895
28/12/2022,6.922
27/12/2022,6.909
26/12/2022,6.911
23/12/2022,6.924
22/12/2022,6.918
21/12/2022,6.929
20/12/2022,6.906
19/12/2022,6.881
16/12/2022,6.900
15/12/2022,6.859
14/12/2022,6.924
13/12/2022,6.948
12/12/2022,6.948
09/12/2022,6.958
08/12/2022,6.953
07/12/2022,7.015
06/12/2022,6.915
05/12/2022,6.885
02/12/2022,6.843
01/12/2022,6.856
30/11/2022,6.949
29/11/2022,6.979
28/11/2022,6.967
25/11/2022,6.943
24/11/2022,6.994
23/11/2022,7.029
22/11/2022,7.058
21/11/2022,7.070
18/11/2022,7.045
17/11/2022,7.016
16/11/2022,7.003
15/11/2022,7.043
14/11/2022,7.101
11/11/2022,7.202
10/11/2022,7.322
09/11/2022,7.323
08/11/2022,7.463
07/11/2022,7.468
04/11/2022,7.482
03/11/2022,7.435
02/11/2022,7.455
01/11/2022,7.540
31/10/2022,7.541
28/10/2022,7.584
27/10/2022,7.574
26/10/2022,7.637
25/10/2022,7.649
24/10/2022,7.654
21/10/2022,7.555
20/10/2022,7.508
19/10/2022,7.443
18/10/2022,7.444
17/10/2022,7.412
14/10/2022,7.336
13/10/2022,7.358
12/10/2022,7.353
11/10/2022,7.327
10/10/2022,7.278
07/10/2022,7.242
06/10/2022,7.219
05/10/2022,7.201
04/10/2022,7.291
03/10/2022,7.358
30/09/2022,7.380
29/09/2022,7.393
28/09/2022,7.406
27/09/2022,7.400
26/09/2022,7.343
23/09/2022,7.274
22/09/2022,7.228
21/09/2022,7.195
20/09/2022,7.198
19/09/2022,7.209
16/09/2022,7.214
15/09/2022,7.170
14/09/2022,7.124
13/09/2022,7.117
12/09/2022,7.170
09/09/2022,7.177
08/09/2022,7.210
07/09/2022,7.201
06/09/2022,7.182
05/09/2022,7.163
02/09/2022,7.144
01/09/2022,7.137
31/08/2022,7.117
30/08/2022,7.153
29/08/2022,7.141
26/08/2022,7.073
25/08/2022,7.061
24/08/2022,7.066
23/08/2022,7.156
22/08/2022,7.155
19/08/2022,7.094
18/08/2022,7.047
16/08/2022,7.068
15/08/2022,7.049
12/08/2022,6.971
11/08/2022,7.010
10/08/2022,7.103
09/08/2022,7.114
08/08/2022,7.096
05/08/2022,7.143
04/08/2022,7.215
03/08/2022,7.225
02/08/2022,7.159
01/08/2022,7.126
29/07/2022,7.197
28/07/2022,7.310
27/07/2022,7.414
26/07/2022,7.415
25/07/2022,7.442
22/07/2022,7.491
21/07/2022,7.484
20/07/2022,7.465
19/07/2022,7.416
18/07/2022,7.382
15/07/2022,7.365
14/07/2022,7.281
13/07/2022,7.244
12/07/2022,7.277
11/07/2022,7.293
08/07/2022,7.257
07/07/2022,7.277
06/07/2022,7.277
05/07/2022,7.298
04/07/2022,7.272
01/07/2022,7.242
30/06/2022,7.249
29/06/2022,7.288
28/06/2022,7.292
27/06/2022,7.316
24/06/2022,7.379
23/06/2022,7.431
22/06/2022,7.494
21/06/2022,7.514
20/06/2022,7.499
17/06/2022,7.466
16/06/2022,7.411
15/06/2022,7.435
14/06/2022,7.413
13/06/2022,7.290
10/06/2022,7.220
09/06/2022,7.187
08/06/2022,7.109
07/06/2022,7.026
06/06/2022,6.966
03/06/2022,6.996
02/06/2022,7.046
31/05/2022,7.047
30/05/2022,7.065
27/05/2022,7.141
25/05/2022,7.203
24/05/2022,7.222
23/05/2022,7.200
20/05/2022,7.280
19/05/2022,7.336
18/05/2022,7.340
17/05/2022,7.391
13/05/2022,7.377
12/05/2022,7.399
11/05/2022,7.419
10/05/2022,7.330
09/05/2022,7.170
28/04/2022,6.998
27/04/2022,6.995
26/04/2022,7.024
25/04/2022,7.043
22/04/2022,6.976
21/04/2022,6.978
20/04/2022,6.978
19/04/2022,6.977
18/04/2022,6.957
14/04/2022,6.922
13/04/2022,6.917
12/04/2022,6.876
11/04/2022,6.834
08/04/2022,6.789
07/04/2022,6.792
06/04/2022,6.780
05/04/2022,6.749
04/04/2022,6.751
01/04/2022,6.755
31/03/2022,6.749
30/03/2022,6.751
29/03/2022,6.760
28/03/2022,6.715
25/03/2022,6.705
24/03/2022,6.717
23/03/2022,6.741
22/03/2022,6.730
21/03/2022,6.720
18/03/2022,6.723
17/03/2022,6.742
16/03/2022,6.749
15/03/2022,6.734
14/03/2022,6.723
11/03/2022,6.731
10/03/2022,6.764
09/03/2022,6.797
08/03/2022,6.798
07/03/2022,6.713
04/03/2022,6.637
02/03/2022,6.550
01/03/2022,6.510
25/02/2022,6.510
24/02/2022,6.515
23/02/2022,6.501
22/02/2022,6.503
21/02/2022,6.494
18/02/2022,6.502
17/02/2022,6.508
16/02/2022,6.512
15/02/2022,6.510
14/02/2022,6.508
11/02/2022,6.503
10/02/2022,6.498
09/02/2022,6.498
08/02/2022,6.496
07/02/2022,6.492
04/02/2022,6.453
03/02/2022,6.443
02/02/2022,6.441
31/01/2022,6.449
28/01/2022,6.463
27/01/2022,6.435
26/01/2022,6.411
25/01/2022,6.408
24/01/2022,6.418
21/01/2022,6.425
20/01/2022,6.422
19/01/2022,6.414
18/01/2022,6.396
17/01/2022,6.389
14/01/2022,6.402
13/01/2022,6.412
12/01/2022,6.426
11/01/2022,6.447
10/01/2022,6.463
07/01/2022,6.423
06/01/2022,6.356
05/01/2022,6.307
04/01/2022,6.409
03/01/2022,6.368
31/12/2021,6.368
30/12/2021,6.376
29/12/2021,6.362
28/12/2021,6.354
27/12/2021,6.347
24/12/2021,6.372
23/12/2021,6.389
22/12/2021,6.400
21/12/2021,6.423
20/12/2021,6.440
17/12/2021,6.412
16/12/2021,6.422
15/12/2021,6.400
14/12/2021,6.330
13/12/2021,6.314
10/12/2021,6.308
09/12/2021,6.329
08/12/2021,6.382
07/12/2021,6.418
06/12/2021,6.416
03/12/2021,6.393
02/12/2021,6.382
01/12/2021,6.293
30/11/2021,6.267
29/11/2021,6.222
26/11/2021,6.227
25/11/2021,6.196
24/11/2021,6.188
23/11/2021,6.177
22/11/2021,6.189
19/11/2021,6.176
18/11/2021,6.190
17/11/2021,6.181
16/11/2021,6.197
15/11/2021,6.188
12/11/2021,6.201
11/11/2021,6.170
10/11/2021,6.157
09/11/2021,6.165
08/11/2021,6.178
05/11/2021,6.208
04/11/2021,6.225
03/11/2021,6.228
02/11/2021,6.241
01/11/2021,6.229
29/10/2021,6.169
28/10/2021,6.158
27/10/2021,6.153
26/10/2021,6.154
25/10/2021,6.169
22/10/2021,6.183
21/10/2021,6.205
19/10/2021,6.209
18/10/2021,6.210
15/10/2021,6.269
14/10/2021,6.294
13/10/2021,6.342
12/10/2021,6.372
11/10/2021,6.363
08/10/2021,6.350
07/10/2021,6.328
06/10/2021,6.310
05/10/2021,6.322
04/10/2021,6.333
01/10/2021,6.359
30/09/2021,6.353
29/09/2021,6.333
28/09/2021,6.313
27/09/2021,6.244
24/09/2021,6.238
23/09/2021,6.233
22/09/2021,6.206
21/09/2021,6.199
20/09/2021,6.177
17/09/2021,6.163
16/09/2021,6.160
15/09/2021,6.173
14/09/2021,6.171
13/09/2021,6.162
10/09/2021,6.155
09/09/2021,6.191
08/09/2021,6.151
07/09/2021,6.116
06/09/2021,6.093
03/09/2021,6.132
02/09/2021,6.113
01/09/2021,6.056
31/08/2021,6.077
30/08/2021,6.141
27/08/2021,6.166
26/08/2021,6.175
25/08/2021,6.244
24/08/2021,6.360
23/08/2021,6.380
20/08/2021,6.347
19/08/2021,6.325
18/08/2021,6.322
16/08/2021,6.350
13/08/2021,6.379
12/08/2021,6.341
11/08/2021,6.395
10/08/2021,6.336
09/08/2021,6.344
06/08/2021,6.288
05/08/2021,6.269
04/08/2021,6.256
03/08/2021,6.276
02/08/2021,6.304
30/07/2021,6.307
29/07/2021,6.306
28/07/2021,6.309
27/07/2021,6.317
26/07/2021,6.314
23/07/2021,6.298
22/07/2021,6.307
21/07/2021,6.327
19/07/2021,6.343
16/07/2021,6.437
15/07/2021,6.450
14/07/2021,6.506
13/07/2021,6.516
12/07/2021,6.539
09/07/2021,6.554
08/07/2021,6.531
07/07/2021,6.553
06/07/2021,6.589
05/07/2021,6.644
02/07/2021,6.636
01/07/2021,6.614
30/06/2021,6.630
29/06/2021,6.610
28/06/2021,6.591
25/06/2021,6.527
24/06/2021,6.610
23/06/2021,6.629
22/06/2021,6.639
21/06/2021,6.563
18/06/2021,6.564
17/06/2021,6.476
16/06/2021,6.460
15/06/2021,6.418
14/06/2021,6.358
11/06/2021,6.434
10/06/2021,6.345
09/06/2021,6.437
08/06/2021,6.446
07/06/2021,6.439
04/06/2021,6.440
03/06/2021,6.454
02/06/2021,6.449
31/05/2021,6.445
28/05/2021,6.426
27/05/2021,6.445
26/05/2021,6.536
25/05/2021,6.441
24/05/2021,6.452
21/05/2021,6.519
20/05/2021,6.490
19/05/2021,6.496
18/05/2021,6.473
17/05/2021,6.441
11/05/2021,6.405
10/05/2021,6.404
07/05/2021,6.443
06/05/2021,6.455
05/05/2021,6.477
04/05/2021,6.452
03/05/2021,6.481
30/04/2021,6.476
29/04/2021,6.506
28/04/2021,6.499
27/04/2021,6.453
26/04/2021,6.435
23/04/2021,6.484
22/04/2021,6.446
21/04/2021,6.440
20/04/2021,6.429
19/04/2021,6.475
16/04/2021,6.506
15/04/2021,6.569
14/04/2021,6.573
