DATES,EMBI
08/12/2014,396.0
05/12/2014,379.0
04/12/2014,369.0
03/12/2014,365.0
02/12/2014,354.0
01/12/2014,346.0
28/11/2014,314.0
26/11/2014,299.0
25/11/2014,292.0
24/11/2014,285.0
21/11/2014,288.0
20/11/2014,289.0
19/11/2014,299.0
18/11/2014,301.0
17/11/2014,303.0
14/11/2014,294.0
13/11/2014,282.0
12/11/2014,278.0
11/11/2014,275.0
10/11/2014,272.0
07/11/2014,280.0
06/11/2014,276.0
05/11/2014,266.0
04/11/2014,265.0
03/11/2014,254.0
31/10/2014,244.0
30/10/2014,245.0
29/10/2014,245.0
28/10/2014,246.0
27/10/2014,252.0
24/10/2014,263.0
23/10/2014,263.0
22/10/2014,255.0
21/10/2014,254.0
20/10/2014,261.0
17/10/2014,255.0
16/10/2014,268.0
15/10/2014,255.0
14/10/2014,252.0
13/10/2014,258.0
10/10/2014,257.0
09/10/2014,247.5
08/10/2014,252.5
07/10/2014,246.5
06/10/2014,243.5
03/10/2014,252.0
02/10/2014,251.5
01/10/2014,247.5
30/09/2014,248.0
29/09/2014,247.0
26/09/2014,239.0
25/09/2014,231.0
23/09/2014,236.0
22/09/2014,241.0
18/09/2014,245.0
17/09/2014,246.0
16/09/2014,251.0
15/09/2014,249.0
12/09/2014,244.0
11/09/2014,243.0
10/09/2014,240.0
09/09/2014,238.0
08/09/2014,233.0
01/09/2014,260.0
29/08/2014,258.0
28/08/2014,250.0
27/08/2014,228.0
26/08/2014,232.0
22/08/2014,229.0
21/08/2014,220.0
20/08/2014,230.0
19/08/2014,230.0
18/08/2014,234.0
13/08/2014,238.0
12/08/2014,252.0
11/08/2014,256.0
08/08/2014,272.0
07/08/2014,258.0
27/06/2014,173.5
18/06/2014,183.5
10/06/2014,170.0
09/06/2014,164.0
06/06/2014,169.0
04/06/2014,198.0
29/05/2014,191.0
28/05/2014,192.0
10/04/2014,215.0
27/03/2014,239.0
25/03/2014,257.0
24/03/2014,267.0
19/03/2014,243.0
17/03/2014,271.0
14/03/2014,277.0
12/03/2014,250.0
05/03/2014,212.0
27/02/2014,193.0
24/02/2014,177.0
21/02/2014,182.0
19/02/2014,190.0
18/02/2014,182.0
13/02/2014,188.0
11/02/2014,185.0
10/02/2014,188.0
06/02/2014,185.0
05/02/2014,192.0
04/02/2014,189.25
31/01/2014,205.0
29/01/2014,176.25
28/01/2014,180.5
27/01/2014,185.0
23/01/2014,172.0
22/01/2014,168.0
21/01/2014,170.0
17/01/2014,162.75
16/01/2014,158.5
15/01/2014,159.5
14/01/2014,161.0
13/01/2014,159.0
10/01/2014,159.25
08/01/2014,157.0
07/01/2014,156.0
06/01/2014,159.0
02/01/2014,165.0
31/12/2013,165.0
30/12/2013,165.0
19/12/2013,156.0
18/12/2013,158.0
17/12/2013,159.0
16/12/2013,162.0
13/12/2013,162.0
12/12/2013,163.0
11/12/2013,160.0
10/12/2013,160.0
06/12/2013,170.5
03/12/2013,176.5
02/12/2013,175.0
27/11/2013,167.0
26/11/2013,165.25
25/11/2013,165.0
21/11/2013,170.0
20/11/2013,164.0
19/11/2013,163.0
18/11/2013,162.0
15/11/2013,162.0
14/11/2013,165.0
13/11/2013,167.5
12/11/2013,170.0
08/11/2013,163.0
07/11/2013,164.0
06/11/2013,169.5
05/11/2013,172.0
04/11/2013,167.0
31/10/2013,163.0
30/10/2013,162.25
29/10/2013,160.5
28/10/2013,159.5
25/10/2013,159.5
24/10/2013,158.5
23/10/2013,155.5
22/10/2013,151.5
21/10/2013,153.0
18/10/2013,151.5
16/10/2013,148.0
10/10/2013,165.0
07/10/2013,175.0
03/10/2013,175.0
01/10/2013,174.0
27/09/2013,174.0
26/09/2013,164.5
25/09/2013,165.0
24/09/2013,165.0
19/09/2013,140.0
17/09/2013,160.0
12/09/2013,175.0
10/09/2013,190.0
06/09/2013,200.0
05/09/2013,202.0
04/09/2013,203.0
02/09/2013,200.0
29/08/2013,205.0
27/08/2013,205.0
22/08/2013,209.0
21/08/2013,210.0
19/08/2013,200.0
15/08/2013,185.0
12/08/2013,185.0
08/08/2013,185.0
07/08/2013,190.0
05/08/2013,181.5
01/08/2013,187.0
31/07/2013,190.5
30/07/2013,185.5
29/07/2013,185.0
26/07/2013,177.0
25/07/2013,176.75
24/07/2013,171.0
23/07/2013,160.0
22/07/2013,158.0
19/07/2013,164.0
17/07/2013,176.0
16/07/2013,175.0
12/07/2013,195.0
08/07/2013,205.0
03/07/2013,191.75
02/07/2013,190.0
01/07/2013,197.5
28/06/2013,196.5
27/06/2013,198.0
25/06/2013,226.5
21/06/2013,209.0
19/06/2013,172.5
18/06/2013,172.5
17/06/2013,165.5
13/06/2013,188.5
12/06/2013,189.0
11/06/2013,195.5
10/06/2013,176.0
07/06/2013,178.0
05/06/2013,162.5
04/06/2013,157.0
03/06/2013,158.0
31/05/2013,156.5
30/05/2013,155.0
29/05/2013,151.0
28/05/2013,145.0
24/05/2013,145.0
23/05/2013,143.0
22/05/2013,134.5
21/05/2013,139.0
20/05/2013,137.0
17/05/2013,135.5
16/05/2013,137.0
15/05/2013,131.0
14/05/2013,130.0
13/05/2013,130.0
10/05/2013,127.5
09/05/2013,127.5
08/05/2013,130.5
07/05/2013,130.5
03/05/2013,132.0
02/05/2013,136.5
30/04/2013,135.0
29/04/2013,135.0
26/04/2013,140.0
25/04/2013,140.0
23/04/2013,145.0
22/04/2013,145.0
19/04/2013,149.0
18/04/2013,150.0
17/04/2013,145.0
16/04/2013,145.0
15/04/2013,145.0
12/04/2013,140.0
11/04/2013,140.0
10/04/2013,140.0
09/04/2013,145.0
08/04/2013,145.0
05/04/2013,150.0
04/04/2013,155.0
03/04/2013,160.0
02/04/2013,165.0
28/03/2013,165.0
27/03/2013,165.0
26/03/2013,160.0
25/03/2013,160.0
22/03/2013,158.25
21/03/2013,158.25
20/03/2013,156.75
19/03/2013,147.75
18/03/2013,140.0
15/03/2013,140.0
14/03/2013,140.0
13/03/2013,141.0
12/03/2013,141.0
11/03/2013,140.0
08/03/2013,138.25
07/03/2013,140.0
06/03/2013,145.0
05/03/2013,144.0
04/03/2013,149.25
01/03/2013,148.75
28/02/2013,147.0
27/02/2013,149.0
26/02/2013,154.0
25/02/2013,147.75
22/02/2013,149.0
21/02/2013,149.0
20/02/2013,143.25
19/02/2013,144.0
18/02/2013,142.25
15/02/2013,142.25
14/02/2013,141.0
13/02/2013,140.0
12/02/2013,141.0
11/02/2013,142.0
08/02/2013,141.75
07/02/2013,142.75
06/02/2013,142.25
05/02/2013,143.0
04/02/2013,147.25
01/02/2013,145.75
31/01/2013,146.75
30/01/2013,144.0
29/01/2013,137.0
28/01/2013,136.0
25/01/2013,132.0
24/01/2013,131.25
23/01/2013,133.25
22/01/2013,135.0
21/01/2013,132.0
18/01/2013,132.0
17/01/2013,127.0
16/01/2013,128.0
15/01/2013,127.0
14/01/2013,125.0
11/01/2013,123.25
10/01/2013,118.25
09/01/2013,121.0
08/01/2013,121.75
07/01/2013,120.0
04/01/2013,120.0
03/01/2013,118.25
02/01/2013,130.0
31/12/2012,130.0
28/12/2012,134.0
27/12/2012,132.25
24/12/2012,130.0
21/12/2012,130.0
20/12/2012,129.0
19/12/2012,130.0
18/12/2012,128.25
17/12/2012,135.0
14/12/2012,135.0
13/12/2012,134.0
12/12/2012,134.0
11/12/2012,134.0
10/12/2012,136.0
07/12/2012,134.0
06/12/2012,135.0
05/12/2012,134.0
04/12/2012,133.25
03/12/2012,133.25
30/11/2012,136.75
29/11/2012,138.0
28/11/2012,145.0
27/11/2012,144.0
26/11/2012,146.75
23/11/2012,145.0
22/11/2012,145.0
21/11/2012,148.0
20/11/2012,149.0
19/11/2012,150.0
16/11/2012,156.0
15/11/2012,154.0
14/11/2012,150.0
13/11/2012,149.0
12/11/2012,155.0
09/11/2012,153.25
08/11/2012,152.0
07/11/2012,154.0
06/11/2012,150.0
05/11/2012,155.0
02/11/2012,155.0
01/11/2012,151.0
31/10/2012,152.25
30/10/2012,154.0
29/10/2012,158.0
26/10/2012,153.0
25/10/2012,153.0
24/10/2012,156.0
23/10/2012,159.75
22/10/2012,146.0
19/10/2012,136.0
18/10/2012,132.0
17/10/2012,129.0
16/10/2012,133.0
15/10/2012,141.0
12/10/2012,141.25
11/10/2012,144.0
10/10/2012,145.0
09/10/2012,145.0
08/10/2012,143.0
05/10/2012,138.0
04/10/2012,141.25
03/10/2012,139.75
02/10/2012,142.0
01/10/2012,147.0
28/09/2012,150.0
27/09/2012,153.0
26/09/2012,158.0
25/09/2012,149.75
24/09/2012,150.0
21/09/2012,142.0
20/09/2012,143.75
19/09/2012,130.0
18/09/2012,131.0
17/09/2012,130.0
14/09/2012,125.25
13/09/2012,138.0
12/09/2012,135.0
11/09/2012,135.25
10/09/2012,139.0
07/09/2012,141.0
06/09/2012,146.25
05/09/2012,156.75
04/09/2012,162.0
03/09/2012,165.0
31/08/2012,164.0
30/08/2012,167.001
29/08/2012,164.001
28/08/2012,163.501
27/08/2012,164.0
24/08/2012,164.0
23/08/2012,161.751
22/08/2012,162.0
21/08/2012,162.0
20/08/2012,170.001
17/08/2012,173.751
16/08/2012,171.501
15/08/2012,171.251
14/08/2012,173.501
13/08/2012,174.0
10/08/2012,172.0
09/08/2012,166.5
08/08/2012,162.001
07/08/2012,155.501
06/08/2012,157.501
03/08/2012,164.5
02/08/2012,178.001
01/08/2012,171.5
31/07/2012,173.5
30/07/2012,177.501
27/07/2012,188.0
26/07/2012,191.001
25/07/2012,206.5
24/07/2012,211.501
23/07/2012,207.501
20/07/2012,192.0
19/07/2012,184.501
18/07/2012,188.001
17/07/2012,188.501
16/07/2012,195.501
13/07/2012,200.501
